group_key,a,b,m,k,rmse,mu_lo,mu_hi,rng,scaffold_group,precursor_mz,total_atom_count,rotatable_bonds,ring_count,aromatic_ring_count,rdbe,tpsa,heteroatom_fraction,n_N,n_O,n_S,n_halogen,source,g_hat
OSUHJPCHFDQAIT,1.0258299215824447,0.3619644485624721,3.503044309751124,2.7858985231808973,0.006225163036743787,0.9598869803547114,0.3929445079916706,0.5669424723630409,c1ccc(Oc2cnc3ccccc3n2)cc1,373.095,43.0,6.0,3.0,3.0,12.5,70.54,0.2692307692307692,2.0,4.0,0.0,1.0,LCSB,1.0354478223547956
OUDSBRTVNLOZBN,1.0499999999999998,0.2694371772743114,2.974053175663315,3.2347492465493115,0.01671051966333201,0.8224232043441175,0.2525572233051099,0.5698659810390077,O=C(NN1CCCCCC1)NS(=O)(=O)c1ccccc1,312.1376,42.0,3.0,2.0,1.0,8.0,78.50999999999999,0.3333333333333333,3.0,3.0,1.0,0.0,LCSB,0.5366246274676051
OUGIDAPQYNCXRA,1.0003536337623014,0.46213009729682547,4.046900911502637,8.192635368492322,0.001239400935501689,0.9990596193499742,0.4736739786450049,0.5253856407049693,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,273.091,33.0,1.0,4.0,4.0,16.0,30.21,0.0952380952380952,0.0,2.0,0.0,0.0,LCSB,1.984182838144349
OVEMTTZEBOCJDV,0.9880929498800203,0.48310855000140923,4.040544841725041,6.2297183401116385,0.0029423033536691867,0.9864876768479274,0.5128921828730226,0.47359549397490475,c1ccccc1,178.159,32.0,5.0,1.0,1.0,4.0,26.02,0.0769230769230769,1.0,0.0,0.0,0.0,LCSB,2.006086882862238
OWNAXTAAAQTBSP,0.6436426961670368,0.27268393734100854,3.6331762605095093,6.948433709156856,0.0019957727666845594,0.642730263993389,0.2699800065854159,0.3727502574079731,c1ccccc1,280.1656,41.0,2.0,1.0,1.0,6.0,70.67,0.3,3.0,3.0,0.0,0.0,LCSB,0.4644975812826885
OWRCNXZUPFZXOS,0.964035812622464,0.4353919693173648,3.7509082032020356,4.065830595113003,0.010723291737349537,0.9523130334367274,0.4486259361066305,0.5036870973300969,N=C(Nc1ccccc1)Nc1ccccc1,212.1182,29.0,2.0,2.0,2.0,9.0,47.91,0.1875,3.0,0.0,0.0,0.0,LCSB,1.3973425108168536
OXEUETBFKVCRNP,0.9971629165761768,0.8287671700057424,3.8916676449528707,4.461847212159799,0.0031743772097996134,0.994043707805786,0.8357881164752692,0.1582555913305168,c1ccc2c(c1)[nH]c1ccccc12,211.123,30.0,1.0,3.0,3.0,10.5,30.95,0.125,2.0,0.0,0.0,0.0,LCSB,4.2154342185487
PFRYFZZSECNQOL,0.9036971479296366,0.41571402113230077,3.5236397518337523,4.148288152740372,0.006932141652036396,0.8870334287129864,0.4143521807391943,0.47268124797379213,c1ccc(N=Nc2ccccc2)cc1,226.1339,32.0,2.0,2.0,2.0,9.0,50.739999999999995,0.1764705882352941,3.0,0.0,0.0,0.0,LCSB,1.0171226530597652
PHLBKPHSAVXXEF,1.0499999999999998,0.28818659876214064,3.4001019616436565,3.258519473599051,0.01516004717199246,0.992039199795173,0.2897212206751958,0.7023179791199772,O=c1n(CCCN2CCN(c3ccccc3)CC2)nc2ccccn12,372.1586,48.0,5.0,4.0,3.0,13.0,45.78,0.2692307692307692,5.0,1.0,0.0,1.0,LCSB,0.9764665067040534
PJEIIBXJUDOMAN,0.9118545506281884,0.6553419460960915,3.85060583839708,5.2188286337559155,0.009129946233814827,0.902742154938002,0.6564423278330214,0.2464456810983442,c1ccccc1,164.107,25.0,1.0,1.0,1.0,5.0,29.1,0.1666666666666666,1.0,1.0,0.0,0.0,LCSB,2.4554851929939794
PJVWKTKQMONHTI,0.7120181570635737,1.1296695021738723e-22,4.574029959124448,2.293686119926469,0.014492904243508003,0.7146606322777368,0.3870770378584847,0.3275835944192521,O=c1oc2ccccc2cc1Cc1ccccc1,309.1121,39.0,4.0,3.0,3.0,13.5,67.50999999999999,0.1739130434782608,0.0,4.0,0.0,0.0,LCSB,0.8981481248379227
PKOFBDHYTMYVGJ,0.8514098310971915,0.40643221996658785,3.6005122268951295,4.641005292393175,0.00025562334970851764,0.8444144173609165,0.4131068964340271,0.4313075209268894,c1ccccc1,215.0485,24.0,2.0,1.0,1.0,7.0,89.25999999999999,0.4285714285714285,2.0,3.0,1.0,0.0,LCSB,0.9288343937469064
PNRAZZZISDRWMV,0.9917218586928644,0.5200651368128715,3.5016016276594613,5.364432236757423,0.005876666093194277,0.9848018758884554,0.5129914370087492,0.4718104388797062,c1ccccc1,278.2115,47.0,1.0,1.0,1.0,5.0,38.33,0.15,1.0,2.0,0.0,0.0,LCSB,1.3762694814774803
PNVNVHUZROJLTJ,0.7006745612517505,0.2872090006308769,3.3107962677111105,19.999991200172687,0.000845363388213263,0.7006721492686789,0.2861692033890055,0.41450294587967346,c1ccc(CC2CCCCC2)cc1,278.2115,47.0,5.0,2.0,1.0,5.0,32.7,0.15,1.0,2.0,0.0,0.0,LCSB,0.3898375333218948
POFWRMVFWIJXHP,0.7706128372280389,0.2793367621581619,3.6767220210564266,5.524526239546447,0.004443070578199816,0.7697081958877855,0.288352462874374,0.4813557330134115,c1ccc(CNc2ncnc3c2ncn3C2CCCCO2)cc1,310.1662,42.0,4.0,4.0,3.0,12.0,64.86,0.2608695652173913,5.0,1.0,0.0,0.0,LCSB,0.6835890746831547
POZRVZJJTULAOH,1.0256525355202357,0.3424446611647554,3.436333924655586,4.326733708577954,0.004564713548808009,0.9973961309467224,0.3425192347205031,0.6548768962262193,C1=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2Cc2cnoc21,338.2115,52.0,0.0,5.0,1.0,10.5,46.260000000000005,0.12,1.0,2.0,0.0,0.0,LCSB,0.9749602815210424
PQDRCVHHJPMGKO,1.0499999999999998,0.2061734553249987,3.132352160932711,4.392980521428417,0.028739818577828518,0.9485832258854958,0.1715838478948816,0.7769993779906142,O=C(NC1CCN(C2CC2)CC1)c1nc2ccccc2n1Cc1cc(-c2cccs2)on1,526.131,60.0,7.0,6.0,4.0,18.0,113.49,0.3055555555555556,5.0,4.0,1.0,1.0,LCSB,0.5408244416781417
PQFRTXSWDXZRRS,0.6888321379643602,0.322246190089247,3.8256948237079804,8.100300103609655,0.02257525346028203,0.6973510345145486,0.3583196808145555,0.4091939461782595,c1c[nH]cn1,201.0618,22.0,3.0,1.0,1.0,5.5,113.28,0.5714285714285714,4.0,4.0,0.0,0.0,LCSB,0.6780093811079089
PRLVTUNWOQKEAI,0.6980649719608285,0.2502535025673429,3.194482193319434,5.039705690794555,0.0011999144274182944,0.6625439035394218,0.252821553758724,0.4115158774329151,N=C1NC(=O)N(c2ccccc2)CS1,306.1635,44.0,2.0,2.0,1.0,7.0,35.91,0.238095238095238,3.0,1.0,1.0,0.0,LCSB,0.3685227881994336
PRUGWHGQBHEDAX,1.0225748733654814,0.23408972482846405,3.775547976478647,3.023884501864714,0.013358696759262769,0.996394677604503,0.3261920229574788,0.6702026546470241,c1cc2cnn(C3CCCCC3)c2cc1C1CCCCC1,380.2333,57.0,4.0,4.0,2.0,12.0,78.91,0.1785714285714285,3.0,2.0,0.0,0.0,LCSB,1.067515204946172
PTCGDEVVHUXTMP,0.9169895392660496,0.20136051764341448,3.9604866522892843,3.955235179734502,0.025304577300494447,0.9320896227255208,0.2958308098531112,0.6362588128724096,O=C(Nc1ccccc1)c1ccccc1,324.1206,39.0,4.0,2.0,2.0,9.0,38.33,0.2608695652173913,1.0,2.0,0.0,3.0,LCSB,1.0651764995397002
PTOAARAWEBMLNO,1.0499999999999938,0.35955808388309735,2.5213314357350454,1.0155861073603727,0.012302671275543273,0.6772418694046252,0.4269441676421679,0.25029770176245725,c1ncc2ncn([C@H]3CCCO3)c2n1,286.0701,31.0,2.0,3.0,2.0,8.0,119.31000000000002,0.4736842105263157,5.0,3.0,0.0,1.0,LCSB,0.891917503336887
PUIYMUZLKQOUOZ,0.8008624768820821,0.3692927035375045,3.523025723196008,6.308501983617963,0.0004566950188688645,0.7983534239003827,0.3696024119383096,0.42875101196207305,c1ccccc1,207.1492,33.0,2.0,1.0,1.0,5.0,32.34,0.2,2.0,1.0,0.0,0.0,LCSB,0.8123235600030608
PVNIIMVLHYAWGP,0.9788583533321009,0.6861165073581709,4.249377151540865,5.805794786786813,0.002556142133170284,0.9775146351229136,0.7406330169508814,0.23688161817203224,c1ccncc1,124.0393,14.0,1.0,1.0,1.0,5.0,50.19,0.3333333333333333,1.0,2.0,0.0,0.0,LCSB,3.113165094630584
PXMNMQRDXWABCY,0.9173356454819097,0.253622156151192,3.335661426434975,19.999997520543307,0.001206459302717283,0.9173332562958164,0.2556979438060098,0.6655590815290171,c1ccc(CCCCn2cncn2)cc1,308.1524,43.0,5.0,2.0,2.0,7.5,50.94,0.238095238095238,3.0,1.0,0.0,1.0,LCSB,0.5397722157078461
PXWNBAGCFUDYBE,0.6093396048058662,0.3158422089888456,4.036123214118921,2.3282187789728988,0.003087537558247551,0.5965120549290457,0.3882493522665701,0.2082627026624756,O=C(OCCc1ccccc1)c1ccccc1,242.1176,33.0,4.0,2.0,2.0,9.0,52.32000000000001,0.1666666666666666,1.0,2.0,0.0,0.0,LCSB,0.6379204746687936
PZBLUWVMZMXIKZ,0.5545123729343103,0.4425135359720878,4.340829973484098,7.580848004061322,0.002353531405607135,0.5508348268808883,0.4683178769102042,0.08986651998467099,c1ccccc1,281.102,36.0,6.0,1.0,1.0,7.0,78.9,0.3,0.0,6.0,0.0,0.0,LCSB,0.4607623016044013
PZBPKYOVPCNPJY,1.0499999999999998,0.36114901166850305,3.3361568424400208,3.102074978061345,0.005336414733659547,0.964026584140936,0.3722046793273253,0.5918219048136106,c1ccc(CCn2ccnc2)cc1,297.0556,33.0,6.0,2.0,2.0,8.5,27.05,0.2631578947368421,2.0,1.0,0.0,2.0,LCSB,0.9690803166153412
PZRHRDRVRGEVNW,1.0017626237544213,0.6040885394895112,4.184521552999992,5.925269388402081,0.0020615899626164388,0.999795886910104,0.6561704342234949,0.34362545268660916,O=c1ccc(-c2ccncc2)c[nH]1,212.0818,25.0,1.0,2.0,2.0,11.0,69.53999999999999,0.25,3.0,1.0,0.0,0.0,LCSB,2.9407624328819857
PZYDAVFRVJXFHS,0.8832489068153606,0.4580317318928134,3.7988393556408817,6.284125679290986,0.009952153238119323,0.8732125734578222,0.4543586415007712,0.418853931957051,O=C1CCCN1C1CCCCC1,168.1383,29.0,1.0,2.0,0.0,3.0,20.31,0.1666666666666666,1.0,1.0,0.0,0.0,LCSB,1.3682025916380216
QAHFOPIILNICLA,0.9336430695480634,0.5549208647708729,3.3926871923458557,5.097992615252089,0.006315566099529188,0.9222999036420362,0.5461656927055536,0.3761342109364826,c1ccc(Cc2ccccc2)cc1,240.1383,35.0,3.0,2.0,2.0,9.0,20.31,0.1111111111111111,1.0,1.0,0.0,0.0,LCSB,1.3510514554230553
QASFUMOKHFSJGL,1.0029102289225946,0.2505088014350336,3.533215547620771,6.841954051538541,0.005147731490034082,0.9999997574705144,0.243062180729158,0.7569375767413564,C1=C2CCCCC2[C@H]2CC3=C[C@@]4(CC[C@H]3[C@@H]2C1)C[C@@H]1NCCC[C@H]1O4,412.321,71.0,0.0,6.0,0.0,8.0,41.489999999999995,0.1,1.0,2.0,0.0,0.0,LCSB,0.7703754641156091
QCAWEPFNJXQPAN,0.4314171562254023,0.17213845416362086,4.198860888002306,2.8129524878635763,0.004700048336754424,0.4305614069902094,0.2519020316566449,0.17865937533356452,O=C(NNC(=O)c1ccccc1)c1ccccc1,369.2173,55.0,3.0,2.0,2.0,10.0,58.64,0.1851851851851851,2.0,3.0,0.0,0.0,LCSB,0.213505225025424
QEGVVEOAVNHRAA,0.9574271961538857,0.4117692341612625,3.8141325733055838,5.056537280098663,0.009493508931281893,0.9489427390185604,0.4165439048404959,0.5323988341780646,c1ccc(Sc2ncccn2)cc1,327.0201,32.0,5.0,2.0,2.0,9.0,81.54,0.3809523809523809,2.0,4.0,1.0,1.0,LCSB,1.392465480814001
QEVHRUUCFGRFIF,1.0499999999999998,0.2365359675838327,3.222148709865671,4.512386807107514,0.015453032499353841,0.9884414633945364,0.2180509776886358,0.7703904857059006,O=C(O[C@H]1CC[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C1)c1ccccc1,609.2807,84.0,8.0,6.0,3.0,16.0,117.78000000000002,0.25,2.0,9.0,0.0,0.0,LCSB,0.5428992199076658
QGHREAKMXXNCOA,1.0499999999999998,0.27065844314913673,2.5417877466615755,1.241356088724985,0.01079001104447715,0.6241887922780003,0.3198065085410502,0.3043822837369501,c1ccccc1,343.0529,36.0,2.0,1.0,1.0,8.0,100.72,0.4545454545454545,4.0,4.0,2.0,0.0,LCSB,0.4555944982277059
QGWIQIAWOCJRPI,1.0499999999999998,0.1507169422346201,3.0798019219621717,6.080298276003067,0.0056400091551358274,0.9658741758260532,0.142124939463004,0.8237492363630492,O=C(C[C@@H](NS(=O)(=O)c1ccc2ccccc2c1)c1ccc2c(c1)OCO2)NCCc1ccc(CN2CCCCC2)cc1,757.3629,106.0,14.0,6.0,4.0,21.5,126.51,0.2222222222222222,4.0,7.0,1.0,0.0,LCSB,0.5288416966520654
QHMTXANCGGJZRX,0.8238180073025864,0.4653214211076439,3.4382807249150433,5.821170769643194,0.0031467790401860153,0.8187067612408419,0.4607887529530615,0.35791800828778036,O=C1NN=CCN1/N=C/c1cccnc1,218.1036,27.0,2.0,2.0,1.0,8.0,69.95,0.375,5.0,1.0,0.0,0.0,LCSB,0.9027490546935164
QIKYZXDTTPVVAC,0.8742096811316867,0.43590184561109224,4.550228551062167,3.7160476803023963,0.001033031284433638,0.8724166337207514,0.6753438301707001,0.1970728035500513,c1ccccc1,137.0709,18.0,1.0,1.0,1.0,5.0,69.11,0.3,2.0,1.0,0.0,0.0,LCSB,2.64201033818244
QIWQQMZFTOCFGF,1.0499999999999998,0.5590616739995432,3.3858140063168514,2.1589017799405137,0.027228657261140474,0.9792693235522008,0.562744877908567,0.4165244456436338,c1ccc(Oc2ccccc2)cc1,367.1145,46.0,6.0,2.0,2.0,10.0,72.63,0.2916666666666667,2.0,3.0,2.0,0.0,LCSB,1.7923412227323905
QJACRCAPQIYMIH,0.4980204787743785,0.4590827630558565,3.6343027924856375,19.999999911814196,0.0017609450833851023,0.4952746569792525,0.4587724723015761,0.04174273133584333,__ACYCLIC__QJACRCAPQIYMIH,164.0473,20.0,2.0,0.0,0.0,2.0,37.38,0.4,1.0,2.0,0.0,1.0,LCSB,0.4508571025939237
QLHULAHOXSSASE,0.586902224487458,0.2720190952432177,4.1690631694361056,4.188505756494555,0.00227978150535462,0.5887469415367724,0.336269738721954,0.25247720281481845,C1CCNCC1,230.1751,39.0,4.0,1.0,0.0,2.0,49.77,0.25,1.0,3.0,0.0,0.0,LCSB,0.6386367601123611
QMGVPVSNSZLJIA,1.002260006737293,0.45248994224312616,4.058919701659192,8.40322914768718,0.004225992019487363,0.9999988065949948,0.4608384274375961,0.5391609758599012,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,335.1754,47.0,0.0,7.0,1.0,12.0,32.78,0.16,2.0,2.0,0.0,0.0,LCSB,1.986154529385317
QNXAVFXEJCPCJO,1.0499999999999998,0.3721365856931202,2.9089746330194206,4.462295930204746,0.01641093083623041,0.854623446638589,0.3408519097085407,0.5137715369300484,O=S(=O)(Nc1ccccc1)c1nc2ccncn2n1,405.9938,35.0,5.0,3.0,3.0,13.0,98.48,0.48,5.0,3.0,1.0,3.0,LCSB,0.5510946591507624
QPFYXYFORQJZEC,0.9921993567921515,0.35776316642861644,3.832548683202258,5.131394115792936,0.005883689459109263,0.9853093746566568,0.3724899995412619,0.612819375115395,c1ccc(N=Nc2cccnc2)cc1,214.1087,27.0,2.0,2.0,2.0,9.0,89.64999999999999,0.3125,5.0,0.0,0.0,0.0,LCSB,1.366900960160721
QPQKUYVSJWQSDY,0.8549295007870323,0.44288305361541114,3.564638293991778,6.402421547766064,0.0009188498675337522,0.8531426235818783,0.442643861269545,0.4104987623123333,c1ccc(N=Nc2ccccc2)cc1,198.1026,26.0,2.0,2.0,2.0,9.0,50.739999999999995,0.2,3.0,0.0,0.0,0.0,LCSB,1.0360524846610335
QRUDEWIWKLJBPS,0.9757652205727692,0.6039113299631097,4.310766748018526,5.914044114383261,0.003419763550977867,0.9730747942999284,0.6947449054117586,0.2785972911041702,c1ccc2[nH]nnc2c1,120.0556,14.0,0.0,2.0,2.0,7.0,41.57,0.3333333333333333,3.0,0.0,0.0,0.0,LCSB,3.002903412651306
QUAMTGJKVDWJEQ,0.8117930247585435,0.14498679251442517,3.8194671717485464,1.9888171042480265,0.04185170039559925,0.7503146492423393,0.323324129634007,0.5070051753860922,O=C(c1ccccc1)c1ccccc1,327.1955,50.0,10.0,2.0,2.0,9.0,46.53,0.125,0.0,3.0,0.0,0.0,LCSB,0.6738635035604281
QULLOTSYPAOTIW,1.0499999999999998,0.30583186331976686,3.0742717557250443,5.5857134424996975,0.010466963748727173,0.966385854506406,0.2886543243694059,0.6777315301370002,O=C(Nc1cnccn1)[C@H](CC1CCCC1)c1ccccc1,408.1143,49.0,6.0,3.0,2.0,12.0,89.02,0.2962962962962963,3.0,3.0,1.0,1.0,LCSB,0.542733139854081
QWGDMFLQWFTERH,1.0234155335013677,0.5000175656763057,3.7985591430146624,2.718851927722779,0.007506085485966191,0.996266185607566,0.5669685220061761,0.4292976636013899,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1O2,314.1055,38.0,0.0,4.0,2.0,11.0,36.86,0.2272727272727272,3.0,1.0,0.0,1.0,LCSB,1.902956479017688
QXKHYNVANLEOEG,1.010052829353466,0.13196099206113926,4.562360963073779,2.5106604760441695,0.008367766780086924,0.9956376061665356,0.6020559499497214,0.3935816562168142,O=c1ccc2cc3ccoc3cc2o1,217.0495,24.0,1.0,3.0,3.0,11.5,52.58,0.25,0.0,4.0,0.0,0.0,LCSB,2.4909210637701804
QXWJDGMLSMFETH,0.4525319324132783,0.19642014978559955,3.8125463714882892,2.438317316749654,0.005133934290554253,0.435081472435265,0.2316497066582125,0.20343176577705252,O=C(NS(=O)(=O)/C=C/c1cccs1)c1ccccc1,389.9264,30.0,4.0,2.0,2.0,11.5,63.24,0.3809523809523809,1.0,3.0,2.0,2.0,LCSB,0.2088696744281511
QYPNKSZPJQQLRK,0.6769678175721493,0.2855813736275984,3.4431111395410507,4.234195320936935,0.004789769180140531,0.6600446152790153,0.2840048274430739,0.37603978783594133,O=C(NNC(=O)c1ccccc1)c1ccccc1,353.2224,54.0,3.0,2.0,2.0,10.0,49.41,0.1538461538461538,2.0,2.0,0.0,0.0,LCSB,0.4663079351503882
QZCLKYGREBVARF,0.48738427480547836,9.580971067747959e-20,4.248761908562806,1.5999953474481263,0.005162086248517137,0.4523046368721827,0.1891724419341152,0.2631321949380675,__ACYCLIC__QZCLKYGREBVARF,403.2326,62.0,15.0,0.0,0.0,4.0,105.2,0.2857142857142857,0.0,8.0,0.0,0.0,LCSB,0.201130045625252
QZXATCCPQKOEIH,1.0499999999999998,0.34416036776333264,2.887031354263765,5.011424279017075,0.008951276975964288,0.8458397131638675,0.3268303932328973,0.5190093199309702,O=S(=O)(Nc1ccccc1)c1nc2ccncn2n1,360.0373,32.0,4.0,3.0,3.0,13.0,98.48,0.5,5.0,3.0,1.0,3.0,LCSB,0.5419538624325788
RCLXAPJEFHPYEG,1.0064018132801982,8.954571950233214e-21,3.376706494631026,0.9169263731930449,0.012827653171809037,0.6560138067535053,0.2649519722008884,0.3910618345526169,O=C(N[C@@H]1CCOc2ccccc21)c1ccccc1,358.1449,46.0,3.0,3.0,2.0,11.0,75.63,0.2307692307692307,1.0,4.0,0.0,1.0,LCSB,0.4630755227012582
RDCAZFAKCIEASQ,0.6407620532960042,0.31126487330481156,3.538531914187647,8.138359453443462,0.0014670143554444274,0.6403271870269317,0.3090212987437654,0.3313058882831663,__ACYCLIC__RDCAZFAKCIEASQ,188.2009,38.0,10.0,0.0,0.0,0.0,35.25,0.1538461538461538,1.0,1.0,0.0,0.0,LCSB,0.4652740401036033
RDJQCOBTKKAQAH,1.0499999999999998,0.3088442821701355,3.214433854918455,3.7798181112919846,0.009095052654146611,0.961472009925253,0.3050732732729446,0.6563987366523083,c1ccc(CCNC2CCc3ccccc3C2)cc1,404.1623,54.0,8.0,3.0,2.0,10.0,67.79,0.2142857142857142,1.0,4.0,0.0,1.0,LCSB,0.7548952020757052
RFHAOTPXVQNOHP,1.0151386275669594,0.3172035199670283,3.471243208218147,2.273700297792189,0.004938784016398463,0.9109704147299394,0.3825203680274358,0.5284500467025037,c1ccc(C(Cn2cncn2)Cn2cncn2)cc1,307.1113,34.0,5.0,3.0,3.0,11.0,81.64999999999999,0.4090909090909091,6.0,1.0,0.0,2.0,LCSB,0.963512909151858
RGOVYLWUIBMPGK,0.4684673117222794,5.994586085157929e-16,4.839781393272325,3.3449397105892755,0.0019093907308926812,0.471010076467191,0.354171415475635,0.11683866099155599,c1ccccc1,294.2064,48.0,10.0,1.0,1.0,5.0,58.56,0.1904761904761904,1.0,3.0,0.0,0.0,LCSB,0.3043673138282042
RIZMRRKBZQXFOY,0.5794953344215495,0.2894806998397959,3.1269466624343676,2.6280348054160347,0.0026677026107790433,0.5070845314355323,0.293633540895392,0.21345099054014033,__ACYCLIC__RIZMRRKBZQXFOY,384.9949,41.0,12.0,0.0,0.0,2.0,36.92,0.5263157894736842,0.0,4.0,4.0,0.0,LCSB,0.302766466904578
RJKCKKDSSSRYCB,0.840049352282192,0.37758298677654256,3.3765287211463293,6.508003559571183,0.0015566971557296997,0.8341494715195307,0.3750000609592171,0.45914941056031355,c1ccccc1,234.1852,40.0,3.0,1.0,1.0,5.0,20.31,0.1176470588235294,1.0,1.0,0.0,0.0,LCSB,0.7069164352028119
RQDJADAKIFFEKQ,0.8926855690401831,0.3030849217222534,3.2684395767892718,19.99999972341388,0.0029129530965120074,0.8926775618354704,0.3014871200228102,0.5946646519011403,c1ccc(CCC(Cn2cncn2)c2ccccc2)cc1,337.1215,41.0,6.0,3.0,3.0,13.5,54.5,0.2083333333333333,4.0,0.0,0.0,1.0,LCSB,0.5398598467001919
RQUXYBHREKXNKT,0.6882602609900802,0.36593341506193977,3.656665228523459,4.661823417174618,0.003848700348228612,0.6840006601408426,0.3667044982734295,0.3172961618674131,c1ccccc1,228.1053,32.0,5.0,1.0,1.0,6.0,46.17,0.2666666666666666,1.0,2.0,1.0,0.0,LCSB,0.642760989048867
RQZAXGRLVPAYTJ,1.0499999999999998,0.37590028314396257,3.1610105243558277,2.1007803730090617,0.011383208491005766,0.8689937665006998,0.4000698038145582,0.4689239626861416,O=C1C=C2C=C[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,385.2373,60.0,2.0,4.0,0.0,9.0,60.440000000000005,0.1428571428571428,0.0,4.0,0.0,0.0,LCSB,0.9082867747334906
RRKTZKIUPZVBMF,1.008277332956907,0.44923438172868696,3.9294354523979256,5.533491361968678,0.007439980328735211,0.999930329230055,0.4647521873483335,0.5351781418817214,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,395.1965,55.0,2.0,7.0,1.0,12.0,51.24,0.2068965517241379,2.0,4.0,0.0,0.0,LCSB,1.6253202677861902
RRNIZKPFKNDSRS,0.5356816851955267,0.15346141799352064,3.769016878197014,2.6425945693779878,0.004604179539413985,0.5148280203737118,0.2037543604189317,0.3110736599547801,c1ccccc1,398.0678,47.0,10.0,1.0,1.0,7.0,64.63,0.391304347826087,1.0,4.0,3.0,0.0,LCSB,0.3056487864704817
RRVIAQKBTUQODI,0.8485449700156081,1.34416849539867e-23,5.279063246815634,1.2618434736681852,0.005621846611977543,0.821077212314115,0.6132634694231898,0.20781374289092525,c1ccc2scnc2c1,222.0696,26.0,1.0,2.0,2.0,8.0,45.23,0.3333333333333333,3.0,1.0,1.0,0.0,LCSB,1.7938650562480922
RXCPQSJAVKGONC,1.0499999999999998,0.3644494149421245,3.183146269890748,4.099918092100199,0.008566567254962071,0.9670995434706904,0.3515854383357196,0.6155141051349708,O=S(=O)(Nc1ccccc1)c1nc2ncccn2n1,326.0518,31.0,3.0,3.0,3.0,13.0,89.25,0.4545454545454545,5.0,2.0,1.0,2.0,LCSB,0.7607665994946025
RXZBMPWDPOLZGW,1.0499999999999998,0.09724834602626581,2.611592500817101,3.3927378806711244,0.003509697227773847,0.4966044126420825,0.0953855536112227,0.4012188590308598,N=C1CCCCOC(=O)C[C@@H](O[C@H]2CCCCO2)C[C@@H](O[C@H]2CCCCO2)CCC1,837.5318,134.0,13.0,3.0,0.0,5.0,216.88999999999996,0.293103448275862,2.0,15.0,0.0,0.0,LCSB,0.201130045625252
RYVIXQCRCQLFCM,0.7077568990939194,0.25615787690820246,3.8617757915741078,5.550021856717737,0.01049714611599608,0.6960792497050546,0.2601005561979173,0.43597869350713736,c1cnc(Oc2cccc(Oc3ncccn3)c2)nc1,431.1197,49.0,9.0,3.0,3.0,13.0,144.24,0.3870967741935484,4.0,8.0,0.0,0.0,LCSB,0.6841921679928644
RZILCCPWPBTYDO,0.8007870806699768,0.35019426810560056,3.398010726400463,11.896014388973665,0.0027053063230864922,0.8006650773801322,0.3550061065137366,0.45487397329565854,c1ccccc1,233.0896,27.0,1.0,1.0,1.0,5.0,32.34,0.375,2.0,1.0,0.0,3.0,LCSB,0.6021542695906453
SAPGTCDSBGMXCD,1.0107926457048897,0.44055263032506614,3.609910441935778,4.160719458906532,0.004340796111733583,0.9969654506511348,0.449467324959133,0.5474981256920018,c1ccc(C(c2ccccc2)c2cncnc2)cc1,315.0695,34.0,3.0,3.0,3.0,12.0,46.010000000000005,0.2272727272727272,2.0,1.0,0.0,2.0,LCSB,1.326496620063856
SCABKEBYDRTODC,1.0499999999999998,0.09733895649356405,2.198133474019668,1.0500737981072652,0.0033137337127080225,0.4503082322451902,0.1729660822139643,0.27734215003122586,__ACYCLIC__SCABKEBYDRTODC,435.2952,72.0,23.0,0.0,0.0,2.0,89.52000000000001,0.2666666666666666,0.0,8.0,0.0,0.0,LCSB,0.201130045625252
SDMSCIWHRZJSRN,1.0499999999986882,0.30321304034889957,2.5620485734775795,1.7926689868959296,0.0043826223966420014,0.6291597746644685,0.3193080674302789,0.3098517072341896,c1ccc(-c2ccno2)cc1,314.061,36.0,7.0,2.0,2.0,8.5,53.72,0.35,1.0,4.0,1.0,0.0,LCSB,0.4435913895957052
SGUAFYQXFOLMHL,1.0236010719008124,0.2761350372252342,3.3973060821304695,2.963646734862075,0.005777475805531013,0.937435942421422,0.2968124241747458,0.6406235182466762,c1ccc(CCCNCCc2ccccc2)cc1,329.186,48.0,8.0,2.0,2.0,9.0,95.57999999999998,0.2083333333333333,2.0,3.0,0.0,0.0,LCSB,0.7713124112988239
SJDACOMXKWHBOW,0.7056658403302356,0.48228203468028075,4.220026022971584,5.812922941480062,0.0011992349992022827,0.7043753389131203,0.518470392757128,0.1859049461559923,O=C1Nc2ccccc2C1(c1ccccc1)c1ccccc1,318.1125,39.0,2.0,4.0,3.0,14.0,69.56,0.1666666666666666,1.0,3.0,0.0,0.0,LCSB,1.4048101943130038
SLDQOBRACOQXGE,0.9431975035201212,0.6134202139026267,3.78716194822214,4.405233243154496,0.00929615516308928,0.9354943958121934,0.6173234678760392,0.3181709279361542,c1ccccc1,191.1067,28.0,4.0,1.0,1.0,6.0,26.3,0.1428571428571428,0.0,2.0,0.0,0.0,LCSB,2.001609999147466
