rep,fold,arm,P1,S2,S4,E30,E45,E60,E75,E90
2,2,mass_decile_per_energy_mean,0.15180372864886302,0.5394736842105263,0.07236842105263158,0.18721788118780217,0.1748846899773599,0.14884233875784594,0.12561830998718895,0.10800604529530987
2,3,B0,0.18752112314280767,0.0,0.0,0.21953474399544376,0.21090375146125406,0.183015260296813,0.16439867367913014,0.14974261652094362
2,3,direct_ridge_per_energy,0.133242720230267,0.5986842105263158,0.07894736842105263,0.1713186103876458,0.15285055108164072,0.12182544090988313,0.10709231017838976,0.09787503779590985
2,3,direct_hgb_per_energy,0.12437295315118894,0.6578947368421053,0.06578947368421052,0.16121050471865664,0.14250649867055204,0.11227562239627277,0.09718833717874976,0.09408117013913232
2,3,collapse_ridge_g,0.13256085390614872,0.6578947368421053,0.10526315789473684,0.17863171157157223,0.14767972081515,0.11632170155765953,0.10516767086569132,0.09677069596627745
2,3,collapse_hgb_g,0.1284034688809523,0.618421052631579,0.07236842105263158,0.17658654534654744,0.14283965770813098,0.11117615581090942,0.09943697153955317,0.09173746678288985
2,3,collapse_gp_ridge_both,0.144283961266361,0.6052631578947368,0.07894736842105263,0.19553259002529913,0.16250238890942129,0.12857056398322014,0.11036412720871555,0.10255982598006458
2,3,collapse_gp_ridge_g_oracle_p,0.1612452465224102,0.618421052631579,0.1513157894736842,0.21823841113524975,0.1842775116928567,0.14477615353874532,0.1186824809352802,0.11445110323303868
2,3,collapse_gp_oracle_g_ridge_p,0.07959288599700753,0.8092105263157895,0.02631578947368421,0.0738812972786494,0.07793574153248457,0.0827456465617301,0.08462403378779218,0.07837223348720104
2,3,collapse_gp_oracle_both,0.024056383852508,0.993421052631579,0.0,0.022570896612465637,0.029321926298180836,0.02702942542425007,0.017900901341281632,0.021792825791386753
2,3,collapse_oracle_g_only,0.05478762197936761,0.9342105263157895,0.006578947368421052,0.0777497882447991,0.044575393497767735,0.043406624910677115,0.049365462756239084,0.05126762554810749
2,3,mass_decile_per_energy_mean,0.15688922343039854,0.5789473684210527,0.06578947368421052,0.19140879432343905,0.1782402325676456,0.1497495445884098,0.13351065190260675,0.11930812457238496
2,4,B0,0.19778034683069398,0.0,0.0,0.22512767436835965,0.222668355288082,0.19809694343265954,0.1750128287056978,0.15977072725452515
2,4,direct_ridge_per_energy,0.13903519154330138,0.6052631578947368,0.039473684210526314,0.16569656051488102,0.1576643655124992,0.13614241668267904,0.11900865484417482,0.10812454227233241
2,4,direct_hgb_per_energy,0.1339760755567829,0.6776315789473685,0.046052631578947366,0.16734258414177836,0.14981675211969256,0.12806055999743285,0.11218943507264358,0.10182983142696686
2,4,collapse_ridge_g,0.13653780118282335,0.625,0.07894736842105263,0.1658903354034353,0.1486573179354007,0.13549496356914675,0.11675823686212844,0.10797878656473715
