group_key,s0,da,db,dk,dall
HJJPJSXJAXAIPN,0.011917171914138231,0.0004961934632820523,0.009574709599269971,0.009396648563941814,0.011917171212901185
HKPHPIREJKHECO,0.0008365139420267962,7.752575234433088e-06,0.00011866012901578268,0.00044157728734930854,0.00045528868087577827
HKQYGTCOTHHOMP,0.004797336626831589,3.781041371017299e-06,0.00280833659813062,0.0013744101413408357,0.004710829079507648
HLFSDGLLUJUHTE,0.0012007046703495406,7.859517743401701e-05,0.0004400398226025345,7.438561442773065e-05,0.0011906403583893848
HMXDWDSNPRNUKI,0.005618010053997857,0.004312836969564482,0.00022335044219492887,0.002548710106717494,0.005582345318873466
HOMGKSMUEGBAAB,0.0038836601392729124,0.0011336841519787818,0.0022845168743093874,0.0024880975659965425,0.0028590792502584004
HPDHKHMHQGCNPE,0.007281145036731315,0.0013139286118687204,0.00592575130761691,0.005618196685894581,0.00678885667258569
HRKAMJBPFPHCSD,0.007468741327942952,0.007376170289299565,0.0074651022776202405,0.0056424514322888485,0.007468135393699623
HSHNITRMYYLLCV,0.0036592510755076653,0.0007251353145401374,0.0007577961052712139,2.8648952939372852e-05,0.003655671015393092
HSMVPDGQOIQYSR,0.0731156543411901,0.0668079321483602,0.07166283841864866,0.0006938985623107935,0.07250723855123963
HTJGLYIJVSDQAE,0.0029636687909584047,0.0021919703641052756,0.00013684782636724357,0.0014035391942953798,0.002961618780062786
HWVNEWGKWRGSRK,0.014899143142153749,0.011633269927493747,0.0019781653469052394,0.007982383323811099,0.0148885424516287
HXHWSAZORRCQMX,0.010022972178936928,0.007694300857556031,0.009231739897070159,0.009909147259521496,0.009997390403231558
