group_key,s0,da,db,dk,dall
NJXZWIIMWNEOGJ,0.1232656916044345,0.00032538197212683695,0.11745892454822332,0.0055254948257425635,0.1230262659107382
NKFNBVMJTSYZDV,0.06632358300718644,0.0069135160925413094,0.05409763709947611,0.043748764873727836,0.06627185051606752
NUPJIGQFXCQJBK,0.0022596600780430045,0.00024980437292951166,0.0010603008481161014,0.0002633839712472756,0.0016850114486263762
NVGOPFQZYCNLDU,0.007642647352916648,0.003403669329874596,0.0022806407293817447,0.00625596715461371,0.007584681977304143
NWBJYWHLCVSVIJ,0.0039194568216418145,1.4850671232107503e-05,9.264485502017642e-05,0.0008522443544303005,0.003911598075376748
NWIVYGKSHSJHEF,0.01721736142910203,0.0007454213276196671,0.00959848324724244,0.0024289508899060803,0.016840875694116724
NWUWYYSKZYIQAE,0.003024229198139498,0.00040099778325240537,0.00045951349292698606,0.00016462097633722014,0.0029655010970731674
NXJCRELRQHZBQA,0.003934906676718144,5.621028779890722e-07,0.0030179549495540255,0.001959152959095837,0.0036596232580144456
OEMJXSVJXPIFMA,0.009137454232408736,0.0007542829776028357,0.003206569983806317,0.0005196121578198969,0.008909978683374379
OIJHFHYPXWSVPF,0.0032623183683670935,0.0005381427070678554,0.0028763043704028513,0.0025048214316913046,0.0030887216265026224
OJPDDQSCZGTACX,0.03241510919104219,0.015902436636989196,0.02982459562085395,0.029016028220308212,0.03202168804862032
OMNKZBIFPJNNIO,0.1413428572892681,0.14124637979042998,0.14076231110227286,0.13771127826092933,0.14125508393904457
OMSPUVWUIHNYCS,0.013564648907432824,0.0032816384350779805,0.010275176729513495,0.005032318021954132,0.012135569571465395
ONCZDRURRATYFI,0.007688571615214647,0.0029550917142451014,9.941215731337858e-05,0.0014227709748974937,0.007687387679932276
ONWXNHPOAGOMTG,0.04616619669521281,0.012182299818820394,0.007798040512592565,0.005212417930064592,0.04595947108774307
OSUHJPCHFDQAIT,0.008125869427848213,0.0012730387501761545,0.006648488930080165,0.007276471218413151,0.007893353498839661
