spectrum_id,compound_name,adduct,adduct_csv,precursor_mz,source_file,well,scan,task,create_time,smiles,recorded_inchikey_csv,ppm_csv,classyfire_superclass,key,scaffold_group,mono_parent,formula_parent,elements,charged_raw,n_components_raw,charged_parent,any_formal_charge_parent,theoretical_mz,precursor_err_da,recorded_block1,scan_i,coinjected_ion_within_0p7_lower_bound,coinjected_isomer_lower_bound,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_simchallenge_all,in_msg15_recorded_train,in_msg15_recorded_val,in_msg15_recorded_test,in_muru_registry_all,in_muru_registry_direct_reason,in_muru_exposed_union,in_pr7_study2_population,in_comparator_common_population,in_msnlib_9lib,in_msnlib_v1_0_4lib,in_multims2_reserved_validation_secondary,in_muru_exposed_populations_union,in_muru_dev_compounds_csv_keys,in_pop_ENTACT-MIX-LISTS-499-503-505,in_pop_LCSB-ALL-MASSBANK-V1-EXPOSURE-SET,in_pop_LCSB-CONFIRMATION,in_pop_LCSB-DEV,in_pop_LCSB-NEG,in_pop_LCSB-POS-V2-SPECTRA,in_pop_LCSB-RAW-MIX-REPLICATE-SET-92,in_pop_LCSB-RAW-MIXES-499-503-505,in_pop_MultiMS2-ANCHOR,in_pop_V2-DEVELOPMENT-POPULATION,in_pop_WUR-DEV-ANALYSIS,in_pop_WUR-DEV-HOLD,in_pop_WUR-NEG-D6-EXCLUDED,in_pop_WUR-NEG-DEV,in_pop_WUR-POS-IDENTITY,in_pop_WUR-SEALED,sg_in_msg15_scaffold_groups,sg_in_muru_registry_scaffold_groups,sg_in_muru_dev_scaffold_groups,sg_in_pr7_scaffold_groups,sg_in_comparator_scaffold_groups,in_msg15_any_route,formula_in_msg,formula_and_scaffold_in_msg,excluded_key_level_conservative,excluded_scaffold_level_muru_pr7_comparator
CCMSLIB00016144543,Sultamicillin,[M+H]+,[M+H]1+,595.153,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1408,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,OPYGFNJSCUDTBT-UHFFFAOYSA-N,0.5033698070599955,Organoheterocyclic compounds,OPYGFNJSCUDTBT,O=C(Cc1ccccc1)NC1C(=O)N2C(C(=O)OCOC(=O)C3CS(=O)(=O)C4CC(=O)N34)CSC12,594.1454205399999,C25H30N4O9S2,C;H;N;O;S,False,1,False,False,595.15269654,0.0003034600000546561,OPYGFNJSCUDTBT,1408,False,False,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016144544,Sultamicillin,[M+Na]+,[M+Na]1+,617.135,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1409,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,OPYGFNJSCUDTBT-UHFFFAOYSA-N,0.5757803470650036,Organoheterocyclic compounds,OPYGFNJSCUDTBT,O=C(Cc1ccccc1)NC1C(=O)N2C(C(=O)OCOC(=O)C3CS(=O)(=O)C4CC(=O)N34)CSC12,594.1454205399999,C25H30N4O9S2,C;H;N;O;S,False,1,False,False,617.13463854,0.00036146000002190704,OPYGFNJSCUDTBT,1409,False,False,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016144545,Darifenacin,[M+H]+,[M+H]1+,427.238,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1582,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2cc3c(cc2)OCC3)C1,HXGBXQDTNZMWGS-UHFFFAOYSA-N,0.0126746682047649,Benzenoids,HXGBXQDTNZMWGS,c1ccc(C(c2ccccc2)C2CCN(CCc3ccc4c(c3)CCO4)C2)cc1,426.23072819999993,C28H30N2O2,C;H;N;O,False,1,False,False,427.2380041999999,-4.199999921183917e-06,HXGBXQDTNZMWGS,1582,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016144546,Pumosetrag,[M+H]+,[M+H]1+,304.112,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,861,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,O=C(NC1CN2CCC1CC2)c1c[nH]c2c(scc2)c1=O,AFUWQWYPPZFWCO-UHFFFAOYSA-N,1.89075665275442,Organoheterocyclic compounds,AFUWQWYPPZFWCO,O=C(NC1CN2CCC1CC2)c1c[nH]c2ccsc2c1=O,303.10414778399996,C15H17N3O2S,C;H;N;O;S,False,1,False,False,304.11142378399995,0.0005762160000699623,AFUWQWYPPZFWCO,861,True,False,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016144547,batimastat,[M+H]+,[M+H]1+,478.183,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1602,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)C(CSc1cccs1)C(=O)NO,XFILPEOLDIKJHX-UHFFFAOYSA-N,0.2583735344946136,Organic acids and derivatives,XFILPEOLDIKJHX,O=C(CCCSc1cccs1)NCCc1ccccc1,477.17559847200005,C23H31N3O4S2,C;H;N;O;S,False,1,False,False,478.18287447200004,0.00012552799995546593,XFILPEOLDIKJHX,1602,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
CCMSLIB00016144548,"""3-(2,4-difluorophenyl)-2,2-difluoro-3-hydroxy-4-(1H-1,2,4-triazol-1-yl)butanamide""",[M+H]+,[M+H]1+,319.081,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1163,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,NC(=O)C(F)(F)C(O)(Cn1cncn1)c1c(F)cc(F)cc1,KDHNDVXHMRYACP-UHFFFAOYSA-N,0.8318416928775276,,KDHNDVXHMRYACP,c1ccc(CCn2cncn2)cc1,318.07398844,C12H10F4N4O2,C;F;H;N;O,False,1,False,False,319.08126444,-0.00026443999996672574,KDHNDVXHMRYACP,1163,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
CCMSLIB00016144549,TILOMISOLE,[M+H]+,[M+H]1+,343.03,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1782,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,O=C(O)Cc1c(-c2ccc(Cl)cc2)n2c(nc3ccccc32)s1,PUYFLGQZLHVTHX-UHFFFAOYSA-N,0.731150385231951,,PUYFLGQZLHVTHX,c1ccc(-c2csc3nc4ccccc4n23)cc1,342.022976272,C17H11ClN2O2S,C;Cl;H;N;O;S,False,1,False,False,343.030252272,-0.00025227200001154415,PUYFLGQZLHVTHX,1782,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016144550,APD668,[M+H]+,[M+H]1+,478.156,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,2075,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC(C)OC(=O)N1CCC(Oc2c3cnn(-c4c(F)cc(S(C)(=O)=O)cc4)c3ncn2)CC1,XTRUQJBVQBUKSQ-UHFFFAOYSA-N,1.053241056065216,Organoheterocyclic compounds,XTRUQJBVQBUKSQ,c1ccc(-n2ncc3c(OC4CCNCC4)ncnc32)cc1,477.148218088,C21H24FN5O5S,C;F;H;N;O;S,False,1,False,False,478.155494088,0.0005059119999941686,XTRUQJBVQBUKSQ,2075,True,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00016144551,TRELAGLIPTIN,[M+H]+,[M+H]1+,358.167,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1060,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2c(C#N)ccc(F)c2)c1=O,IWYJYHUNXVAVAA-UHFFFAOYSA-N,1.061674292427618,Benzenoids,IWYJYHUNXVAVAA,O=c1cc(N2CCCCC2)n(Cc2ccccc2)c(=O)[nH]1,357.16010309999996,C18H20FN5O2,C;F;H;N;O,False,1,False,False,358.16737909999995,-0.0003790999999750966,IWYJYHUNXVAVAA,1060,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016144552,CS-526,[M+H]+,[M+H]1+,340.182,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1826,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,Cc1c(C)n(CC2CC2C)c2c(OCc3ccc(F)cc3)nncc12,NXPLYKRKIFPEOA-UHFFFAOYSA-N,0.096062411103757,,NXPLYKRKIFPEOA,c1ccc(COc2nncc3ccn(CC4CC4)c23)cc1,339.17469054400004,C20H22FN3O,C;F;H;N;O,False,1,False,False,340.18196654400003,3.345599998283433e-05,NXPLYKRKIFPEOA,1826,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00016144553,TY-51469,[M+H]+,[M+H]1+,526.987,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,2128,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,Cc1c(S(=O)(=O)Nc2c(S(C)(=O)=O)cc(-c3nc(C(=O)O)cs3)cc2)sc2c1cc(F)cc2,CBRCULCCRGSSLB-UHFFFAOYSA-N,0.0434496504718227,,CBRCULCCRGSSLB,O=S(=O)(Nc1ccc(-c2nccs2)cc1)c1cc2ccccc2s1,525.97969842,C20H15FN2O6S4,C;F;H;N;O;S,False,1,False,False,526.98697442,2.557999994223792e-05,CBRCULCCRGSSLB,2128,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016144554,E-5842 free base,[M+H]+,[M+H]1+,301.182,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1114,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,Fc1ccc(C2=CCN(CCCCn3cncn3)CC2)cc1,SBVRDBPUULCCRA-UHFFFAOYSA-N,1.0003549303348824,,SBVRDBPUULCCRA,C1=C(c2ccccc2)CCN(CCCCn2cncn2)C1,300.175024892,C17H21FN4,C;F;H;N,False,1,False,False,301.182300892,-0.0003008919999842874,SBVRDBPUULCCRA,1114,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016144555,114289-47-3,[M+H]+,[M+H]1+,394.295,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,2820,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC,WAFNZAURAWBNDZ-UHFFFAOYSA-N,0.4735132619905695,,WAFNZAURAWBNDZ,c1ccccc1,393.287908728,C23H39NO4,C;H;N;O,False,1,False,False,394.295184728,-0.00018472799996516187,WAFNZAURAWBNDZ,2820,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True
CCMSLIB00016144556,TAMPRAMINE,[M+H]+,[M+H]1+,357.207,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1526,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CN(C)CCCN1c2ccccc2C(c2ccccc2)=Nc2c1nccc2,WRHGGQFJPWBBTG-UHFFFAOYSA-N,1.044834255897852,,WRHGGQFJPWBBTG,c1ccc(C2=Nc3cccnc3Nc3ccccc32)cc1,356.20009676800004,C23H24N4,C;H;N,False,1,False,False,357.207372768,-0.0003727680000338296,WRHGGQFJPWBBTG,1526,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016144557,PD162438,[M+H]+,[M+H]1+,598.262,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1088,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NCC(=O)NC(Cc1ccc([N+](=O)[O-])cc1)C(=O)N1CCCC1C(N)=O,GITZDAJUYIVNNI-UHFFFAOYSA-N,0.0157529644634814,,GITZDAJUYIVNNI,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1,597.2547110799999,C28H35N7O8,C;H;N;O,True,1,False,True,598.2619870799999,1.2920000017402344e-05,GITZDAJUYIVNNI,1088,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016144558,PD162438,[M+Na]+,[M+Na]1+,620.244,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1090,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NCC(=O)NC(Cc1ccc([N+](=O)[O-])cc1)C(=O)N1CCCC1C(N)=O,GITZDAJUYIVNNI-UHFFFAOYSA-N,0.1050820433000165,,GITZDAJUYIVNNI,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1,597.2547110799999,C28H35N7O8,C;H;N;O,True,1,False,True,620.2439290799999,7.09200000983401e-05,GITZDAJUYIVNNI,1090,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016144559,951155-18-3,[M+H]+,[M+H]1+,349.228,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1431,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CN1CCCCC1CCc1ccccc1NC(=O)C=Cc1ccccc1,UXIPFQUBOVWAQW-UHFFFAOYSA-N,1.602534724790266,,UXIPFQUBOVWAQW,O=C(C=Cc1ccccc1)Nc1ccccc1CCC1CCCCN1,348.22016351599996,C23H28N2O,C;H;N;O,False,1,False,False,349.22743951599995,0.0005604840000614786,UXIPFQUBOVWAQW,1431,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00016144560,Ravuconazole,[M+H]+,[M+H]1+,438.12,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,2242,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC(c1nc(-c2ccc(C#N)cc2)cs1)C(O)(Cn1cncn1)c1c(F)cc(F)cc1,OPAHEYNNJWPQPX-UHFFFAOYSA-N,1.222668115843468,Benzenoids,OPAHEYNNJWPQPX,c1ccc(-c2csc(CC(Cn3cncn3)c3ccccc3)n2)cc1,437.1121876040001,C22H17F2N5OS,C;F;H;N;O;S,False,1,False,False,438.1194636040001,0.0005363959999158396,OPAHEYNNJWPQPX,2242,True,False,True,True,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016144561,PF-04991532,[M+H]+,[M+H]1+,397.148,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1935,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,O=C(O)c1cnc(NC(=O)C(CC2CCCC2)n2cnc(C(F)(F)F)c2)cc1,GKMLFBRLRVQVJO-UHFFFAOYSA-N,0.510013639060611,,GKMLFBRLRVQVJO,O=C(Nc1ccccn1)C(CC1CCCC1)n1ccnc1,396.14092512800005,C18H19F3N4O3,C;F;H;N;O,False,1,False,False,397.14820112800004,-0.00020112800001470532,GKMLFBRLRVQVJO,1935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016144562,5-HT3 antagonist 2,[M+H]+,[M+H]1+,296.176,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,817,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,Cn1cc(C2=NCC3(CN4CCC3CC4)O2)c2ccccc21,GJZYDYYJSGXPCE-UHFFFAOYSA-N,0.8808074581972054,,GJZYDYYJSGXPCE,c1ccc2c(C3=NCC4(CN5CCC4CC5)O3)c[nH]c2c1,295.168462292,C18H21N3O,C;H;N;O,False,1,False,False,296.175738292,0.00026170799998226357,GJZYDYYJSGXPCE,817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00016144563,Cpu-23,[M+H]+,[M+H]1+,503.29,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1791,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,COc1cc2c(cc1)cc(C(C)C1c3cc(OC)c(OC)cc3CCN1C(=O)CN1CCCCC1)cc2,QFTYEBTUFIFTHD-UHFFFAOYSA-N,0.8656470878714625,,QFTYEBTUFIFTHD,O=C(CN1CCCCC1)N1CCc2ccccc2C1Cc1ccc2ccccc2c1,502.283157696,C31H38N2O4,C;H;N;O,False,1,False,False,503.290433696,-0.0004336959999591272,QFTYEBTUFIFTHD,1791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016144564,Pramiconazole,[M+H]+,[M+H]1+,660.31,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1976,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC(C)N1CCN(c2ccc(N3CCN(c4ccc(OCC5OCC(Cn6cncn6)(c6c(F)cc(F)cc6)O5)cc4)CC3)cc2)C1=O,AEKNYBWUEYNWMJ-UHFFFAOYSA-N,0.6618553570394228,,AEKNYBWUEYNWMJ,O=C1NCCN1c1ccc(N2CCN(c3ccc(OCC4OCC(Cn5cncn5)(c5ccccc5)O4)cc3)CC2)cc1,659.3031591680001,C35H39F2N7O4,C;F;H;N;O,False,1,False,False,660.3104351680001,-0.0004351680001946079,AEKNYBWUEYNWMJ,1976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016144565,OT-R antagonist 1,[M+H]+,[M+H]1+,472.223,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,2036,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CON=C1CC(C(=O)NCC(O)c2ccccc2)N(C(=O)c2ccc(-c3ccccc3C)cc2)C1,IBXGJPAYWMFXSF-UHFFFAOYSA-N,0.1786930856374702,,IBXGJPAYWMFXSF,N=C1CC(C(=O)NCCc2ccccc2)N(C(=O)c2ccc(-c3ccccc3)cc2)C1,471.215806408,C28H29N3O4,C;H;N;O,False,1,False,False,472.223082408,-8.240799996883652e-05,IBXGJPAYWMFXSF,2036,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00016144566,OT-R antagonist 1,[M+Na]+,[M+Na]1+,494.205,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,2037,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CON=C1CC(C(=O)NCC(O)c2ccccc2)N(C(=O)c2ccc(-c3ccccc3C)cc2)C1,IBXGJPAYWMFXSF-UHFFFAOYSA-N,0.0579332431504832,,IBXGJPAYWMFXSF,N=C1CC(C(=O)NCCc2ccccc2)N(C(=O)c2ccc(-c3ccccc3)cc2)C1,471.215806408,C28H29N3O4,C;H;N;O,False,1,False,False,494.205024408,-2.4408000001585606e-05,IBXGJPAYWMFXSF,2037,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00016144567,CHEMBL2094083,[M+H]+,[M+H]1+,439.173,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1249,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CCNC(=O)C1OC(n2cnc3c(N)nc(C#CC(O)c4ccccc4)nc32)C(O)C1O,WOAZCBPWCCREDO-UHFFFAOYSA-N,1.2611030241382295,,WOAZCBPWCCREDO,C(#Cc1ncc2ncn(C3CCCO3)c2n1)Cc1ccccc1,438.16516780399996,C21H22N6O5,C;H;N;O,False,1,False,False,439.17244380399995,0.0005561960000477484,WOAZCBPWCCREDO,1249,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00016144568,Talmapimod,[M+H]+,[M+H]1+,513.206,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1340,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CC1CN(C(=O)c2c(Cl)cc3c(c2)c(C(=O)C(=O)N(C)C)cn3C)C(C)CN1Cc1ccc(F)cc1,ZMELOYOKMZBMRB-UHFFFAOYSA-N,0.626605882316009,Organoheterocyclic compounds,ZMELOYOKMZBMRB,O=C(c1ccc2[nH]ccc2c1)N1CCN(Cc2ccccc2)CC1,512.1990467200001,C27H30ClFN4O3,C;Cl;F;H;N;O,False,1,False,False,513.2063227200001,-0.0003227200000992525,ZMELOYOKMZBMRB,1340,False,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00016144569,TAUROMUSTINE,[M+Na]+,[M+Na]1+,309.039,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1422,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O,RCLLNBVPCJDIPX-UHFFFAOYSA-N,1.531140974258405,,RCLLNBVPCJDIPX,__ACYCLIC__RCLLNBVPCJDIPX,286.05025364,C7H15ClN4O4S,C;Cl;H;N;O;S,False,1,False,False,309.03947164,-0.00047164000000066153,RCLLNBVPCJDIPX,1422,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016144570,TAUROMUSTINE,[M+NH4]+,[M+NH3+H]1+,304.084,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1424,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O,RCLLNBVPCJDIPX-UHFFFAOYSA-N,0.2566112653972847,,RCLLNBVPCJDIPX,__ACYCLIC__RCLLNBVPCJDIPX,286.05025364,C7H15ClN4O4S,C;Cl;H;N;O;S,False,1,False,False,304.08407664,-7.663999997475912e-05,RCLLNBVPCJDIPX,1424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00016144571,Clebopride,[M+H]+,[M+H]1+,374.163,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1269,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,BVPWJMCABCPUQY-UHFFFAOYSA-N,0.0555306141442561,Organoheterocyclic compounds,BVPWJMCABCPUQY,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccccc1,373.155704688,C20H24ClN3O2,C;Cl;H;N;O,False,1,False,False,374.162980688,1.9312000006266317e-05,BVPWJMCABCPUQY,1269,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016144572,Temocapril,[M+H]+,[M+H]1+,477.151,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1752,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,CCOC(=O)C(CCc1ccccc1)NC1CSC(c2cccs2)CN(CC(=O)O)C1=O,FIQOFIRCTOWDOW-UHFFFAOYSA-N,0.5079184093477306,Organic acids and derivatives,FIQOFIRCTOWDOW,O=C1NCC(c2cccs2)SCC1NCCCc1ccccc1,476.1439639959999,C23H28N2O5S2,C;H;N;O;S,False,1,False,False,477.1512399959999,-0.0002399959998911072,FIQOFIRCTOWDOW,1752,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00016144573,Presatovir,[M+H]+,[M+H]1+,532.189,reframe_drugs_pos_P2_G9_id.mzML,P2_G9,1552,9f395de60cbd4d5ea29a925bd1178a95,2025-07-04 23:03:53.0,Cc1cn2nc(C3CCCCN3C(=O)c3c(NS(C)(=O)=O)ccc(Cl)c3)cc2nc1N1CCC(N)C1,GOFXWTVKPWJNGD-UHFFFAOYSA-N,0.3972583349309485,Benzenoids,GOFXWTVKPWJNGD,O=C(c1ccccc1)N1CCCCC1c1cc2nc(N3CCCC3)ccn2n1,531.1819365,C24H30ClN7O3S,C;Cl;H;N;O;S,False,1,False,False,532.1892125,-0.00021250000008876668,GOFXWTVKPWJNGD,1552,False,False,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
