spectrum_id,compound_name,adduct,ion_mode,task_polarity,source_file,scan,create_time,precursor_mz_gnps,exact_mass_gnps,structure_route,smiles_used,key,scaffold_group,formula_parent,mono_parent,theoretical_mz,precursor_err_da,mh_mz_theoretical,elements,n_components_raw,charged_raw,charged_parent,heavy_atoms,pool_library_keys,coiso_other_ion_within_0.7,coiso_isomer_in_pool,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_simchallenge_all,in_msg15_recorded_train,in_msg15_recorded_val,in_msg15_recorded_test,in_muru_registry_all,in_muru_registry_direct_reason,in_muru_exposed_union,in_pr7_study2_population,in_comparator_common_population,in_msnlib_9lib,in_msnlib_v1_0_4lib,in_multims2_reserved_validation_secondary,in_muru_exposed_populations_union,in_muru_dev_compounds_csv_keys,in_pop_ENTACT-MIX-LISTS-499-503-505,in_pop_LCSB-ALL-MASSBANK-V1-EXPOSURE-SET,in_pop_LCSB-CONFIRMATION,in_pop_LCSB-DEV,in_pop_LCSB-NEG,in_pop_LCSB-POS-V2-SPECTRA,in_pop_LCSB-RAW-MIX-REPLICATE-SET-92,in_pop_LCSB-RAW-MIXES-499-503-505,in_pop_MultiMS2-ANCHOR,in_pop_V2-DEVELOPMENT-POPULATION,in_pop_WUR-DEV-ANALYSIS,in_pop_WUR-DEV-HOLD,in_pop_WUR-NEG-D6-EXCLUDED,in_pop_WUR-NEG-DEV,in_pop_WUR-POS-IDENTITY,in_pop_WUR-SEALED,sg_in_msg15_scaffold_groups,sg_in_muru_registry_scaffold_groups,sg_in_muru_dev_scaffold_groups,sg_in_pr7_scaffold_groups,sg_in_comparator_scaffold_groups,in_msg15_any_route,formula_in_msg,formula_and_scaffold_in_msg,excluded_key_level_conservative,excluded_scaffold_level_muru_pr7_comparator
CCMSLIB00011906848,Ikarugamycin epoxide,M+Cl-,Negative,Negative,Pool5_20230523061637.mzML,5320,2023-09-18 11:43:29.0,529.247,494.278,gnps_smiles,CCC1C(CC2C1C3C(O3)C4C2CC5C4CC=CC(=O)NCCCC6C(=O)C(=C(C=C5)O)C(=O)N6)C,XVOOQLPJKAEVAZ,O=C1C=CCC2C(C=CC=C3C(=O)NC(CCCN1)C3=O)CC1C3CCCC3C3OC3C21,C29H38N2O5,494.27807231599996,529.247474316,-0.00047431600000891194,495.28534831599995,C;H;N;O,1.0,False,False,36.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906849,Lysolipin I,M+Cl-,Negative,Negative,Pool5_20230523061637.mzML,5108,2023-09-18 11:43:29.0,632.073,597.104,gnps_smiles,CN1C(C(C2=C(C1=O)C(=C3C(=C2)C(C4C5=C3C(=C6C(=C5OCO4)OC7=C(C6=O)C=CC(=C7OC)Cl)O)OC)O)O)OC,NEOMIZJYHXSRLV,O=C1NCCc2cc3c(cc21)-c1cc2c(=O)c4ccccc4oc2c2c1C(C3)OCO2,C29H24ClNO11,597.1037882679999,632.073190268,-0.00019026799998300703,598.111064268,C;Cl;H;N;O,1.0,False,False,42.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906850,"""Niphithricin A, Copiamycin""",M+Cl-,Negative,Negative,Pool5_20230523061637.mzML,4839,2023-09-18 11:43:29.0,1092.64,1057.67,gnps_smiles,CC1CCC(C(C(CC(C(C=CC(=O)OC(C(C=CC(C(C(CC(CC(CC2CC(C(C(O2)(CC1O)O)O)O)OC(=O)CC(=O)O)O)O)C)O)C)C(C)CC(C)CCCC=CCCCNC(=NC)N)C)O)O)C)O,DTXXAWMAXGFPJR,O=C1C=CCCCCCCCCCCCC2CCCC(CCCCCCCCC=CCCO1)O2,C54H95N3O17,1057.66614858,1092.63555058,0.004449420000128157,1058.67342458,C;H;N;O,1.0,False,False,74.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906851,"""(1R,2R)-2-Amino-1-(4-nitrophenyl)-1,3-propanediol""",M+Cl-,Negative,Negative,Pool7_20230523070717.mzML,334,2023-09-18 11:43:29.0,247.049,212.08,gnps_smiles,C1=CC(=CC=C1C(C(CO)N)O)[N+](=O)[O-],OCYJXSUPZMNXEN,c1ccccc1,C9H12N2O4,212.079706864,247.049108864,-0.00010886399999776586,213.086982864,C;H;N;O,1.0,False,False,15.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True
CCMSLIB00011906852,Actinobolin,M+Cl-,Negative,Negative,Pool7_20230523070717.mzML,199,2023-09-18 11:43:29.0,335.102,300.132,gnps_smiles,CC1C(C2C(C(CC(=C2C(=O)O1)O)O)O)NC(=O)C(C)N,PQVQBAAWCOTEBG,O=C1OCCC2CCCC=C12,C13H20N2O6,300.13213636000006,335.10153836000006,0.00046163999991222227,301.13941236000005,C;H;N;O,1.0,False,False,21.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CCMSLIB00011906853,Ansatrienin A,M+Cl-,Negative,Negative,Pool7_20230523070717.mzML,5212,2023-09-18 11:43:29.0,671.31,636.341,gnps_smiles,CC1C(CC=CC=CC=CC(CC(=O)NC2=CC(=O)C=C(C2=O)CCC=C(C1O)C)OC)OC(=O)C(C)NC(=O)C3CCCCC3,WWUVMHRJRCRFSL,O=C1C=C2CCC=CCCC(OC(=O)CNC(=O)C3CCCCC3)CC=CC=CC=CCCC(=O)NC(=C1)C2=O,C36H48N2O8,636.3410664959999,671.3104684959999,-0.00046849599993947777,637.348342496,C;H;N;O,1.0,False,False,46.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906854,Desferrioxamine-X1,M+Cl-,Negative,Negative,Pool7_20230523070717.mzML,1296,2023-09-18 11:43:29.0,607.286,572.317,gnps_smiles,C1CCNC(=O)CCC(=O)N(CCCCNC(=O)CCC(=O)N(CCCCNC(=O)CCC(=O)N(CC1)O)O)O,YEUGMACLLZSLDG,O=C1CCC(=O)NCCCCNC(=O)CCC(=O)NCCCCNC(=O)CCC(=O)NCCCCCN1,C25H44N6O9,572.316976988,607.286378988,-0.0003789880000795165,573.324252988,C;H;N;O,1.0,False,False,40.0,,,,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906855,Niddamycin B,M+Cl-,Negative,Negative,Pool7_20230523070717.mzML,3925,2023-09-18 11:43:29.0,818.41,783.44,gnps_smiles,O=CCC1CC(C(=O)C=CC=CCC(OC(=O)CC(O)C(OC)C1OC2OC(C)C(OC3OC(C)C(OC(=O)CC(C)C)C(O)(C)C3)C(N(C)C)C2O)C)C,SSANHLOZXYEHCY,O=C1C=CC=CCCOC(=O)CCCC(OC2CCC(OC3CCCCO3)CO2)CCC1,C40H65NO14,783.4405057599998,818.4099077599999,9.224000007179711e-05,784.4477817599999,C;H;N;O,1.0,False,False,55.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906856,Streptovaricin,M+Cl-,Negative,Negative,Pool7_20230523070717.mzML,3440,2023-09-18 11:43:29.0,862.306,827.336,gnps_smiles,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=O)C(=C4C3=C(C(=CC(C(C(C(C(C(C(C1O)C)O)C(=O)OC)O)C)O)(C)O)C)OCO4)C)OC(=O)C)C)C,JDECNKBYILMOLE,O=C1C=CC=CCCCCCCCCCC=CC2=C3C(=CC(=O)c4cc(ccc43)N1)OCO2,C40H51NO14,769.330955312,804.300357312,58.00564268800008,770.3382313120001,C;H;N;O,1.0,False,False,55.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906857,Burrodin,M+Cl-,Negative,Negative,Pool8_20230523072411.mzML,1949,2023-09-18 11:43:29.0,299.106,264.136,gnps_smiles,C[C@H]1C[C@H]2OC(=O)C(=C)[C@H]2C[C@@]2(C)[C@H]1[C@@H](O)CC2=O,HSNYUOAAQCCKRP,C=C1C(=O)OC2CCC3CCC(=O)C3CC12,C15H20O4,264.13615912,299.10556112,0.00043887999999014937,265.14343512,C;H;O,1.0,False,False,19.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00011906858,Compactin,M+Cl-,Negative,Negative,Pool8_20230523072411.mzML,5283,2023-09-18 11:43:29.0,425.21,390.241,gnps_smiles,CCC(C)C(=O)OC1CCC=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O,AJLFOPYRIVGYMJ,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,C23H34O5,390.2406241879999,425.2100261879999,-2.6187999935700645e-05,391.2479001879999,C;H;O,1.0,False,False,28.0,,,,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00011906859,Desferrioxamine Et1,M+Cl-,Negative,Negative,Pool8_20230523072411.mzML,1443,2023-09-18 11:43:29.0,637.297,602.328,gnps_smiles,C1CCNC(=O)CCC(=O)N(CCOCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CC1)O)O)O,OYFVPOABQXXDNO,O=C1CCC(=O)NCCCCCNC(=O)CCC(=O)NCCOCCNC(=O)CCC(=O)NCCCCCN1,C26H46N6O10,602.3275416720002,637.2969436720002,5.6327999800487305e-05,603.3348176720002,C;H;N;O,1.0,False,False,42.0,,,,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906860,"""Leukomycin A3, Josamycin""",M+Cl-,Negative,Negative,Pool8_20230523072411.mzML,3775,2023-09-18 11:43:29.0,862.436,827.467,gnps_smiles,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,XJSFLOJWULLJQS,O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCCC=CC=CCCO1,C42H69NO15,827.4667205080001,862.4361225080002,-0.0001225080001177048,828.4739965080001,C;H;N;O,1.0,False,False,58.0,,,,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True
CCMSLIB00011906861,Mycinamicin II,M+Cl-,Negative,Negative,Pool8_20230523072411.mzML,2575,2023-09-18 11:43:29.0,762.384,727.414,gnps_smiles,CCC1C(C2C(O2)C=CC(=O)C(CC(C(C(C=CC(=O)O1)C)OC3C(C(CC(O3)C)N(C)C)O)C)C)(COC4C(C(C(C(O4)C)O)OC)OC)O,WWIDEZOUVSJVHS,O=C1C=CC2OC2C(COC2CCCCO2)COC(=O)C=CCC(OC2CCCCO2)CCC1,C37H61NO13,727.4142910120001,762.3836930120001,0.0003069879999202385,728.4215670120002,C;H;N;O,1.0,False,False,51.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906862,Psilostachyin A,M+Cl-,Negative,Negative,Pool8_20230523072411.mzML,1719,2023-09-18 11:43:29.0,315.1,280.131,gnps_smiles,CC1CCC2C(C(C13CCC(=O)O3)(C)O)OC(=O)C2=C,IRPFOXRBPHCCTG,C=C1C(=O)OC2CC3(CCCC12)CCC(=O)O3,C15H20O5,280.13107374000003,315.10047574000004,-0.0004757400000130474,281.13834974,C;H;O,1.0,False,False,20.0,,,,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True
CCMSLIB00011906863,Desferrioxamine Et2,M+Cl-,Negative,Negative,Pool9_20230523074105.mzML,1256,2023-09-18 11:43:29.0,639.276,604.307,gnps_smiles,C1CCNC(=O)CCC(=O)N(CCOCCNC(=O)CCC(=O)N(CCOCCNC(=O)CCC(=O)N(CC1)O)O)O,VMAKIHJOJUFDPN,O=C1CCC(=O)NCCOCCNC(=O)CCC(=O)NCCOCCNC(=O)CCC(=O)NCCCCCN1,C25H44N6O11,604.306806228,639.2762082280001,-0.00020822800013320375,605.3140822280001,C;H;N;O,1.0,False,False,42.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906864,FK-506,M+Cl-,Negative,Negative,Pool9_20230523074105.mzML,5734,2023-09-18 11:43:29.0,838.451,803.482,gnps_smiles,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,QJJXYPPXXYFBGM,O=C1CC=CCCCCC2CCCC(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C=CC2CCCCC2)CCC1,C44H69NO12,803.481976648,838.451378648,-0.0003786479999234871,804.489252648,C;H;N;O,1.0,False,False,57.0,,,,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906865,Griseorhodin A,M+Cl-,Negative,Negative,Pool9_20230523074105.mzML,4147,2023-09-18 11:43:29.0,543.034,508.064,gnps_smiles,CC1=CC2=CC3=C(C(=C2C(=O)O1)O)OC4(C5C3O5)C(C6=C(C7=C(C(=C6O4)O)C(=O)C(=CC7=O)OC)O)O,MRNNMFMPNANLHB,O=C1C=CC(=O)c2cc3c(cc21)CC1(O3)Oc2cc3c(=O)occc3cc2C2OC21,C25H16O12,508.06417595199986,543.0335779519999,0.00042204800013223576,509.07145195199985,C;H;O,1.0,False,False,37.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906866,Melampodin A,M+Cl-,Negative,Negative,Pool9_20230523074105.mzML,2923,2023-09-18 11:43:29.0,455.111,420.142,gnps_smiles,CC1C(O1)(C)C(=O)OC2C3C(C=C(C4C(O4)C=C(C2O)C(=O)OC)C)OC(=O)C3=C,ZFFQDPLDTMMAKO,C=C1C(=O)OC2C=CC3OC3C=CCC(OC(=O)C3CO3)C12,C21H24O9,420.1420323479999,455.1114343479999,-0.00043434799988517625,421.14930834799986,C;H;O,1.0,False,False,30.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00011906867,Chetomin,M+Cl-,Negative,Negative,Box1_Pool_20230522181537_20230524143104.mzML,4489,2023-09-18 11:43:29.0,745.08,710.111,gnps_smiles,CN1C(=O)C2(N(C(=O)C1(SS2)CC3=CN(C4=CC=CC=C43)C56CC78C(=O)N(C(C(=O)N7C5NC9=CC=CC=C69)(SS8)CO)C)C)CO,ZRZWBWPDBOVIGQ,O=C1NC2(Cc3cn(C45CC67SSC(NC6=O)C(=O)N7C4Nc4ccccc45)c4ccccc34)SSC1NC2=O,C31H30N6O6S4,710.1109666800002,745.0803686800002,-0.000368680000178756,711.1182426800002,C;H;N;O;S,1.0,False,False,47.0,,,,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906868,Pikromycin,M+Cl-,Negative,Negative,Box1_Pool_20230522181537_20230524143104.mzML,2581,2023-09-18 11:43:29.0,560.3,525.33,gnps_smiles,CCC1C(C=CC(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC2C(C(CC(O2)C)N(C)C)O)C)C)(C)O,UZQBOFAUUTZOQE,O=C1C=CCCOC(=O)CC(=O)CC(OC2CCCCO2)CCC1,C28H47NO8,525.3301674639999,560.2995694639999,0.00043053600006714987,526.337443464,C;H;N;O,1.0,False,False,37.0,,,,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906869,Oxyplicacetin,M+Cl-,Negative,Negative,Box1_Pool_20230522181537_20230524143104.mzML,1553,2023-09-18 11:43:29.0,568.218,533.249,gnps_smiles,CC1C(C(CC(O1)N2C=CC(=NC2=O)NC(=O)C3=CC=C(C=C3)N)O)OC4CC(C(C(C4O)O)N(C)C)O,NJRKCURACRGUML,O=C(Nc1ccn(C2CCC(OC3CCCCC3)CO2)c(=O)n1)c1ccccc1,C25H35N5O8,533.2485630799999,568.2179650799999,3.492000007554452e-05,534.25583908,C;H;N;O,1.0,False,False,38.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906870,Elmycin B,M+Cl-,Negative,Negative,Box1_Pool_20230522181537_20230524143104.mzML,1798,2023-09-18 11:43:29.0,377.08,342.11,gnps_smiles,CC1CC2=C(C3C(=O)C4=C(C(C3(C5C2O5)O)O)C(=CC=C4)O)C(=O)C1,KALVKBCVJGXOKE,O=C1CCCC2=C1C1C(=O)c3ccccc3CC1C1OC21,C19H18O6,342.11033829599995,377.07974029599995,0.0002597040000296147,343.11761429599994,C;H;O,1.0,False,False,25.0,,,,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906871,Bafilomycin Cl,M+Cl-,Negative,Negative,Box4_Pool_20230522190616_20230524152144.mzML,6106,2023-09-18 11:43:29.0,755.378,720.409,gnps_smiles,CC1CC(=CC=CC(C(OC(=O)C(=CC(=CC(C1O)C)C)OC)C(C)C(C(C)C2(CC(C(C(O2)C(C)C)C)OC(=O)C=CC(=O)O)O)O)OC)C,WUDBXVQNMOTFEE,O=C1C=CC=CCCCCC=CC=CCC(CCCC2CCCCO2)O1,C39H60O12,720.40847736,755.37787936,0.00012064000009104348,721.41575336,C;H;O,1.0,False,False,51.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00011906872,Echinomycin,M+Cl-,Negative,Negative,Box4_Pool_20230522190616_20230524152144.mzML,4764,2023-09-18 11:43:29.0,1135.39,1100.42,gnps_smiles,CC1C(=O)N(C2CSC(C(C(=O)N(C(C(=O)OCC(C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)C(NC(=O)C(COC(=O)C(N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)SC)C,AUJXLBOHYWTPFV,O=C1CNC(=O)C(NC(=O)c2cnc3ccccc3n2)COC(=O)CNC(=O)C2CSCC(N1)C(=O)NCC(=O)OCC(NC(=O)c1cnc3ccccc3n1)C(=O)NCC(=O)N2,C51H64N12O12S2,1100.420807488,1135.390209488,-0.00020948799988218525,1101.428083488,C;H;N;O;S,1.0,False,False,77.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00011906873,Obscurolide A1,M+Cl-,Negative,Negative,Box4_Pool_20230522190616_20230524152144.mzML,1640,2023-09-18 11:43:29.0,326.08,291.111,gnps_smiles,CC(C=CC1C(CC(=O)O1)NC2=CC=C(C=C2)C(=O)O)O,IZSWILLJDXDGDJ,O=C1CC(Nc2ccccc2)CO1,C15H17NO5,291.110672644,326.080074644,-7.464399999435045e-05,292.11794864399997,C;H;N;O,1.0,False,False,21.0,,,,True,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00011906874,Fumigaclavine A,M+Cl-,Negative,Negative,Box4_Pool_20230522190616_20230524152144.mzML,4905,2023-09-18 11:43:29.0,333.138,298.168,gnps_smiles,CC1CN(C2CC3=CNC4=CC=CC(=C34)C2C1OC(=O)C)C,GJSSYQDXZLZOLR,c1cc2c3c(c[nH]c3c1)CC1NCCCC21,C18H22N2O2,298.168127944,333.137529944,0.0004700559999832876,299.175403944,C;H;N;O,1.0,False,False,22.0,,,,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
CCMSLIB00011906875,Antibiotic PF 1052,M+Cl-,Negative,Negative,Box4_Pool_20230522190616_20230524152144.mzML,6250,2023-09-18 11:43:29.0,464.257,429.288,gnps_smiles,CCC(C)C1C(=O)C(=C(C2C(C=CC3C2C(CC(C3)C)C)C4(C(O4)C)C)O)C(=O)N1C,NPWKEUKXVOMELT,O=C1CNC(=O)C1=CC1C(C2CO2)C=CC2CCCCC21,C26H39NO4,429.287908728,464.257310728,-0.00031072799998810297,430.295184728,C;H;N;O,1.0,False,False,31.0,,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00011906876,Chaetoglobosin A,M+Cl-,Negative,Negative,Box4_Pool_20230522190616_20230524152144.mzML,4513,2023-09-18 11:43:29.0,563.232,528.262,gnps_smiles,CC1CC=CC2C3C(O3)(C(C4C2(C(=O)C=CC(=O)C(C(=C1)C)O)C(=O)NC4CC5=CNC6=CC=CC=C65)C)C,OUMWCYMRLMEZJH,O=C1C=CC(=O)C23C(=O)NC(Cc4c[nH]c5ccccc45)C2CC2OC2C3C=CCCC=CC1,C32H36N2O5,528.262422252,563.231824252,0.00017574799994690693,529.269698252,C;H;N;O,1.0,False,False,39.0,,,,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
