s4_row,cyanometdb_id,name,formula,smiles,inchikey_s4,unit_id,unit_is_group,level,purity,source,hash_prev_massbank,muru_key,scaffold_group,ik_s4_valid_format,ik14_s4,mh_theor,formula_rdkit,inchikey_rdkit_raw,heavy_atoms,formula_match,ik14_rdkit_eq_s4,inchikeys_in_records,record_ik14_contains_s4_ik14,in_msg15_any_route,in_msg15_simchallenge,in_muru_registry,in_muru_exposed_populations,muru_population_hits,in_study2,in_comparator,in_msnlib_9lib,msg15_same_formula_keys,n_msg15_same_formula_other_key,scaf_in_muru_registry,scaf_in_study2,scaf_in_comparator,scaf_in_msg15,n_mh_records,mh_nce_set,n_mh_distinct_nce,n_mh_distinct_nce_first_mass_40,n_mh_distinct_nce_muru_window_ok,has_nce20_and_nce60,has_nce20_and_nce60_muru_window_ok,has_nce20_and_nce60_first_mass_40,n_mh_records_with_scan_range,mh_precursor_mz_median,mh_instruments,mh_series,mh_fragmentation,has_mh,mh_record_vs_theor_da,msg15_nn_tanimoto
154,1229,Spumigin K,C31H42N6O7,OC1=CC=C(CCC(O)C(N[C@H](CC2=CC=C(O)C=C2)C(N3[C@H](C(N[C@H](CCCN4C(N)=N)C4O)=O)CC(C)C3)=O)=O)C=C1,CUYCVKFWPTWZJN-XLOUHILKSA-N,Isomer Group_C31H42N6O7@row152,True,3,crude extract,"Sphaerospermopsis torques-reginae, strain ITEP-24",False,CUYCVKFWPTWZJN,O=C(CCCc1ccccc1)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC1CCCNC1,True,CUYCVKFWPTWZJN,611.3187741510002,C31H42N6O7,CUYCVKFWPTWZJN-XLOUHILKSA-N,44.0,True,True,CUYCVKFWPTWZJN-HPGRWYDASA-N|CUYCVKFWPTWZJN-XLOUHILKSA-N|GNEMRCVXTBTWCG-NBJYBXKZSA-N,True,False,False,False,False,,False,False,False,VYCMAAOURFJIHD,1,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,0.0,True,False,True,9.0,611.3188,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,2.5848999825939245e-05,0.42857142857142855
155,1230,Spumigin L,C31H42N6O7,OC1=CC=C(CCC(O)C(N[C@H](CC2=CC=C(O)C=C2)C(N3[C@H](C(N[C@@H](CCCN4C(N)=N)C4O)=O)CC(C)C3)=O)=O)C=C1,CUYCVKFWPTWZJN-HPGRWYDASA-N,Isomer Group_C31H42N6O7@row152,True,3,crude extract,"Sphaerospermopsis torques-reginae, strain ITEP-24",False,CUYCVKFWPTWZJN,O=C(CCCc1ccccc1)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC1CCCNC1,True,CUYCVKFWPTWZJN,611.3187741510002,C31H42N6O7,CUYCVKFWPTWZJN-HPGRWYDASA-N,44.0,True,True,CUYCVKFWPTWZJN-HPGRWYDASA-N|CUYCVKFWPTWZJN-XLOUHILKSA-N|GNEMRCVXTBTWCG-NBJYBXKZSA-N,True,False,False,False,False,,False,False,False,VYCMAAOURFJIHD,1,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,0.0,True,False,True,9.0,611.3188,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,2.5848999825939245e-05,0.42857142857142855
157,1251,Dihydrospumigin M,C30H42N6O7,OC1=CC=C(CCC(O)C(N[C@H](CC2=CC=C(O)C=C2)C(N3[C@H](C(N[C@H](CCCNC(N)=N)CO)=O)CCC3)=O)=O)C=C1,WKADCTRDFMBYPU-LXRNPWNFSA-N,Isomer Group_C31H42N6O7@row156,True,3,crude extract,"Sphaerospermopsis torques-reginae, strain ITEP-24",False,WKADCTRDFMBYPU,O=C(CCCc1ccccc1)NC(Cc1ccccc1)C(=O)N1CCCC1,True,WKADCTRDFMBYPU,599.3187741510002,C30H42N6O7,WKADCTRDFMBYPU-LXRNPWNFSA-N,43.0,True,True,WKADCTRDFMBYPU-FDHYGZKMSA-N|WKADCTRDFMBYPU-LXRNPWNFSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,0.0,True,False,True,9.0,599.3188,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,2.5848999825939245e-05,0.4842105263157895
158,1252,Dihydrospumigin N,C30H42N6O7,OC1=CC=C(CCC(O)C(N[C@H](CC2=CC=C(O)C=C2)C(N3[C@H](C(N[C@@H](CCCNC(N)=N)CO)=O)CCC3)=O)=O)C=C1,WKADCTRDFMBYPU-FDHYGZKMSA-N,Isomer Group_C31H42N6O7@row156,True,3,crude extract,"Sphaerospermopsis torques-reginae, strain ITEP-24",False,WKADCTRDFMBYPU,O=C(CCCc1ccccc1)NC(Cc1ccccc1)C(=O)N1CCCC1,True,WKADCTRDFMBYPU,599.3187741510002,C30H42N6O7,WKADCTRDFMBYPU-FDHYGZKMSA-N,43.0,True,True,WKADCTRDFMBYPU-FDHYGZKMSA-N|WKADCTRDFMBYPU-LXRNPWNFSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,18.0,"15,20,25,30,40,50,60,70,80",9.0,9.0,0.0,True,False,True,9.0,599.3188,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,2.5848999825939245e-05,0.4842105263157895
160,1834,"[Leu1,D-Asp3]MC-LR",C51H78N10O12,C[C@@H](\C=C(/C)\C=C\[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)C[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)C(=C)N(C)C(=O)CC[C@@H](NC(=O)[C@H]1C)C(=O)O)C(=O)O)[C@H](Cc1ccccc1)OC,AVSMHCMQBTVLHC-IBQQIYNoSA-N,Isomer Group_C51H78N10O12@row159,True,3,,,False,AVSMHCMQBTVLHC,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)CNC(=O)CNC1=O,False,AVSMHCMQBTVLHC,1023.5873444030002,C51H78N10O12,AVSMHCMQBTVLHC-IBQQIYNOSA-N,73.0,True,True,AVSMHCMQBTVLHC-IBQQIYNOSA-N,True,False,False,False,False,,False,False,False,,0,True,False,False,True,,,,,,,,,,,,,,False,,0.8018018018018018
161,1911,"[Leu1,Dha7]MC-LR",C51H78N10O12,C[C@@H](\C=C(/C)\C=C\[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)C[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)C(=C)N(C)C(=O)CC[C@@H](NC(=O)[C@H]1C)C(=O)O)C(=O)O)[C@H](Cc1ccccc1)OC,AVSMHCMQBTVLHC-IBQQIYNoSA-N,Isomer Group_C51H78N10O12@row159,True,3,,,False,AVSMHCMQBTVLHC,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)CNC(=O)CNC1=O,False,AVSMHCMQBTVLHC,1023.5873444030002,C51H78N10O12,AVSMHCMQBTVLHC-IBQQIYNOSA-N,73.0,True,True,AVSMHCMQBTVLHC-IBQQIYNOSA-N,True,False,False,False,False,,False,False,False,,0,True,False,False,True,,,,,,,,,,,,,,False,,0.8018018018018018
163,1947,[Dha7]MC-(H4)YR,C51H74N10O13,O=C(CC[C@@H](NC([C@H]([C@@H](NC([C@@H](NC([C@H]([C@@H](NC([C@H](C[C@]1(C=C[C@@H](CC1)O)[H])N2)=O)C(O)=O)C)=O)CCCNC(N)=N)=O)/C=C/C(C)=C/[C@@H]([C@H](CC3=CC=CC=C3)OC)C)C)=O)C(O)=O)NC(C(N[C@H](C)C2=O)=O)=C,TUAADMHCVHCCPV-UIBXFZKZSA-N,Isomer Group_C51H78N10O12@row162,True,3,crude extract,Microcystis UV006,False,TUAADMHCVHCCPV,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(CC2C=CCCC2)NC(=O)CNC1=O,True,TUAADMHCVHCCPV,1035.5509588950001,C51H74N10O13,TUAADMHCVHCCPV-UIBXFZKZSA-N,74.0,True,True,JAXVACFEWWEOKE-NMOCKCCNSA-N|LWTYIWMPGBPRGQ-ZVRPPTPOSA-N|TUAADMHCVHCCPV-UIBXFZKZSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,7.0,"15,20,25,30,40,50,60",7.0,0.0,0.0,True,False,False,0.0,1035.551,Exploris 240 Thermo Scientific,MSBNK-EAWAG-ED,,True,4.110499980924942e-05,0.6171875
164,1948,[D-Asp3]MC-(H4)YR ,C51H74N10O13,O=C(CC[C@@H](NC([C@H]([C@@H](NC([C@@H](NC(C[C@@H](NC([C@H](C[C@]1(C=C[C@@H](CC1)O)[H])N2)=O)C(O)=O)=O)CCCNC(N)=N)=O)/C=C/C(C)=C/[C@@H]([C@H](CC3=CC=CC=C3)OC)C)C)=O)C(O)=O)N(C(C(N[C@H](C)C2=O)=O)=C)C,JAXVACFEWWEOKE-NMOCKCCNSA-N,Isomer Group_C51H78N10O12@row162,True,3,crude extract,Microcystis UV006,False,JAXVACFEWWEOKE,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(CC2C=CCCC2)NC(=O)CNC1=O,True,JAXVACFEWWEOKE,1035.5509588950001,C51H74N10O13,JAXVACFEWWEOKE-NMOCKCCNSA-N,74.0,True,True,JAXVACFEWWEOKE-NMOCKCCNSA-N|LWTYIWMPGBPRGQ-ZVRPPTPOSA-N|TUAADMHCVHCCPV-UIBXFZKZSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,7.0,"15,20,25,30,40,50,60",7.0,0.0,0.0,True,False,False,0.0,1035.551,Exploris 240 Thermo Scientific,MSBNK-EAWAG-ED,,True,4.110499980924942e-05,0.7295081967213115
165,1949,[DMAdda5]MC-(H4)YR,C51H74N10O13,O=C(CC[C@@H](NC([C@H]([C@@H](NC([C@@H](NC([C@H]([C@@H](NC([C@H](C[C@]1(C=C[C@@H](CC1)O)[H])N2)=O)C(O)=O)C)=O)CCCNC(N)=N)=O)/C=C/C(C)=C/[C@@H]([C@H](CC3=CC=CC=C3)O)C)C)=O)C(O)=O)N(C(C(N[C@H](C)C2=O)=O)=C)C,LWTYIWMPGBPRGQ-ZVRPPTPOSA-N,Isomer Group_C51H78N10O12@row162,True,3,crude extract,Microcystis UV006,False,LWTYIWMPGBPRGQ,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(CC2C=CCCC2)NC(=O)CNC1=O,True,LWTYIWMPGBPRGQ,1035.5509588950001,C51H74N10O13,LWTYIWMPGBPRGQ-ZVRPPTPOSA-N,74.0,True,True,JAXVACFEWWEOKE-NMOCKCCNSA-N|LWTYIWMPGBPRGQ-ZVRPPTPOSA-N|TUAADMHCVHCCPV-UIBXFZKZSA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,7.0,"15,20,25,30,40,50,60",7.0,0.0,0.0,True,False,False,0.0,1035.551,Exploris 240 Thermo Scientific,MSBNK-EAWAG-ED,,True,4.110499980924942e-05,0.7142857142857143
167,2014,[D-Glu(OMe)6]MC-YR,C53H74N10O13,O=C(N(C)C(C(N[C@@H](C1=O)C)=O)=C)CC[C@H](C(OC)=O)NC([C@@H](C)[C@H](/C=C/C(C)=C/[C@H](C)[C@@H](OC)CC2=CC=CC=C2)NC([C@H](CCCNC(N)=N)NC([C@@H](C)[C@H](C(O)=O)NC([C@@H](N1)CC3=CC=C(O)C=C3)=O)=O)=O)=O,SVUNNHQOHLLNGA-OCQZQFOGSA-N,Isomer Group_C53H74N10O13@row166,True,3,crude extract,Dolichospermum flos aquae NIVA-CYA 269/6,False,SVUNNHQOHLLNGA,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(Cc2ccccc2)NC(=O)CNC1=O,True,SVUNNHQOHLLNGA,1059.5509588950001,C53H74N10O13,SVUNNHQOHLLNGA-OCQZQFOGSA-N,76.0,True,True,QHVWVRZVAONQRC-IXKKHWRDSA-N|SVUNNHQOHLLNGA-OCQZQFOGSA-N|YQFCSOPLXLDHPK-CWXGWYCISA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,15.0,"15,20,25,30,40,50,60,70,80",9.0,8.0,0.0,True,False,True,7.0,1059.551,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,4.110499980924942e-05,0.7477477477477478
168,2015,MCHtyR,C53H74N10O13,O=C(N(C)C(C(N[C@H](C)C1=O)=O)=C)CC[C@H](C(O)=O)NC([C@@H](C)[C@H](/C=C/C(C)=C/[C@H](C)[C@@H](OC)CC2=CC=CC=C2)NC([C@H](CCCNC(N)=N)NC([C@@H](C)[C@H](C(O)=O)NC([C@@H](N1)CCC3=CC=C(O)C=C3)=O)=O)=O)=O,YQFCSOPLXLDHPK-CWXGWYCISA-N,Isomer Group_C53H74N10O13@row166,True,3,crude extract,Dolichospermum flos aquae NIVA-CYA 269/6,False,YQFCSOPLXLDHPK,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(CCc2ccccc2)NC(=O)CNC1=O,True,YQFCSOPLXLDHPK,1059.5509588950001,C53H74N10O13,YQFCSOPLXLDHPK-CWXGWYCISA-N,76.0,True,True,QHVWVRZVAONQRC-IXKKHWRDSA-N|SVUNNHQOHLLNGA-OCQZQFOGSA-N|YQFCSOPLXLDHPK-CWXGWYCISA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,15.0,"15,20,25,30,40,50,60,70,80",9.0,8.0,0.0,True,False,True,7.0,1059.551,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,4.110499980924942e-05,0.7522935779816514
169,2016," [D-Asp3,D-Glu(OMe)6]MC-HtyR",C53H74N10O13,O=C(N(C)C(C(N[C@H](C)C1=O)=O)=C)CC[C@H](C(OC)=O)NC([C@@H](C)[C@H](/C=C/C(C)=C/[C@H](C)[C@@H](OC)CC2=CC=CC=C2)NC([C@H](CCCNC(N)=N)NC(C[C@H](C(O)=O)NC([C@@H](N1)CCC3=CC=C(O)C=C3)=O)=O)=O)=O,QHVWVRZVAONQRC-IXKKHWRDSA-N,Isomer Group_C53H74N10O13@row166,True,3,crude extract,Dolichospermum flos aquae NIVA-CYA 269/6,False,QHVWVRZVAONQRC,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(CCc2ccccc2)NC(=O)CNC1=O,True,QHVWVRZVAONQRC,1059.5509588950001,C53H74N10O13,QHVWVRZVAONQRC-IXKKHWRDSA-N,76.0,True,True,QHVWVRZVAONQRC-IXKKHWRDSA-N|SVUNNHQOHLLNGA-OCQZQFOGSA-N|YQFCSOPLXLDHPK-CWXGWYCISA-N,True,False,False,False,False,,False,False,False,,0,False,False,False,False,15.0,"15,20,25,30,40,50,60,70,80",9.0,8.0,0.0,True,False,True,7.0,1059.551,Exploris 240 Thermo Scientific,MSBNK-EAWAG-EC|MSBNK-EAWAG-ED,HCD,True,4.110499980924942e-05,0.7272727272727273
171,509,Micropeptin HH992,C50H72N8O13,O[C@@H](C(N[C@H](C(N[C@H]1C(N[C@@H](C(N2[C@H](CC[C@@H]2C(N[C@@H](C(N([C@@H](C(N[C@H](C(O[C@@H]1C)=O)C(C)C)=O)CC3=CC=CC=C3)C)=O)CC(C)C)=O)OC)=O)CC(C)C)=O)=O)CC(N)=O)=O)CC(C=C4)=CC=C4O,ZXKMRIUULRZARB-IHDOGMILSA-N,Isomer Group_C50H72N8O13@row170,True,3,crude extract,Microcystis UV006,False,ZXKMRIUULRZARB,O=C(CCc1ccccc1)NCC(=O)NC1COC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)CNC1=O,True,ZXKMRIUULRZARB,993.5291608310001,C50H72N8O13,ZXKMRIUULRZARB-DTHICJPYSA-N,71.0,True,True,LEMGGXYDKCZIKV-JQIPHXISSA-N|UAVAEWGJORGZNS-VURJKFNOSA-N|ZXKMRIUULRZARB-IHDOGMILSA-N,True,False,False,False,False,,False,False,False,UAVAEWGJORGZNS,1,False,False,False,False,7.0,"15,20,25,30,40,50,60",7.0,0.0,0.0,True,False,False,7.0,993.5292,Exploris 240 Thermo Scientific,MSBNK-EAWAG-ED,HCD,True,3.916899981959432e-05,0.5564516129032258
172,510,Micropeptin KB992,C50H72N8O13,O=C([C@@H](NC([C@H](NC(C(O)CC1=CC=C(O)C=C1)=O)CC(N)=O)=O)[C@H](C)OC2=O)N[C@H](C(N[C@@H]3C([N@]([C@@H](CC3)OC)[C@@H]([C@H](CC)C)C(N(C)[C@@H](CC4=CC=CC=C4)C(N[C@H]2C(C)C)=O)=O)=O)=O)CC(C)C,LEMGGXYDKCZIKV-JQIPHXISSA-N,Isomer Group_C50H72N8O13@row170,True,3,crude extract,Microcystis UV006,False,LEMGGXYDKCZIKV,O=C(CCc1ccccc1)NCC(=O)NC1COC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CN2CCCC(NC(=O)CNC1=O)C2=O,True,LEMGGXYDKCZIKV,993.529160831,C50H72N8O13,LEMGGXYDKCZIKV-JQIPHXISSA-N,71.0,True,True,LEMGGXYDKCZIKV-JQIPHXISSA-N|UAVAEWGJORGZNS-VURJKFNOSA-N|ZXKMRIUULRZARB-IHDOGMILSA-N,True,False,False,False,False,,False,False,False,UAVAEWGJORGZNS,1,False,False,False,False,7.0,"15,20,25,30,40,50,60",7.0,0.0,0.0,True,False,False,7.0,993.5292,Exploris 240 Thermo Scientific,MSBNK-EAWAG-ED,HCD,True,3.916899993328116e-05,0.6299212598425197
173,511,Loggerpeptin A,C50H72N8O13,OC1=CC=C(C=C1)C[C@@H](C(N[C@H](C(O[C@H](C)[C@@H](C(N[C@H](C(N[C@@H]2C(N3[C@@H](CC2)O)=O)=O)CC(C)C)=O)NC([C@@H](NC([C@@H](NC(CCC)=O)C)=O)[C@@H](O)C)=O)=O)C(C)C)=O)N(C)C([C@@H]3CC4=CC=CC=C4)=O,UAVAEWGJORGZNS-QALITSKGSA-N,Isomer Group_C50H72N8O13@row170,True,3,crude extract,Microcystis UV006,False,UAVAEWGJORGZNS,O=C1CCOC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N2CCCC(NC(=O)CN1)C2=O,True,UAVAEWGJORGZNS,993.5291608310001,C50H72N8O13,UAVAEWGJORGZNS-VURJKFNOSA-N,71.0,True,True,LEMGGXYDKCZIKV-JQIPHXISSA-N|UAVAEWGJORGZNS-VURJKFNOSA-N|ZXKMRIUULRZARB-IHDOGMILSA-N,True,True,False,False,False,,False,False,False,UAVAEWGJORGZNS,0,False,False,False,True,7.0,"15,20,25,30,40,50,60",7.0,0.0,0.0,True,False,False,7.0,993.5292,Exploris 240 Thermo Scientific,MSBNK-EAWAG-ED,HCD,True,3.916899981959432e-05,1.0
