unique_sample_id,source_zip,member,file,n_candidates,file_sha256
pluskal_mcediv_20k_5011_E21_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_E21_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_E21_id_MSn_positive.mzML,1,c118c24206b9d579c16c2b55a44e9863ba3b41feaa9ff3991849a4ec2d613f83
pluskal_mcediv_20k_5011_E22_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_E22_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_E22_id_MSn_positive.mzML,1,fd9798cc48f90a66dbccb34f526b3716c86ef38a3b1fdb0850d266540d9ceebf
pluskal_mcediv_20k_5011_E7_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_E7_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_E7_id_MSn_positive.mzML,1,7c3077df84ac3cb1f5d6c26e7d4f514bea15118ab48d04865cc7be16b8918f38
pluskal_mcediv_20k_5011_F10_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_F10_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_F10_id_MSn_positive.mzML,1,21c9cb7c6bebd826117d3e8a93363dda0d7d588d5747268dbca2572eccc383aa
pluskal_mcediv_20k_5011_F18_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_F18_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_F18_id_MSn_positive.mzML,1,19363925f0e895eb7317ec0bfaca914d7d36a74df1adda5c26e92b9fd82edc05
pluskal_mcediv_20k_5011_F20_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_F20_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_F20_id_MSn_positive.mzML,1,e45be8537245a66dc03a224eb2cd07b3c92d7f10e50fe29994c3ae68a6a33dad
pluskal_mcediv_20k_5011_F21_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_F21_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_F21_id_MSn_positive.mzML,1,a9555e749b6072d8b9d8ab022f20d53696af35c458f6cbc371bc264db99340c0
pluskal_mcediv_20k_5011_F23_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_F23_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_F23_id_MSn_positive.mzML,1,3435e554b9dacee0543fdedbce7d74d66cbf57480d7e55812160f15544303b62
pluskal_mcediv_20k_5011_F3_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_F3_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_F3_id_MSn_positive.mzML,1,4050adda4833cd859ded64483f7bfa6189f5a43c3e76d43c38e8dc946b217200
pluskal_mcediv_20k_5011_F4_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_F4_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_F4_id_MSn_positive.mzML,1,3f67d2f55a75a64fb01f5cdbc021bfbb7b46d9258848ef16ab5ce27f7989aa13
pluskal_mcediv_20k_5011_F6_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_F6_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_F6_id_MSn_positive.mzML,1,cc749e6f2362625f067e5f49a10fa613e660ed9aefb67fbdafc089efff7bb253
pluskal_mcediv_20k_5011_G13_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_G13_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_G13_id_MSn_positive.mzML,1,85c88b08b449562e90e27d87ec63d5a70c275ee937f94abb8ca922f073370167
pluskal_mcediv_20k_5011_G21_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_G21_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_G21_id_MSn_positive.mzML,1,1d7f8c6e80a243ca75d0bcea0289b0f14e93e64f9a8fd3bc129f3dda357fc2a8
pluskal_mcediv_20k_5011_G22_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_G22_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_G22_id_MSn_positive.mzML,1,03b2f0f34662d17c9648b80e29761152b5d2b39e68cab7b493765cfff7db57c2
pluskal_mcediv_20k_5011_G4_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_G4_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_G4_id_MSn_positive.mzML,1,942d0bf86b82aa05757d16b298babdd20445dad2e07cb5a8cdbb58b860af7a93
pluskal_mcediv_20k_5011_G5_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_G5_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_G5_id_MSn_positive.mzML,1,84a3412fbdb333478d963f055aecc665a3d6a924b24333830be1ed5199cd0120
pluskal_mcediv_20k_5011_G6_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_G6_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_G6_id_MSn_positive.mzML,1,cd827a8dd2409d18d47c57405b050d21941d01dd6922669de89a883145522dc9
pluskal_mcediv_20k_5011_G7_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_G7_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_G7_id_MSn_positive.mzML,1,f8af9c16622356bb6181ff196839e9ac1df89d23e6796d057aa9e551d663a014
pluskal_mcediv_20k_5011_G8_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_G8_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_G8_id_MSn_positive.mzML,1,a09dff72803056acc300673aff11fbfa0febbb740d2c991fe9b7dab180b7ad22
pluskal_mcediv_20k_5011_H15_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_H15_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_H15_id_MSn_positive.mzML,1,f85dfcdd26eb5e3397383a51dc8bbf518d14f2701948dc4658636c8e4a772897
pluskal_mcediv_20k_5011_H16_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_H16_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_H16_id_MSn_positive.mzML,1,53f7606d174b2ef36e69870ea944ce2d1babb7180f577eb2b0e6b8cdab309b97
pluskal_mcediv_20k_5011_H17_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_H17_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_H17_id_MSn_positive.mzML,1,47850fa6cc0833040fddc9087f63ccf3a79c7addd915e71912fc94d9a0d0723c
pluskal_mcediv_20k_5011_I12_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_I12_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_I12_id_MSn_positive.mzML,1,6968d4cdae18187a17250adf53a579dcd7449eea875ca37691a243cdfdcbc3cb
pluskal_mcediv_20k_5011_I15_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_I15_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_I15_id_MSn_positive.mzML,1,162ce10eacdd863776e7038e5f725b26fcc794e0cc67fa0ccd1fdeb2ee613f05
pluskal_mcediv_20k_5011_I22_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_I22_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_I22_id_MSn_positive.mzML,1,4d35a66c038e70943994994c8980cd519ae97ac85f58dc7cd5fbf45abc53a68c
pluskal_mcediv_20k_5011_I6_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_I6_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_I6_id_MSn_positive.mzML,1,7bf92b497075c3709acfc67b4dfaddbc6d0555002ad63827482d680640847d68
pluskal_mcediv_20k_5011_I8_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_I8_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_I8_id_MSn_positive.mzML,1,d68fc672f9e38700c655ca0eb700a09a88a3d2365e60059a6b1f338272d2c8c7
pluskal_mcediv_20k_5011_I9_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_I9_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_I9_id_MSn_positive.mzML,1,13d37392930995e5e8d98d35e653c6f3a35bdb268816615d8ae32d67888b7512
pluskal_mcediv_20k_5011_J16_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_J16_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_J16_id_MSn_positive.mzML,1,e46125705e87c4830a52082b4f1891fee57313a42e70da2bfe282de04b360553
pluskal_mcediv_20k_5011_J18_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_J18_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_J18_id_MSn_positive.mzML,1,a93ca22ae4163f7cb6b1f19d26cb801bef24a8848eb706f2c948ecb7fd3b2a99
pluskal_mcediv_20k_5011_J20_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_J20_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_J20_id_MSn_positive.mzML,1,31184766ebfac633eaa56a9e92f6a48e51aebc8d3679758b6ec57da03193ee0b
pluskal_mcediv_20k_5011_J21_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_J21_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_J21_id_MSn_positive.mzML,1,47d21771a37861d4c3a4ef5630e1bc889f13063caca82a1e0af1c64c1a68c1c2
pluskal_mcediv_20k_5011_J23_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_J23_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_J23_id_MSn_positive.mzML,1,4eaaf6ad4e18ed67df00c0c936b8adbe8e064391c9b533415f233ad5f24092a4
pluskal_mcediv_20k_5011_J4_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_J4_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_J4_id_MSn_positive.mzML,3,7d2b6b4ddc3efae78646f44497e05ff7bd7575f183a31d2b7292e72bd0db7460
pluskal_mcediv_20k_5011_J9_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_J9_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_J9_id_MSn_positive.mzML,1,bb6a4fd47b25c54d3012ac31cc99c76c96a022b757764d7184d9e20de424d0fa
pluskal_mcediv_20k_5011_K11_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_K11_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_K11_id_MSn_positive.mzML,1,9278dedf7678fa4c6fc3468d85eb5bcea3a4ed18ccd3c6453146b763e84d7f40
pluskal_mcediv_20k_5011_K16_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_K16_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_K16_id_MSn_positive.mzML,1,f168d2e872e3949774b933b5976282ac32ce0affe8512a366c939e4873e63f61
pluskal_mcediv_20k_5011_K19_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_K19_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_K19_id_MSn_positive.mzML,1,4796c1b25ceeb5b7244f876adb2d026e9643c52dd9c73901ad70b4161871c60a
pluskal_mcediv_20k_5011_K22_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_K22_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_K22_id_MSn_positive.mzML,1,5f033fd68fd39f6800952b7128fc249665c8ab96e27dfbdc75b150af35e62397
pluskal_mcediv_20k_5011_K5_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_K5_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_K5_id_MSn_positive.mzML,1,964803bd1868ea58720ed752d2a99d67dc15ad09767b8e0d7d0b3c2fa9973263
pluskal_mcediv_20k_5011_K6_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_K6_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_K6_id_MSn_positive.mzML,1,aa01138f8df7877b66e9fdd91a004fbe21fe29f1731459de8503a907f155c518
pluskal_mcediv_20k_5011_L15_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_L15_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_L15_id_MSn_positive.mzML,1,a7944bad2a620b991ecdb1f9afe1902995634c396a69c5896d33dbbf0e2c4314
pluskal_mcediv_20k_5011_L22_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_L22_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_L22_id_MSn_positive.mzML,1,7794f871a5242f4d09c713c33aa57d4da4675c53d1117c1515d6ce09d7cf9736
pluskal_mcediv_20k_5011_M13_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_M13_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_M13_id_MSn_positive.mzML,1,e42437ececd25671c32ce990f146b5103baa6d20b6ca0361a6cc6bc6a450fba0
pluskal_mcediv_20k_5011_M16_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_M16_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_M16_id_MSn_positive.mzML,1,293a2e140dbea69befd3e0eb52794d50628ad22694e14887e7ce3e2ccdaaf3f6
pluskal_mcediv_20k_5011_M20_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_M20_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_M20_id_MSn_positive.mzML,1,9e75d695337c48202cbd122adc840a67b0f0597631631de9db3f4dccf14c12bb
pluskal_mcediv_20k_5011_M22_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_M22_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_M22_id_MSn_positive.mzML,1,00384ae5013085fd22dd1c9588779527bb686f193856282235e12ad7587d959c
pluskal_mcediv_20k_5011_M23_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_M23_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_M23_id_MSn_positive.mzML,1,4fe0a8bcf4b9cd6dc9aed53cb3f54294c8657b4e94fa715ce800487e9bd453f5
pluskal_mcediv_20k_5011_M7_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_M7_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_M7_id_MSn_positive.mzML,1,29ed18dfbf6c8eabfb55ab20662656d3ccd3e6cc1dd6fc2f78046b0df54ef785
pluskal_mcediv_20k_5011_M9_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_M9_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_M9_id_MSn_positive.mzML,1,826fbaff97eb2fc562cd20252cae9972eae46cedb6d11c6c8f2fa78cf169a86b
pluskal_mcediv_20k_5011_N13_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_N13_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_N13_id_MSn_positive.mzML,1,0c39eb6896683d6f689932cc10bbc760c34e3d7cc728e6dcbd15dd4db9d4d25a
pluskal_mcediv_20k_5011_N15_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_N15_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_N15_id_MSn_positive.mzML,1,203e686e32c9dfb0da316cadebba363d9b6f7595feaa67be36d41ba5019afc83
pluskal_mcediv_20k_5011_N16_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_N16_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_N16_id_MSn_positive.mzML,1,721eab5ff059661edb14ac6860d44f8963f86914f19ad7a52ef9417d897e6c92
pluskal_mcediv_20k_5011_N18_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_N18_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_N18_id_MSn_positive.mzML,1,b0e06ddd42657b3f4c3ca183a4aaf0686a3c3f2e563d76aa1d87b0fe5e1381ff
pluskal_mcediv_20k_5011_N22_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_N22_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_N22_id_MSn_positive.mzML,1,4d90cef6d14b21b814377c9c87fae8006fae45468231b984f8f7885339c157a2
pluskal_mcediv_20k_5011_N4_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_N4_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_N4_id_MSn_positive.mzML,1,799a25560e47ac90f287159044d8aa5a184acbae07e0459c2e81f107ace36b61
pluskal_mcediv_20k_5011_N5_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_N5_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_N5_id_MSn_positive.mzML,1,48753435a3b5abb8a4445baea7d93ba4899e4dd67e8cd7b39f7b1a3611d028a9
pluskal_mcediv_20k_5011_N7_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_N7_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_N7_id_MSn_positive.mzML,1,8f20088c2ed6c68bf9da7e64e1ea66d1cb38e43fd13835190fac0d9cc7550f31
pluskal_mcediv_20k_5011_N8_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_N8_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_N8_id_MSn_positive.mzML,1,f545fe232d089483d66fab6843c5db81473ee49e6caded0266ef1a0e9502c3ce
pluskal_mcediv_20k_5011_O10_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_O10_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_O10_id_MSn_positive.mzML,1,7dcb30b421a8b6cf4c24d6b1bcfb1738c85760bd95474d89087c28c2cf40b4de
pluskal_mcediv_20k_5011_O11_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_O11_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_O11_id_MSn_positive.mzML,1,b291e4c21c6d6124a202b132b3cf87405a4a59a634a8a5f305a024fd90be8969
pluskal_mcediv_20k_5011_O13_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_O13_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_O13_id_MSn_positive.mzML,1,d6d90196cc129970544841ea77f0de4a8af86abfe3ab1dc644528dbe75364d91
pluskal_mcediv_20k_5011_O16_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_O16_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_O16_id_MSn_positive.mzML,1,7e8ce1c141ab1186e0c2e10479c2f2da6944124de787e95b68247ee41caecbe4
pluskal_mcediv_20k_5011_O5_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_O5_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_O5_id_MSn_positive.mzML,1,ef8c24ee62fcdb49419483d11bed2db9612d90f17d0da5e9dfd36ff062f32af8
pluskal_mcediv_20k_5011_P14_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_P14_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_P14_id_MSn_positive.mzML,1,2e2e24e732d5276c704832b2652598a93254084d1f02ff39849bf19eb24df3a1
pluskal_mcediv_20k_5011_P15_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_P15_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_P15_id_MSn_positive.mzML,1,651bb7d1f11c7cdd5dfb4a80d1e8c45ab6695e8d5111201440c9244b900b4688
pluskal_mcediv_20k_5011_P20_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_P20_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_P20_id_MSn_positive.mzML,1,0b74cee22d5dd18efec9890e6865da9f4e00de91b6ef5340da2a30cc53939061
pluskal_mcediv_20k_5011_P22_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_P22_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_P22_id_MSn_positive.mzML,1,3d22d8ba4d4270d546bf8730365a3b4ba0d8e62801c00e643420a98386221a6f
pluskal_mcediv_20k_5011_P4_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_P4_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_P4_id_MSn_positive.mzML,1,d8bda4e6dc17dad10b5ea009e49057dc6b42a1757f0b58a6444a6521c0bf08fc
pluskal_mcediv_20k_5011_P5_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_P5_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_P5_id_MSn_positive.mzML,1,2f3940fe0fd058909d312cf2d1d8a706cc739ba3525a1369b3ca6adf1de6df64
pluskal_mcediv_20k_5011_P7_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_P7_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_P7_id_MSn_positive.mzML,1,7d5797e90399c2fb57d19548cd3023f5a14abc3487acb7cd864c52c301d4da22
pluskal_mcediv_20k_5011_P9_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5011_P9_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5011_P9_id_MSn_positive.mzML,1,a204f0495f3e59ca55ca6b59b264742a82db99fc6f5af9ec5cf4451b246da0be
pluskal_mcediv_20k_5012_A12_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5012_A12_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5012_A12_id_MSn_positive.mzML,1,7979a64ba81bee2ea88f1b8e61a0523f8e809b1dc6a0826c865b640f210f3343
pluskal_mcediv_20k_5012_A19_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5012_A19_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5012_A19_id_MSn_positive.mzML,1,b6957d8d803de5d29c80e0bca28f8140f96b2ec283ae6c156edc04ecf767c4bf
pluskal_mcediv_20k_5012_A22_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5012_A22_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5012_A22_id_MSn_positive.mzML,1,871663b182867e1ff8635f3fc12348433e68824e15d6a691c23ba3fe441d68f6
pluskal_mcediv_20k_5012_A24_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5012_A24_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5012_A24_id_MSn_positive.mzML,1,879e7847dcb513e678b2a4652ff9e99d99030b2c1dacebcd175ba606b638edfa
pluskal_mcediv_20k_5012_A6_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5012_A6_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5012_A6_id_MSn_positive.mzML,1,2f3bf8ba251bb62f8b3cd11904c6c4a5010e3e841d80dc632c5a4429d882479d
pluskal_mcediv_20k_5012_A8_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5012_A8_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5012_A8_id_MSn_positive.mzML,1,b2fbd95b1e28beb2efb1acac80da7a382e18296adeea91d3a5e8ce63f32803fa
pluskal_mcediv_20k_5012_B12_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5012_B12_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5012_B12_id_MSn_positive.mzML,1,30e570a05d43e97ab88b4fa4907045ce166ea7986454265286722023d2c23e70
pluskal_mcediv_20k_5012_B15_id,mzml_20241113_pluskal_mcediv_20k_MSn_positive.zip,mzml/20241113_pluskal_mcediv_20k_5012_B15_id_MSn_positive.mzML,20241113_pluskal_mcediv_20k_5012_B15_id_MSn_positive.mzML,1,87982e44f99763c87b601dad3d4203393d33dc700ad992497c36e0248c55cafc
