connectivity_key,ce_numeric,mu,survival_yield,fragment_depth,precursor_mass_ratio,n_acquisitions,n_creation_dates,precursor_mass,scan_lo,adduct,n_accepted_rows
ASWVTGNCAZCNNR,15.0,0.7958535548715983,0.46904577127782493,0.6155095434750617,1.0000008286330624,1,1,279.090942382813,40.0,[M+H]+,2
ASWVTGNCAZCNNR,30.0,0.5208158222524919,0.019482622788087343,0.5112945463246948,1.0000006117944202,1,1,279.091064453125,40.0,[M+H]+,2
ASWVTGNCAZCNNR,45.0,0.4153629197159538,0.0,0.4153629197159538,,1,1,279.091064453125,40.0,[M+H]+,2
ASWVTGNCAZCNNR,60.0,0.36942629636376345,0.0,0.36942629636376345,,1,1,279.091064453125,40.0,[M+H]+,2
ASWVTGNCAZCNNR,75.0,0.3372699960269024,0.0,0.3372699960269024,,1,1,279.091064453125,40.0,[M+H]+,2
ASWVTGNCAZCNNR,90.0,0.3046847983307637,0.0,0.3046847983307637,,1,1,279.091064453125,40.0,[M+H]+,2
ASXBYYWOLISCLQ,15.0,0.6476943750942677,0.5984187615488242,0.12270544034951333,0.9999990154807157,1,0,584.288940429688,40.0,[M+H]+,1
ASXBYYWOLISCLQ,30.0,0.4375944244125802,0.036731935453453574,0.4161483719346517,1.0000014200568992,1,0,584.288940429688,40.0,[M+H]+,1
ASXBYYWOLISCLQ,45.0,0.3844977532917094,0.0,0.3844977532917094,,1,0,584.288818359375,40.0,[M+H]+,1
ASXBYYWOLISCLQ,60.0,0.2949187771413263,0.0,0.2949187771413263,,1,0,584.288818359375,40.0,[M+H]+,1
ASXBYYWOLISCLQ,75.0,0.22647601503456352,0.0,0.22647601503456352,,1,0,584.288818359375,40.0,[M+H]+,1
ASXBYYWOLISCLQ,90.0,0.16860194423885966,0.0,0.16860194423885966,,1,0,584.289001464844,40.0,[M+H]+,1
ATROHALUCMTWTB,15.0,0.4052386581630952,0.0,0.4052386581630952,,1,1,299.061492919922,40.0,[M+H]+,2
ATROHALUCMTWTB,30.0,0.3613043762831642,0.0,0.3613043762831642,,1,1,299.061462402344,40.0,[M+H]+,2
ATROHALUCMTWTB,45.0,0.3291624631668667,0.0,0.3291624631668667,,1,1,299.061462402344,40.0,[M+H]+,2
ATROHALUCMTWTB,60.0,0.3126652440321317,0.0,0.3126652440321317,,1,1,299.061462402344,40.0,[M+H]+,2
ATROHALUCMTWTB,75.0,0.29655111562637393,0.0,0.29655111562637393,,1,1,299.061462402344,40.0,[M+H]+,2
ATROHALUCMTWTB,90.0,0.2758638646482308,0.0,0.2758638646482308,,1,1,299.061462402344,40.0,[M+H]+,2
ATWWYGQDYGSWQA,15.0,0.9456295754931678,0.7338840451277269,0.7956937745003627,0.9999982582784643,1,1,358.165100097656,40.0,[M+H]+,2
ATWWYGQDYGSWQA,30.0,0.7784850434721374,0.08294680580336607,0.7584492187713422,0.9999995052078351,1,1,358.165161132813,40.0,[M+H]+,2
ATWWYGQDYGSWQA,45.0,0.7037356231578643,0.0,0.7037356231578643,,1,1,358.165161132813,40.0,[M+H]+,2
ATWWYGQDYGSWQA,60.0,0.59240927521514,0.0,0.59240927521514,,1,1,358.165161132813,40.0,[M+H]+,2
ATWWYGQDYGSWQA,75.0,0.5322807256847457,0.0,0.5322807256847457,,1,1,358.165161132813,40.0,[M+H]+,2
ATWWYGQDYGSWQA,90.0,0.48965951591312,0.0,0.48965951591312,,1,1,358.165161132813,40.0,[M+H]+,2
AUFSOOYCQYDGES,15.0,0.6666780117376455,0.04595567519190956,0.6506221973952488,0.9999982924117646,1,1,150.127838134766,40.0,[M+H]+,2
AUFSOOYCQYDGES,30.0,0.6094730201696856,0.0006588927770808426,0.6092155361316004,0.9999984480736934,1,1,150.127838134766,40.0,[M+H]+,2
AUFSOOYCQYDGES,45.0,0.600546552477521,0.0,0.600546552477521,,1,1,150.127853393555,40.0,[M+H]+,2
AUFSOOYCQYDGES,60.0,0.5910945568263556,0.0,0.5910945568263556,,1,1,150.127853393555,40.0,[M+H]+,2
AUFSOOYCQYDGES,75.0,0.5620490417192908,0.0,0.5620490417192908,,1,1,150.127853393555,40.0,[M+H]+,2
AUFSOOYCQYDGES,90.0,0.5232762168589788,0.0,0.5232762168589788,,1,1,150.127853393555,40.0,[M+H]+,2
AUGQEEXBDZWUJY,15.0,0.4898633638102141,0.0,0.4898633638102141,,1,1,384.202239990234,40.0,[M+NH4]+,2
AUGQEEXBDZWUJY,30.0,0.3937177122278916,0.0,0.3937177122278916,,1,1,384.202239990234,40.0,[M+NH4]+,2
AUGQEEXBDZWUJY,45.0,0.3486127271647945,0.0,0.3486127271647945,,1,1,384.202239990234,40.0,[M+NH4]+,2
AUGQEEXBDZWUJY,60.0,0.32090168769652516,0.0,0.32090168769652516,,1,1,384.202239990234,40.0,[M+NH4]+,2
AUGQEEXBDZWUJY,75.0,0.30227894302046393,0.0,0.30227894302046393,,1,1,384.202239990234,40.0,[M+NH4]+,2
AUGQEEXBDZWUJY,90.0,0.292655533411221,0.0,0.292655533411221,,1,1,384.202239990234,40.0,[M+NH4]+,2
AUQAUAIUNJIIEP,15.0,0.6865290489573005,0.33119778077140755,0.5312960203493313,0.9999979187932426,1,1,194.117645263672,40.0,[M+H]+,2
AUQAUAIUNJIIEP,30.0,0.5936529234134539,0.05635592829821894,0.5693853470915283,0.9999980094100105,1,1,194.117691040039,40.0,[M+H]+,2
AUQAUAIUNJIIEP,45.0,0.5388758966727257,0.0,0.5388758966727257,,1,1,194.117691040039,40.0,[M+H]+,2
AUQAUAIUNJIIEP,60.0,0.5030255365408002,0.0,0.5030255365408002,,1,1,194.117691040039,40.0,[M+H]+,2
AUQAUAIUNJIIEP,75.0,0.4695288063674171,0.0,0.4695288063674171,,1,1,194.117691040039,40.0,[M+H]+,2
AUQAUAIUNJIIEP,90.0,0.44105423103002245,0.0,0.44105423103002245,,1,1,194.117691040039,40.0,[M+H]+,2
AWSZRJQNBMEZOI,15.0,0.38181597778561915,0.0,0.38181597778561915,,1,1,465.199829101563,40.0,[M+NH4]+,2
AWSZRJQNBMEZOI,30.0,0.3617092085293288,0.0,0.3617092085293288,,1,1,465.199981689453,40.0,[M+NH4]+,2
AWSZRJQNBMEZOI,45.0,0.3358056744049394,0.0,0.3358056744049394,,1,1,465.199981689453,40.0,[M+NH4]+,2
AWSZRJQNBMEZOI,60.0,0.32623000307391214,0.0,0.32623000307391214,,1,1,465.199981689453,40.0,[M+NH4]+,2
AWSZRJQNBMEZOI,75.0,0.3194048250691355,0.0,0.3194048250691355,,1,1,465.199981689453,40.0,[M+NH4]+,2
AWSZRJQNBMEZOI,90.0,0.2979235943427025,0.0,0.2979235943427025,,1,1,465.199981689453,40.0,[M+NH4]+,2
AWZOLILCOUMRDG,15.0,0.73628521145149,0.09578085780077308,0.7083507886128658,1.0000001168818669,1,1,311.032592773438,40.0,[M+H]+,2
AWZOLILCOUMRDG,30.0,0.4512496536490802,0.0,0.4512496536490802,,1,1,311.032592773438,40.0,[M+H]+,2
AWZOLILCOUMRDG,45.0,0.37436903019804446,0.0,0.37436903019804446,,1,1,311.032592773438,40.0,[M+H]+,2
AWZOLILCOUMRDG,60.0,0.3565954128157472,0.0,0.3565954128157472,,1,1,311.032592773438,40.0,[M+H]+,2
AWZOLILCOUMRDG,75.0,0.3395824783491976,0.0,0.3395824783491976,,1,1,311.032592773438,40.0,[M+H]+,2
AWZOLILCOUMRDG,90.0,0.3358932217698912,0.0,0.3358932217698912,,1,1,311.032592773438,40.0,[M+H]+,2
AXMBYGGSBXWTEY,15.0,0.9174637819150266,0.723532636324441,0.7014642430665472,0.9999988605867204,1,1,249.048294067383,40.0,[M+H]+,2
AXMBYGGSBXWTEY,30.0,0.7802175101247918,0.10611838323073383,0.7541257672758639,0.9999996870866891,1,1,249.04833984375,40.0,[M+H]+,2
AXMBYGGSBXWTEY,45.0,0.6587214008988381,0.0,0.6587214008988381,,1,1,249.048294067383,40.0,[M+H]+,2
AXMBYGGSBXWTEY,60.0,0.556749372704395,0.0,0.556749372704395,,1,1,249.04833984375,40.0,[M+H]+,2
AXMBYGGSBXWTEY,75.0,0.4833031974726992,0.0,0.4833031974726992,,1,1,249.04833984375,40.0,[M+H]+,2
AXMBYGGSBXWTEY,90.0,0.42044759979160684,0.0,0.42044759979160684,,1,1,249.04833984375,40.0,[M+H]+,2
AYEAUPRZTZWBBF,15.0,0.6679384030255964,0.11797769284818962,0.6235226288705173,0.9999986649990753,1,1,209.059051513672,40.0,[M+H]+,2
AYEAUPRZTZWBBF,30.0,0.6032874785244358,0.003933725530434159,0.6017207592426894,0.9999995078806265,1,1,209.059051513672,40.0,[M+H]+,2
AYEAUPRZTZWBBF,45.0,0.5697391879631181,0.0,0.5697391879631181,,1,1,209.059097290039,40.0,[M+H]+,2
AYEAUPRZTZWBBF,60.0,0.5167205111975229,0.0,0.5167205111975229,,1,1,209.059097290039,40.0,[M+H]+,2
AYEAUPRZTZWBBF,75.0,0.4626172074590625,0.0,0.4626172074590625,,1,1,209.059097290039,40.0,[M+H]+,2
AYEAUPRZTZWBBF,90.0,0.4205256088112676,0.0,0.4205256088112676,,1,1,209.059097290039,40.0,[M+H]+,2
BAFQDKPJKOLXFZ,15.0,0.8383131267777112,0.5259330312463809,0.6589373051849947,0.9999994004248075,1,1,248.031967163086,40.0,[M+H]+,2
BAFQDKPJKOLXFZ,30.0,0.6196897967304276,0.06920544407089811,0.5914133723686704,1.0000000773797537,1,1,248.031921386719,40.0,[M+H]+,2
BAFQDKPJKOLXFZ,45.0,0.4534682985015846,0.0,0.4534682985015846,,1,1,248.031921386719,40.0,[M+H]+,2
BAFQDKPJKOLXFZ,60.0,0.4049689170181629,0.0,0.4049689170181629,,1,1,248.031921386719,40.0,[M+H]+,2
BAFQDKPJKOLXFZ,75.0,0.37822663693074043,0.0,0.37822663693074043,,1,1,248.031921386719,40.0,[M+H]+,2
BAFQDKPJKOLXFZ,90.0,0.35169092716069006,0.0,0.35169092716069006,,1,1,248.031921386719,40.0,[M+H]+,2
BATVZJPOLFSGTD,15.0,0.7965218282781524,0.5216930798113386,0.5745863202354463,1.0000002592567674,1,1,370.248809814453,40.0,[M+H]+,2
BATVZJPOLFSGTD,30.0,0.4514928277540516,0.0334866390224855,0.43248873697810386,1.000001372784489,1,1,370.248809814453,40.0,[M+H]+,2
BATVZJPOLFSGTD,45.0,0.3784368388868852,0.0,0.3784368388868852,,1,1,370.248809814453,40.0,[M+H]+,2
BATVZJPOLFSGTD,60.0,0.3260182536115852,0.0,0.3260182536115852,,1,1,370.248809814453,40.0,[M+H]+,2
BATVZJPOLFSGTD,75.0,0.29646458749364923,0.0,0.29646458749364923,,1,1,370.248901367188,40.0,[M+H]+,2
BATVZJPOLFSGTD,90.0,0.2668900596837568,0.0,0.2668900596837568,,1,1,370.248901367188,40.0,[M+H]+,2
BBXXLROWFHWFQY,15.0,0.9953464975804276,0.9748313690084162,0.8150942560202795,1.0000003303329044,1,1,210.15998840332,40.0,[M+H]+,2
BBXXLROWFHWFQY,30.0,0.8809686290779344,0.5829447735565142,0.7145905292524516,1.0000002410685798,1,1,210.160049438477,40.0,[M+H]+,2
BBXXLROWFHWFQY,45.0,0.6229179076229638,0.09009301594649594,0.5855816994601172,1.0000001509971357,1,1,210.160079956055,40.0,[M+H]+,2
BBXXLROWFHWFQY,60.0,0.44947204513835404,0.0,0.44947204513835404,,1,1,210.160049438477,40.0,[M+H]+,2
BBXXLROWFHWFQY,75.0,0.36440466287546625,0.0,0.36440466287546625,,1,1,210.160049438477,40.0,[M+H]+,2
BBXXLROWFHWFQY,90.0,0.32003047145254887,0.0,0.32003047145254887,,1,1,210.160049438477,40.0,[M+H]+,2
BCJMNZRQJAVDLD,15.0,0.9503242170609464,0.9301656015041444,0.28882170092265,0.999999042854224,2,1,352.175903320313,40.0,[M+H]+,4
BCJMNZRQJAVDLD,30.0,0.5967632383849157,0.36237860917823345,0.36755379041295566,0.9999996243108554,2,1,352.17579650878895,40.0,[M+H]+,4
BCJMNZRQJAVDLD,45.0,0.34899852434241657,0.02226517719375351,0.3341737437635126,1.0000007206020434,2,1,352.17581176757847,40.0,[M+H]+,4
BCJMNZRQJAVDLD,60.0,0.288085329599054,0.0,0.288085329599054,,2,1,352.17581176757847,40.0,[M+H]+,4
BCJMNZRQJAVDLD,75.0,0.2608711501547521,0.0,0.2608711501547521,,2,1,352.17579650878895,40.0,[M+H]+,4
BCJMNZRQJAVDLD,90.0,0.24458921352881854,0.0,0.24458921352881854,,2,1,352.17579650878895,40.0,[M+H]+,4
BCQMBFHBDZVHKU,15.0,0.9155795757728498,0.6691772966772948,0.7448174831863755,0.9999996201691592,1,1,226.166381835938,40.0,[M+H]+,2
BCQMBFHBDZVHKU,30.0,0.726333181749364,0.06353468972998288,0.7077662044118039,0.999999902513868,1,1,226.166381835938,40.0,[M+H]+,2
BCQMBFHBDZVHKU,45.0,0.5449975175375842,0.0,0.5449975175375842,,1,1,226.166381835938,40.0,[M+H]+,2
BCQMBFHBDZVHKU,60.0,0.40189685098019245,0.0,0.40189685098019245,,1,1,226.166381835938,40.0,[M+H]+,2
BCQMBFHBDZVHKU,75.0,0.3296834365192042,0.0,0.3296834365192042,,1,1,226.166381835938,40.0,[M+H]+,2
BCQMBFHBDZVHKU,90.0,0.2937968904878723,0.0,0.2937968904878723,,1,1,226.166397094727,40.0,[M+H]+,2
BCTQJXQXJVLSIG,15.0,0.7186038224324213,0.09237726829215762,0.6899635818379887,0.999999168773221,1,1,270.148956298828,40.0,[M+H]+,2
BCTQJXQXJVLSIG,30.0,0.48207773044949087,0.0,0.48207773044949087,,1,1,270.148956298828,40.0,[M+H]+,2
BCTQJXQXJVLSIG,45.0,0.4292373044543976,0.0,0.4292373044543976,,1,1,270.14892578125,40.0,[M+H]+,2
BCTQJXQXJVLSIG,60.0,0.40185876461263653,0.0,0.40185876461263653,,1,1,270.14892578125,40.0,[M+H]+,2
BCTQJXQXJVLSIG,75.0,0.3673063216067353,0.0,0.3673063216067353,,1,1,270.14892578125,40.0,[M+H]+,2
BCTQJXQXJVLSIG,90.0,0.3416947418090625,0.0,0.3416947418090625,,1,1,270.14892578125,40.0,[M+H]+,2
BEAXWKCHSPVXQB,15.0,0.25228193661745024,0.04165459036086006,0.2197823282976106,0.9999990592338796,1,1,453.261108398438,40.0,[M+H]+,2
BEAXWKCHSPVXQB,30.0,0.19706591816615443,0.012215311746472383,0.18713652965910396,1.0000006393219572,1,1,453.261322021484,40.0,[M+H]+,2
BEAXWKCHSPVXQB,45.0,0.16755589692629488,0.0,0.16755589692629488,,1,1,453.261260986328,40.0,[M+H]+,2
BEAXWKCHSPVXQB,60.0,0.1564341535880969,0.0,0.1564341535880969,,1,1,453.261474609375,40.0,[M+H]+,2
BEAXWKCHSPVXQB,75.0,0.14390745491114118,0.0,0.14390745491114118,,1,1,453.261169433594,40.0,[M+H]+,2
BEAXWKCHSPVXQB,90.0,0.1343981482012255,0.0,0.1343981482012255,,1,1,453.261322021484,40.0,[M+H]+,2
BEGLCMHJXHIJLR,15.0,0.9902497063170552,0.9617438814896718,0.7452252130666848,0.999996257589313,1,1,116.016494750977,40.0,[M+H]+,2
BEGLCMHJXHIJLR,30.0,0.9047963590580532,0.6917399659239745,0.6911666560768794,0.9999961491015065,1,1,116.016494750977,40.0,[M+H]+,2
BEGLCMHJXHIJLR,45.0,0.7481230983988807,0.28453968002684,0.6479527685716601,0.9999962157905923,1,1,116.016494750977,40.0,[M+H]+,2
BEGLCMHJXHIJLR,60.0,0.6068292678383588,0.0712015826788997,0.5766891545236826,0.9999959432308958,1,1,116.016494750977,40.0,[M+H]+,2
BEGLCMHJXHIJLR,75.0,0.5218833083780894,0.013834880068331721,0.5151758818188583,0.9999958821443109,1,1,116.016494750977,40.0,[M+H]+,2
BEGLCMHJXHIJLR,90.0,0.47947121104799606,0.0,0.47947121104799606,,1,1,116.016494750977,40.0,[M+H]+,2
BEMXOWRVWRNPPL,15.0,0.5291909606656748,0.00041934196914614354,0.5289934482037032,0.9999991583496951,1,1,302.024841308594,40.0,[M+H]+,2
BEMXOWRVWRNPPL,30.0,0.5228023274766995,0.0,0.5228023274766995,,1,1,302.024841308594,40.0,[M+H]+,2
BEMXOWRVWRNPPL,45.0,0.49669852670590947,0.0,0.49669852670590947,,1,1,302.024841308594,40.0,[M+H]+,2
BEMXOWRVWRNPPL,60.0,0.44571148279776746,0.0,0.44571148279776746,,1,1,302.024841308594,40.0,[M+H]+,2
BEMXOWRVWRNPPL,75.0,0.38888242181873417,0.0,0.38888242181873417,,1,1,302.024841308594,40.0,[M+H]+,2
BEMXOWRVWRNPPL,90.0,0.33519585301276467,0.0,0.33519585301276467,,1,1,302.024841308594,40.0,[M+H]+,2
BEZZFPOZAYTVHN,15.0,0.8844269527989977,0.6473436145171201,0.6722777455729518,1.0000004610959843,1,1,316.074951171875,40.0,[M+H]+,2
BEZZFPOZAYTVHN,30.0,0.635807477153124,0.029082514913211874,0.6248985846471581,1.0,1,1,316.074951171875,40.0,[M+H]+,2
BEZZFPOZAYTVHN,45.0,0.5371562794856871,0.0,0.5371562794856871,,1,1,316.074920654297,40.0,[M+H]+,2
BEZZFPOZAYTVHN,60.0,0.5050286832662214,0.0,0.5050286832662214,,1,1,316.074920654297,40.0,[M+H]+,2
BEZZFPOZAYTVHN,75.0,0.46793299837673874,0.0,0.46793299837673874,,1,1,316.074920654297,40.0,[M+H]+,2
BEZZFPOZAYTVHN,90.0,0.4171115832964258,0.0,0.4171115832964258,,1,1,316.075012207031,40.0,[M+H]+,2
BFYIZQONLCFLEV,15.0,0.5985844148966516,0.12413961035730091,0.5416901277053053,0.999999019022042,1,1,297.185150146484,40.0,[M+H]+,2
BFYIZQONLCFLEV,30.0,0.46001640028531154,0.003586476804673782,0.45807279023380737,1.000000190676311,1,1,297.185150146484,40.0,[M+H]+,2
BFYIZQONLCFLEV,45.0,0.41546276654140996,0.0,0.41546276654140996,,1,1,297.185150146484,40.0,[M+H]+,2
BFYIZQONLCFLEV,60.0,0.3844726234743651,0.0,0.3844726234743651,,1,1,297.185150146484,40.0,[M+H]+,2
BFYIZQONLCFLEV,75.0,0.36274574440373936,0.0,0.36274574440373936,,1,1,297.185150146484,40.0,[M+H]+,2
BFYIZQONLCFLEV,90.0,0.3479739514809023,0.0,0.3479739514809023,,1,1,297.185150146484,40.0,[M+H]+,2
BGHDUTQZGWOQIA,15.0,0.5968983820913062,0.20944463981623704,0.49010319293277455,1.000000172164288,1,1,534.271362304688,40.0,[M+H]+,2
BGHDUTQZGWOQIA,30.0,0.4463319584959341,0.0,0.4463319584959341,,1,1,534.271423339844,40.0,[M+H]+,2
BGHDUTQZGWOQIA,45.0,0.4017818525423378,0.0,0.4017818525423378,,1,1,534.271423339844,40.0,[M+H]+,2
BGHDUTQZGWOQIA,60.0,0.3756410676341395,0.0,0.3756410676341395,,1,1,534.271423339844,40.0,[M+H]+,2
BGHDUTQZGWOQIA,75.0,0.3550987277844903,0.0,0.3550987277844903,,1,1,534.271423339844,40.0,[M+H]+,2
BGHDUTQZGWOQIA,90.0,0.3420680755465516,0.0,0.3420680755465516,,1,1,534.271423339844,40.0,[M+H]+,2
BGPSRMUUQQTZFB,15.0,0.8830074949897365,0.8381708053829491,0.27707491073592627,0.9999974706274842,1,1,505.205902099609,40.0,[M+H]+,2
BGPSRMUUQQTZFB,30.0,0.3503105701196085,0.1421267908123436,0.24267451887401295,0.9999986702911249,1,1,505.205505371094,40.0,[M+H]+,2
BGPSRMUUQQTZFB,45.0,0.24117380505684996,0.0063286733083139516,0.23634085985833575,0.9999993650564416,1,1,505.205505371094,40.0,[M+H]+,2
BGPSRMUUQQTZFB,60.0,0.2281893369919922,0.0,0.2281893369919922,,1,1,505.205505371094,40.0,[M+H]+,2
BGPSRMUUQQTZFB,75.0,0.2169143748252707,0.0,0.2169143748252707,,1,1,505.205505371094,40.0,[M+H]+,2
BGPSRMUUQQTZFB,90.0,0.20494484698350865,0.0,0.20494484698350865,,1,1,505.205505371094,40.0,[M+H]+,2
BGRWYDHXPHLNKA,15.0,0.5708276709740221,0.0,0.5708276709740221,,1,1,229.118286132813,40.0,[M+H]+,2
BGRWYDHXPHLNKA,30.0,0.4306200606877482,0.0,0.4306200606877482,,1,1,229.118286132813,40.0,[M+H]+,2
BGRWYDHXPHLNKA,45.0,0.3743860501813138,0.0,0.3743860501813138,,1,1,229.118286132813,40.0,[M+H]+,2
BGRWYDHXPHLNKA,60.0,0.3522895625836076,0.0,0.3522895625836076,,1,1,229.118286132813,40.0,[M+H]+,2
BGRWYDHXPHLNKA,75.0,0.3282265316844513,0.0,0.3282265316844513,,1,1,229.118286132813,40.0,[M+H]+,2
BGRWYDHXPHLNKA,90.0,0.2828864220660381,0.0,0.2828864220660381,,1,1,229.118286132813,40.0,[M+H]+,2
BHHGXPLMPWCGHP,15.0,0.8517812375793876,0.014862537443969183,0.8495451244793715,0.9999981079249116,1,1,122.096466064453,40.0,[M+H]+,2
BHHGXPLMPWCGHP,30.0,0.819842962707763,0.0065235954001206485,0.8186599862798657,0.999998091318575,1,1,122.096466064453,40.0,[M+H]+,2
BHHGXPLMPWCGHP,45.0,0.7714035904176278,0.0021505422634953684,0.7709109223233542,1.000001093038132,1,1,122.096481323242,40.0,[M+H]+,2
BHHGXPLMPWCGHP,60.0,0.7285890139522829,0.0,0.7285890139522829,,1,1,122.096481323242,40.0,[M+H]+,2
BHHGXPLMPWCGHP,75.0,0.6770422054339639,0.0,0.6770422054339639,,1,1,122.096481323242,40.0,[M+H]+,2
BHHGXPLMPWCGHP,90.0,0.6092790308776235,0.0,0.6092790308776235,,1,1,122.096481323242,40.0,[M+H]+,2
BIXJFIJYBLJTMK,15.0,0.9687617104848181,0.9138443634914363,0.6374291652942048,0.9999991590781829,1,1,255.149429321289,40.0,[M+H]+,2
BIXJFIJYBLJTMK,30.0,0.6982716830080585,0.31377510750664517,0.560307179278086,0.9999994953011175,1,1,255.1494140625,40.0,[M+H]+,2
BIXJFIJYBLJTMK,45.0,0.545741982724355,0.023558459032129126,0.5347821828455471,0.9999993629616556,1,1,255.149475097656,40.0,[M+H]+,2
BIXJFIJYBLJTMK,60.0,0.5139150723394005,0.0,0.5139150723394005,,1,1,255.149475097656,40.0,[M+H]+,2
BIXJFIJYBLJTMK,75.0,0.49010682834714797,0.0,0.49010682834714797,,1,1,255.149429321289,40.0,[M+H]+,2
BIXJFIJYBLJTMK,90.0,0.47954858520508864,0.0,0.47954858520508864,,1,1,255.149475097656,40.0,[M+H]+,2
BJQHLKABXJIVAM,15.0,0.35357699470051307,0.0,0.35357699470051307,,1,1,391.284149169922,40.0,[M+H]+,2
BJQHLKABXJIVAM,30.0,0.3453080834964678,0.0,0.3453080834964678,,1,1,391.284118652344,40.0,[M+H]+,2
BJQHLKABXJIVAM,45.0,0.3448647180013317,0.0,0.3448647180013317,,1,1,391.284118652344,40.0,[M+H]+,2
BJQHLKABXJIVAM,60.0,0.33926099073486143,0.0,0.33926099073486143,,1,1,391.284118652344,40.0,[M+H]+,2
BJQHLKABXJIVAM,75.0,0.3162097325816788,0.0,0.3162097325816788,,1,1,391.284118652344,40.0,[M+H]+,2
BJQHLKABXJIVAM,90.0,0.27844621744478615,0.0,0.27844621744478615,,1,1,391.284118652344,40.0,[M+H]+,2
BKVJOVPVLOJPKJ,15.0,0.45040638829223095,0.0,0.45040638829223095,,1,1,307.025756835938,40.0,[M+H]+,2
BKVJOVPVLOJPKJ,30.0,0.3828736319501358,0.0,0.3828736319501358,,1,1,307.025756835938,40.0,[M+H]+,2
BKVJOVPVLOJPKJ,45.0,0.3632381103983615,0.0,0.3632381103983615,,1,1,307.025756835938,40.0,[M+H]+,2
BKVJOVPVLOJPKJ,60.0,0.3582620102462782,0.0,0.3582620102462782,,1,1,307.025756835938,40.0,[M+H]+,2
BKVJOVPVLOJPKJ,75.0,0.3500215080058045,0.0,0.3500215080058045,,1,1,307.025756835938,40.0,[M+H]+,2
BKVJOVPVLOJPKJ,90.0,0.3384704344534833,0.0,0.3384704344534833,,1,1,307.025756835938,40.0,[M+H]+,2
BLGXFZZNTVWLAY,15.0,0.9481967036231147,0.7541893860559459,0.7892555650238049,0.9999998973333546,1,1,355.201599121094,40.0,[M+H]+,2
BLGXFZZNTVWLAY,30.0,0.7177382873250815,0.16233341880590726,0.6630382845600395,0.9999991098011042,1,1,355.201904296875,40.0,[M+H]+,2
BLGXFZZNTVWLAY,45.0,0.5506265469154931,0.010467582588865317,0.5458729271949565,1.0000006763844542,1,1,355.201599121094,40.0,[M+H]+,2
BLGXFZZNTVWLAY,60.0,0.4862086019614384,0.0,0.4862086019614384,,1,1,355.201599121094,40.0,[M+H]+,2
BLGXFZZNTVWLAY,75.0,0.45153759895141127,0.0,0.45153759895141127,,1,1,355.201599121094,40.0,[M+H]+,2
BLGXFZZNTVWLAY,90.0,0.4333311552184845,0.0,0.4333311552184845,,1,1,355.201599121094,40.0,[M+H]+,2
BMLIZLVNXIYGCK,15.0,0.6306449791634647,0.4431859719033299,0.33666361347718804,0.9999999650853604,1,1,199.063400268555,40.0,[M+H]+,2
BMLIZLVNXIYGCK,30.0,0.36210642340196,0.023655732782187144,0.34665097044419324,1.0000001226380641,1,1,199.063400268555,40.0,[M+H]+,2
BMLIZLVNXIYGCK,45.0,0.3649069187128579,0.0,0.3649069187128579,,1,1,199.063400268555,40.0,[M+H]+,2
BMLIZLVNXIYGCK,60.0,0.37278306167078307,0.0,0.37278306167078307,,1,1,199.063400268555,40.0,[M+H]+,2
BMLIZLVNXIYGCK,75.0,0.3738421405538958,0.0,0.3738421405538958,,1,1,199.063400268555,40.0,[M+H]+,2
BMLIZLVNXIYGCK,90.0,0.3732881481382628,0.0,0.3732881481382628,,1,1,199.063461303711,40.0,[M+H]+,2
BNRNXUUZRGQAQC,15.0,0.8252092084081742,0.7905075956771377,0.16565246220459914,0.9999983303661923,1,1,475.212738037109,40.0,[M+H]+,2
BNRNXUUZRGQAQC,30.0,0.2967929607046876,0.117716100279424,0.20296960799298958,1.0000003666486748,1,1,475.212158203125,40.0,[M+H]+,2
BNRNXUUZRGQAQC,45.0,0.18972904238301078,0.0,0.18972904238301078,,1,1,475.212158203125,40.0,[M+H]+,2
BNRNXUUZRGQAQC,60.0,0.18520638188354047,0.0,0.18520638188354047,,1,1,475.212158203125,40.0,[M+H]+,2
BNRNXUUZRGQAQC,75.0,0.1718286522873284,0.0,0.1718286522873284,,1,1,475.212158203125,40.0,[M+H]+,2
BNRNXUUZRGQAQC,90.0,0.1609885134114204,0.0,0.1609885134114204,,1,1,475.212158203125,40.0,[M+H]+,2
BOFHKBLZOYVHSI,15.0,0.9397477804764691,0.7831954963011063,0.722094012396062,0.9999987872681693,1,1,292.086639404297,40.0,[M+H]+,2
BOFHKBLZOYVHSI,30.0,0.66354334168006,0.11609360378012053,0.6193526412024254,0.9999998003803848,1,1,292.086639404297,40.0,[M+H]+,2
BOFHKBLZOYVHSI,45.0,0.47063055473820825,0.0,0.47063055473820825,,1,1,292.086639404297,40.0,[M+H]+,2
BOFHKBLZOYVHSI,60.0,0.39905210408464953,0.0,0.39905210408464953,,1,1,292.086639404297,40.0,[M+H]+,2
BOFHKBLZOYVHSI,75.0,0.36959264011381626,0.0,0.36959264011381626,,1,1,292.086639404297,40.0,[M+H]+,2
BOFHKBLZOYVHSI,90.0,0.34460033285598696,0.0,0.34460033285598696,,1,1,292.086639404297,40.0,[M+H]+,2
BPFYOAJNDMUVBL,15.0,0.5369076412471585,0.2926987238456763,0.34526825914952036,1.0000008100118838,1,1,363.146331787109,40.0,[M+H]+,2
