cmp_key,recorded_key14s,parent_keys,scaffold_groups,n_distinct_smiles,smiles,name,uchem_ids,first_release,releases,n_records,nce_ladder,n_nce,instruments,n_instruments,precursor_mz,mh_calc,heavy_atoms,elements,n_frag_raw,formula,confidence,publication,authors,license,any_smiles_ik_mismatch,max_abs_mh_error_da,scaffold_group,n_scaffold_groups_in_records,uchem_id_in_2023_11_tree,in_msg15_any_route,in_msg15_recorded_route,in_msg15_parent_route,in_msg15_simchallenge,in_mspred_msg_labels,in_muru_registry_keys,in_muru_exposed_pop_keys,in_muru_dev_pop_keys,in_pr7_keys,in_comparator_keys,in_msnlib_9lib_keys,in_msnlib_v1_4lib_keys,in_multims2_reserved,sg_in_muru_registry,sg_in_muru_dev_pop,sg_in_pr7,sg_in_comparator,sg_in_msg15,acyclic,msg15_nn_tanimoto,msg15_nn_smiles,msg15_same_formula_n_structures,msg15_same_formula_max_tanimoto,tagged_release,ge3_nce,clean_compound_level,clean_primary,clean_conservative,clean_strict_msg_scaffold
QYMMJNLHFKGANY,QYMMJNLHFKGANY,QYMMJNLHFKGANY,c1ccccc1,1,CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl,4-bromo-2-chloro-1-[ethoxy(propylsulfanyl)phosphoryl]oxybenzene,3799,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Thermo Scientific,1,372.9424,372.94241821688,18.0,"Br,C,Cl,H,O,P,S",1,C11H15BrClO3PS,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,1.8216879993815382e-05,c1ccccc1,1,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,0.4482758620689655,CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,0,,True,True,False,False,False,False
QYTDEUPAUMOIOP,QYTDEUPAUMOIOP,QYTDEUPAUMOIOP,C1CCNCC1,1,CC1(CCCC(N1[O])(C)C)C,,11832,2025.10,2025.10,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,157.1461,157.14611566288,11.0,"C,H,N,O",1,C9H18NO,standard compound,tutorial,"Giulia Martella[dtc], Birgit Beck [dtc.com], Lena Aisch[dtc]",CC BY-SA,False,1.5662880002764723e-05,C1CCNCC1,1,False,True,True,False,True,True,True,False,False,False,False,True,True,False,True,True,False,False,True,False,0.5,CC1(C)CCCC(C)(C)N1O,0,,True,True,False,False,False,False
QZCLKYGREBVARF,QZCLKYGREBVARF,QZCLKYGREBVARF,__ACYCLIC__QZCLKYGREBVARF,1,CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C,Acetyl-Tributyl-Citrate,10751,2024.11,2024.11,9,"15,20,25,30,40,50,60,70,80",9,Exploris 240 Thermo Scientific,1,403.2326,403.23264451487995,28.0,"C,H,O",1,C20H34O8,standard compound,,"B. Beck [dtc], C. Meyer [dtc], Q. Fu [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,4.451487995993375e-05,__ACYCLIC__QZCLKYGREBVARF,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,1.0,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,1,1.0,True,True,False,False,False,False
RAUWPNXIALNKQM,RAUWPNXIALNKQM,RAUWPNXIALNKQM,c1ccccc1,1,NC1=C(N)C=C(C=C1)[N+]([O-])=O,"4-Nitro-1,2-phenylenediamine",11083,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Thermo Scientific,1,154.0611,154.06110293088,11.0,"C,H,N,O",1,C6H7N3O2,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,2.9308799867067137e-06,c1ccccc1,1,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,0.5862068965517241,COc1cc([N+](=O)[O-])ccc1N,1,0.15789473684210525,True,True,False,False,False,False
RCOBUBSULFIXAR,RCOBUBSULFIXAR,RCOBUBSULFIXAR,O=C(OC1CCCCO1)c1ccccc1-c1ccc(Cn2cnc3ccc(-c4nc5ccccc5[nH]4)cc32)cc1,1,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C=C(C=C2C)C6=NC7=CC=CC=C7N6C,,11554,2024.06,2024.06,7,"15,30,45,60,75,90,120",7,Exploris 240 Orbitrap Thermo Scientific,1,691.2762,691.2762406428797,51.0,"C,H,N,O",1,C39H38N4O8,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,4.0642879639563034e-05,O=C(OC1CCCCO1)c1ccccc1-c1ccc(Cn2cnc3ccc(-c4nc5ccccc5[nH]4)cc32)cc1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7073170731707317,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0,,True,True,True,True,True,True
REEQLXCGVXDJSQ,REEQLXCGVXDJSQ,REEQLXCGVXDJSQ,c1ccncc1,1,OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=N1,"2-(3,5,6-trichloropyridin-2-yl)oxyacetic acid",2946,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,255.933,255.93295249487997,14.0,"C,Cl,H,N,O",1,C7H4Cl3NO3,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,4.7505120022606206e-05,c1ccncc1,1,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,1.0,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,1,1.0,True,True,False,False,False,False
RGHHSNMVTDWUBI,RGHHSNMVTDWUBI,RGHHSNMVTDWUBI,c1ccccc1,1,C1=CC(=CC=C1C=O)O,,11497,2024.06,2024.06,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,123.0441,123.04405589888,9.0,"C,H,O",1,C7H6O2,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,4.410111999675337e-05,c1ccccc1,1,False,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,False,False,True,False,1.0,O=Cc1ccc(O)cc1,4,1.0,True,True,False,False,False,False
RGNPBRKPHBKNKX,RGNPBRKPHBKNKX,RGNPBRKPHBKNKX,O=C(NC(=O)c1ccccc1)Nc1ccccc1,1,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC(C(F)F)(F)F)Cl)F,Hexaflumuron,3526,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,460.9889,460.98889326287997,29.0,"C,Cl,F,H,N,O",1,C16H8Cl2F6N2O3,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,6.737120031630184e-06,O=C(NC(=O)c1ccccc1)Nc1ccccc1,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,1,1.0,True,True,False,False,False,False
RLAWWYSOJDYHDC,RLAWWYSOJDYHDC,RLAWWYSOJDYHDC,O=C(CNCCCc1ccccc1)N1CCCC1,1,C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O,Lisinopril,10995,2024.11,2024.11,7,"15,30,45,60,75,90,120",7,Q Exactive,1,406.2336,406.2336475588799,29.0,"C,H,N,O",1,C21H31N3O5,standard compound,,"E. Ceppi [dtc], K. Fenner [dtc], A. Dax [com]",CC BY-SA,False,4.755887988494578e-05,O=C(CNCCCc1ccccc1)N1CCCC1,1,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,1.0,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,1,1.0,True,True,False,False,False,False
RNPCQQLCTVIPNU,RNPCQQLCTVIPNU,RNPCQQLCTVIPNU,c1ccccc1,1,CNCC(C1=CC(=CC=C1)OS(=O)(=O)O)O,,11553,2024.06,2024.06,7,"15,30,45,60,75,90,120",7,Exploris 240 Orbitrap Thermo Scientific,1,248.0587,248.05871998288,16.0,"C,H,N,O,S",1,C9H13NO5S,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,1.9982880019142613e-05,c1ccccc1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.55,CNCC(O)c1cccc(O)c1,0,,True,True,True,False,False,False
RPWFJAMTCNSJKK,RPWFJAMTCNSJKK,RPWFJAMTCNSJKK,c1ccccc1,1,CCCCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,,10962,2025.10,2025.10,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,339.2166,339.2166005268799,24.0,"C,H,O",1,C19H30O5,standard compound,"Meyer, C., Bär, M.L., Hollender, J.. Wastewater as a Dual Indicator of Human and Environmental Exposure to Synthetic Antioxidants: Occurrence and Fate in Biological and Advanced Wastewater Treatment. doi:10.1016/j.envint.2025.109709","C. Meyer [dtc, com], B. Beck [dtc, com], J. Hollender [dtc]",CC BY-SA,False,5.268798872748448e-07,c1ccccc1,1,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,1.0,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,3,1.0,True,True,False,False,False,False
RQDJADAKIFFEKQ,RQDJADAKIFFEKQ,RQDJADAKIFFEKQ,c1ccc(CCC(Cn2cncn2)c2ccccc2)cc1,1,C1=CC=C(C=C1)C(CCC2=CC=C(C=C2)Cl)(CN3C=NC=N3)C#N,"4-(4-chlorophenyl)-2-phenyl-2-(1,2,4-triazol-1-ylmethyl)butanenitrile",3520,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Thermo Scientific,1,337.1215,337.12145069088007,24.0,"C,Cl,H,N",1,C19H17ClN4,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,4.9309119958707015e-05,c1ccc(CCC(Cn2cncn2)c2ccccc2)cc1,1,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,1,1.0,True,True,False,False,False,False
RRZXIRBKKLTSOM,RRZXIRBKKLTSOM,RRZXIRBKKLTSOM,O=C1OC2CC(CC=CC(OC3CCC(OC4CCCCO4)CO3)CC=CC=C3COC4CC=CC1C34)OC1(C=CCCO1)C2,1,CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)OC)OC)C)C,"2-butan-2-yl-21`,24`-dihydroxy-12`-[5-(5-hydroxy-4-methoxy-6-methyloxan-2-yl)oxy-4-methoxy-6-methyloxan-2-yl]oxy-3,11`,13`,22`-tetramethylspiro[2,3-dihydropyran-6,6`-3,7,19-trioxatetracyclo[15.6.1.14,8.020,24]pentacosa-10,14,16,22-tetraene]-2`-one",3594,dev,dev,2,"15,30",2,Exploris 240 Orbitrap Thermo Scientific,1,873.4995,873.4994834508799,62.0,"C,H,O",1,C48H72O14,standard compound,,"G. Martella [dtc], B. Beck [dtc,com], L. Aisch [dtc]",CC BY-SA,False,1.6549120118725114e-05,O=C1OC2CC(CC=CC(OC3CCC(OC4CCCCO4)CO3)CC=CC=C3COC4CC=CC1C34)OC1(C=CCCO1)C2,1,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,True,False,False,True,False,1.0,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,3,1.0,False,False,False,False,False,False
RUKISNQKOIKZGT,RUKISNQKOIKZGT,RUKISNQKOIKZGT,c1ccc(Nc2ccccc2)cc1,1,O=N(=O)C=1C=CC=CC1NC=2C=CC=CC2,2-nitro-N-phenylaniline,11849,dev,dev,9,"15,30,45,60,75,90,120,150,180",9,Exploris 240 Orbitrap Thermo Scientific,1,215.0815,215.08150402688,16.0,"C,H,N,O",1,C12H10N2O2,standard compound,,"G. Martella [dtc], B. Beck [dtc,com], L. Aisch [dtc]",CC BY-SA,False,4.026879992125032e-06,c1ccc(Nc2ccccc2)cc1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.4634146341463415,CC(NC(=O)Nc1ccccc1[N+](=O)[O-])C(=O)O,0,,False,True,True,False,False,False
RWCCWEUUXYIKHB,RWCCWEUUXYIKHB,RWCCWEUUXYIKHB,O=C(c1ccccc1)c1ccccc1,1,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,,11516,2024.06,2024.06,7,"15,30,45,60,75,90,120",7,Exploris 240 Orbitrap Thermo Scientific,1,183.0804,183.08044140688,14.0,"C,H,O",1,C13H10O,standard compound,"Meyer, C., Stravs, M., Hollender, J.. How Wastewater Reflects Human Metabolism - Suspect Screening of Pharmaceutical Metabolites in Wastewater Influent. doi:10.1021/acs.est.4c00968","C. Meyer [dtc], B. Beck [dtc,com], J. Hollender [dtc]",CC BY-SA,False,4.140688000120463e-05,O=C(c1ccccc1)c1ccccc1,1,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,1.0,O=C(c1ccccc1)c1ccccc1,1,1.0,True,True,False,False,False,False
RZILCCPWPBTYDO,RZILCCPWPBTYDO,RZILCCPWPBTYDO,c1ccccc1,1,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,"1,1-dimethyl-3-[3-(trifluoromethyl)phenyl]urea",3709,2024.11,2024.11,9,"15,30,45,60,75,90,120,150,180",9,Q Exactive Plus,1,233.0896,233.08962409888,16.0,"C,F,H,N,O",1,C10H11F3N2O,standard compound,,"F. Jud [dtc], K. Arturi [dtc], J. Hollender [dtc], A. Dax [com]",CC BY-SA,False,2.4098880004430612e-05,c1ccccc1,1,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,1.0,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,1,1.0,True,True,False,False,False,False
