table_id,name,provider,compound_class,flavonoid_class,prenylation_type,cas,smiles,recorded_inchikey,key,scaffold_group,recorded_inchikey_block,inchi_derived_block,key_agrees_recorded,key_agrees_inchi,table_formula,parent_formula,formula_agrees,parent_monoisotopic,mh_mz,mh_in_dev_range,elements,parent_formal_charge,n_fragments_raw,in_msg15_any,msg15_folds,in_msg15_simchallenge,scaffold_in_msg15,in_muru_registry,in_muru_registry_direct,muru_exposed_populations,scaffold_in_muru_registry,in_study2_pop,scaffold_in_study2_pop,in_comparator_pop,scaffold_in_comparator_pop,in_msnlib_9lib,in_msnlib_v1_0,in_multims2_reserved,msg15_n_rows,msg15_n_rows_orbitrap_ce,msg15_adducts,msg15_key_first_identifier_num,is_prenylated,is_isolated_noncommercial,pass_L2_lenient_keys_plus_msg15,msg15_keys_same_formula,msg15_keys_same_formula_and_scaffold,pass_A_keys_muru_pr7_cmp,pass_B_plus_msg15_key,pass_C_plus_scaffold_muru_pr7_cmp,pass_D_plus_scaffold_not_in_msg15,pass_E_C_plus_mh_range_neutral_single
936,3`-O-methyl-5`-methoxydiplacol,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,dihydroflavonol,6´-geranyl,,COc1cc(cc(OC)c1O)[C@H]2Oc3cc(O)c(C\C=C(/C)\CCC=C(C)C)c(O)c3C(=O)C2O,GBRWZUMUFWROIE-UADPTREWSA-N,GBRWZUMUFWROIE,O=C1CC(c2ccccc2)Oc2ccccc21,GBRWZUMUFWROIE,GBRWZUMUFWROIE,True,True,C27H32O8,C27H32O8,True,484.20971798399995,485.21699398399994,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,2,0,True,True,False,False,False
937,3`-O-methyldiplacol,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,dihydroflavonol,6´-geranyl,,COc1cc(ccc1O)C2Oc3cc(O)c(CC=C(C)CCC=C(C)C)c(O)c3C(=O)C2O,YHOYRZLJSAAOGW-UHFFFAOYSA-N,YHOYRZLJSAAOGW,O=C1CC(c2ccccc2)Oc2ccccc21,YHOYRZLJSAAOGW,YHOYRZLJSAAOGW,True,True,C26H30O7,C26H30O7,True,454.1991532999999,455.2064292999999,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,2,1,True,True,False,False,False
938,mimulone H,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-(2-hydroxygeranyl),,CC(=CCCC(=C)C(O)Cc1c(O)cc2OC(CC(=O)c2c1O)c3ccc(O)cc3)C,GPHIDEIQYPAQLK-UHFFFAOYSA-N,GPHIDEIQYPAQLK,O=C1CC(c2ccccc2)Oc2ccccc21,GPHIDEIQYPAQLK,GPHIDEIQYPAQLK,True,True,C25H28O6,C25H28O6,True,424.18858861599995,425.19586461599994,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,9,5,True,True,False,False,False
939,3`-O-methyl-5`-hydroxydiplacone,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-geranyl,,COc1cc(cc(O)c1O)C2CC(=O)c3c(O)c(CC=C(C)CCC=C(C)C)c(O)cc3O2,UKCODVXNYJFPIN-UHFFFAOYSA-N,UKCODVXNYJFPIN,O=C1CC(c2ccccc2)Oc2ccccc21,UKCODVXNYJFPIN,UKCODVXNYJFPIN,True,True,C26H30O7,C26H30O7,True,454.1991533,455.20642929999997,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,2,1,True,True,False,False,False
940,tomentone B,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-pyranogeranyl,,COc1cc(cc(O)c1O)C2CC(=O)c3c(O)c4C=CC(C)(CCC=C(C)C)Oc4cc3O2,KMAIXUNHYCSUOX-UHFFFAOYSA-N,KMAIXUNHYCSUOX,O=C1CC(c2ccccc2)Oc2cc3c(cc21)C=CCO3,KMAIXUNHYCSUOX,KMAIXUNHYCSUOX,True,True,C26H28O7,C26H28O7,True,452.183503236,453.19077923599997,True,C;O,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,,,True,True,True,0,0,True,True,True,True,True
941,mimulol,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,dihydroflavonol,6´-geranyl,,CC(=CCC\C(=C\Cc1c(O)cc2OC(C(O)C(=O)c2c1O)c3ccc(O)cc3)\C)C,WCWOWFQELCQQCI-VIZOYTHASA-N,WCWOWFQELCQQCI,O=C1CC(c2ccccc2)Oc2ccccc21,WCWOWFQELCQQCI,WCWOWFQELCQQCI,True,True,C25H28O6,C25H28O6,True,424.18858861599995,425.19586461599994,True,C;O,0,1,True,train,False,True,True,True,,True,False,False,False,False,True,True,False,2,0,[M+H]+,195774.0,True,True,False,9,5,False,False,False,False,False
942,3`-O-methyl-5`-methoxydiplacone,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-geranyl,,COc1cc(cc(OC)c1O)C2CC(=O)c3c(O)c(CC=C(C)CCC=C(C)C)c(O)cc3O2,UPBJEHBYZUPVDF-UHFFFAOYSA-N,UPBJEHBYZUPVDF,O=C1CC(c2ccccc2)Oc2ccccc21,UPBJEHBYZUPVDF,UPBJEHBYZUPVDF,True,True,C27H32O7,C27H32O7,True,468.214803364,469.22207936399997,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,0,0,True,True,False,False,False
943,paulownione C,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-pyranogeranyl,,COc1cc(cc(OC)c1O)C2CC(=O)c3c(O)c4C=CC(C)(CCC=C(C)C)Oc4cc3O2,SNJDAVIWJHKZIZ-UHFFFAOYSA-N,SNJDAVIWJHKZIZ,O=C1CC(c2ccccc2)Oc2cc3c(cc21)C=CCO3,SNJDAVIWJHKZIZ,SNJDAVIWJHKZIZ,True,True,C27H30O7,C27H30O7,True,466.1991533,467.20642929999997,True,C;O,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,,,True,True,True,0,0,True,True,True,True,True
944,diplacone,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-geranyl,,CC(=CCCC(=CCC1=C(C2=C(C=C1O)OC(CC2=O)C3=CC(=C(C=C3)O)O)O)C)C,XCYSQFHYFNWYFP-UHFFFAOYSA-N,XCYSQFHYFNWYFP,O=C1CC(c2ccccc2)Oc2ccccc21,XCYSQFHYFNWYFP,XCYSQFHYFNWYFP,True,True,C25H28O6,C25H28O6,True,424.1885886159999,425.1958646159999,True,C;O,0,1,True,train,False,True,True,False,,True,False,False,False,False,True,True,False,2,0,[M+H]+,195760.0,True,True,False,9,5,False,False,False,False,False
945,tomentone II,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-pyranogeranyl,,CC(=CCCC1(C)Oc2cc3OC(CC(=O)c3c(O)c2C=C1)c4ccc(O)c(O)c4)C,PBGVTAILEMUSFD-UHFFFAOYSA-N,PBGVTAILEMUSFD,O=C1CC(c2ccccc2)Oc2cc3c(cc21)C=CCO3,PBGVTAILEMUSFD,PBGVTAILEMUSFD,True,True,C25H26O6,C25H26O6,True,422.17293855199995,423.18021455199994,True,C;O,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,,,True,True,True,5,0,True,True,True,True,True
946,paucatalinone C,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavone,6´-geranyl,,COc1cc(cc(O)c1O)C2=CC(=O)c3c(O)c(C\C=C(/C)\CCC=C(C)C)c(O)cc3O2,TXZUREVNXBPOOM-OVCLIPMQSA-N,TXZUREVNXBPOOM,O=c1cc(-c2ccccc2)oc2ccccc12,TXZUREVNXBPOOM,TXZUREVNXBPOOM,True,True,C26H28O7,C26H28O7,True,452.183503236,453.19077923599997,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,0,0,True,True,False,False,False
947,"5,7-dihydroxy-6-geranylchromone",isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,chromone,6´-geranyl,,CC(=CCC\C(=C\Cc1c(O)cc2OC=CC(=O)c2c1O)\C)C,DAXMJFQUZKBFJD-NTUHNPAUSA-N,DAXMJFQUZKBFJD,O=c1ccoc2ccccc12,DAXMJFQUZKBFJD,DAXMJFQUZKBFJD,True,True,C19H22O4,C19H22O4,True,314.151809184,315.159085184,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,7,0,True,True,False,False,False
948,tomentoflavone A,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavone,6´-pyranogeranyl,,COc1cc(cc(O)c1O)C2=CC(=O)c3c(O)c4C=CC(C)(CCC=C(C)C)Oc4cc3O2,AOZOEKLTJYOWTO-UHFFFAOYSA-N,AOZOEKLTJYOWTO,O=c1cc(-c2ccccc2)oc2cc3c(cc12)C=CCO3,AOZOEKLTJYOWTO,AOZOEKLTJYOWTO,True,True,C26H26O7,C26H26O7,True,450.167853172,451.17512917199997,True,C;O,0,1,False,,False,True,False,False,,False,False,False,False,False,False,False,False,0,0,,,True,True,True,0,0,True,True,True,False,True
949,mimulone,isolated from Paulownia tomentosa fruit,flavonoid-C-geranylated,flavanone,6´-geranyl,97126-57-3,CC(C)=CCC\C(C)=C\Cc1c(O)cc2O[C@@H](CC(=O)c2c1O)c3ccc(O)cc3,XYIQIBWIEGCVQY-RWHUQTJRSA-N,XYIQIBWIEGCVQY,O=C1CC(c2ccccc2)Oc2ccccc21,XYIQIBWIEGCVQY,XYIQIBWIEGCVQY,True,True,C25H28O5,C25H28O5,True,408.1936739959999,409.2009499959999,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,7,3,True,True,False,False,False
950,euscaphic acid,isolated from Paulownia tomentosa fruit,triterpenoid,,none,53155-25-2,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@]1(C)O)C(O)=O,OXVUXGFZHDKYLS-QUFHAEKXSA-N,OXVUXGFZHDKYLS,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,OXVUXGFZHDKYLS,OXVUXGFZHDKYLS,True,True,C30H48O5,C30H48O5,True,488.3501746359999,489.3574506359999,True,C;O,0,1,True,train,False,True,True,True,,True,False,False,False,False,True,True,False,4,0,[M+H]+;[M+Na]+,191694.0,False,True,False,6,5,False,False,False,False,False
1014,osajaxanthone,isolated from Maclura pomifera,prenylated xanthone,,2´-pyranoprenyl,1043-08-9,CC1(C=CC2=C(O1)C=C3C(=C2O)C(=O)C4=C(O3)C=CC(=C4)O)C,,AQJGDWRSGSISRW,O=c1c2ccccc2oc2cc3c(cc12)C=CCO3,,AQJGDWRSGSISRW,,True,C18H14O5,C18H14O5,True,310.084123548,311.09139954799997,True,C;O,0,1,True,train,False,True,False,False,,False,False,False,False,False,False,False,False,1,0,[M+H]+,397644.0,True,True,False,8,1,True,False,False,False,False
1015,toxyloxanthone C,isolated from Maclura pomifera,prenylated xanthone,,2´-furanoprenyl,50906-63-3,CC1C(C2=C(O1)C=C3C(=C2O)C(=O)C4=C(O3)C(=C(C=C4)O)O)(C)C,,UMGNGSNVYJDUQS,O=c1c2ccccc2oc2cc3c(cc12)CCO3,,,,,C18H16O6 ,C18H16O6,True,328.09468823199995,329.10196423199994,True,C;O,0,1,False,,False,True,False,False,,False,False,False,False,False,False,False,False,0,0,,,True,True,True,13,0,True,True,True,False,True
1016,macluraxanthone,isolated from Maclura pomifera,prenylated xanthone,,"2´-pyranoprenyl, 4´-prenyl",5848-14-6,CC1(C=CC2=C(C3=C(C(=C2O1)C(C)(C)C=C)OC4=C(C3=O)C=CC(=C4O)O)O)C,,XRVLGJCHUWXTDX,O=c1c2ccccc2oc2cc3c(cc12)C=CCO3,,,,,C23H22O6,C23H22O6,True,394.1416384239999,395.1489144239999,True,C;O,0,1,True,train,False,True,False,False,,False,False,False,False,False,False,False,False,2,0,[M+H]+,194661.0,True,True,False,10,3,True,False,False,False,False
1017,gerontoxanthone A,isolated from Maclura pomifera,prenylated xanthone,,"2´-cyclicprenyl, 7´-pyranoprenyl",121825-52-3,CC1C(C2=C(O1)C=C3C(=C2O)C(=O)C4=C(O3)C(=C5C(=C4)C=CC(O5)(C)C)O)(C)C,,YNHZDINWEJCMRF,O=c1c2cc3c(cc2oc2cc4c(cc12)CCO4)OCC=C3,,,,,C23H22O6,C23H22O6,True,394.14163842399995,395.14891442399994,True,C;O,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,,,True,True,True,10,0,True,True,True,True,True
1018,6-deoxyisojacareubin,isolated from Maclura pomifera,prenylated xanthone,,5´-pyranoprenyl,26486-92-0,CC1(C=CC2=C(O1)C=C(C3=C2OC4=C(C3=O)C=CC=C4O)O)C,,XWRLBJDPJRDNKF,O=c1c2ccccc2oc2c3c(ccc12)OCC=C3,,,,,C18H14O5,C18H14O5,True,310.084123548,311.09139954799997,True,C;O,0,1,False,,False,True,False,False,,False,False,False,False,False,False,False,False,0,0,,,True,True,True,8,1,True,True,True,False,True
1019,toxyloxanthone B,isolated from Maclura pomifera,prenylated xanthone,,1´-pyranoprenyl,50875-24-6,CC1(C=CC2=C(O1)C(=CC3=C2C(=O)C4=C(C=C(C=C4O3)O)O)O)C,,MFKYNKVEQUTJEH,O=c1c2ccccc2oc2ccc3c(c12)C=CCO3,,,,,C18H14O6,C18H14O6,True,326.07903816799995,327.08631416799994,True,C;O,0,1,False,,False,True,False,False,,False,False,False,False,False,False,False,False,0,0,,,True,True,True,3,0,True,True,True,False,True
1020,gerontoxanthone C,isolated from Maclura pomifera,prenylated xanthone,,"2´-cyclicprenyl, 5´-prenyl",121825-54-5,CC1C(C2=C(O1)C(=C3C(=C2O)C(=O)C4=C(O3)C(=C(C=C4)O)O)CC=C(C)C)(C)C,,MPGIKBDCZHZTJM,O=c1c2ccccc2oc2cc3c(cc12)CCO3,,,,,C23H24O6,C23H24O6,True,396.15728848799995,397.16456448799994,True,C;O,0,1,False,,False,True,False,False,,False,False,False,False,False,False,False,False,0,0,,,True,True,True,12,0,True,True,True,False,True
1021,osajin,isolated from Maclura pomifera,prenylated flavonoid,isoflavone,"6´-prenyl, 8´-pyranoprenyl",482-53-1,CC(=CCC1=C2C(=C3C(=C1O)C(=O)C(=CO3)C4=CC=C(C=C4)O)C=CC(O2)(C)C)C,,DCTLJGWMHPGCOS,O=c1c(-c2ccccc2)coc2c3c(ccc12)OCC=C3,,,,,C25H24O5,C25H24O5,True,404.1623738679999,405.1696498679999,True,C;O,0,1,True,train,True,True,True,False,,True,False,False,False,False,True,True,False,10,1,[M+H]+,149741.0,True,True,False,3,1,False,False,False,False,False
1022,pomiferin,isolated from Maclura pomifera,prenylated flavonoid,isoflavone,"6´-prenyl, 8´-pyranoprenyl",572-03-2,CC(=CCC1=C2C(=C3C(=C1O)C(=O)C(=CO3)C4=CC(=C(C=C4)O)O)C=CC(O2)(C)C)C,,GHCZYXUOYFOXIP,O=c1c(-c2ccccc2)coc2c3c(ccc12)OCC=C3,,,,,C25H24O6,C25H24O6,True,420.1572884879999,421.1645644879999,True,C;O,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,11,5,[M+H]+;[M+Na]+,149311.0,True,True,False,7,2,False,False,False,False,False
1023,kuwanon C,isolated from Morus alba,prenylated flavonoid,flavone,"3´-prenyl, 8´-prenyl",62949-79-5,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=C(C=C(C=C3)O)O)CC=C(C)C)C,,UWQYBLOHTQWSQD,O=c1cc(-c2ccccc2)oc2ccccc12,,,,,C25H26O6,C25H26O6,True,422.17293855199995,423.18021455199994,True,C;O,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,15,5,[M+H]+;[M+Na]+,151074.0,True,True,False,5,1,False,False,False,False,False
1024,albanol B,isolated from Morus alba,arylbenzofuran,,none,87084-99-9,CC1=CC2=C3C(=C1)C4=C(C=C(C=C4OC3(OC5=C2C=CC(=C5)O)C6=C(C=C(C=C6)O)O)C7=CC8=C(O7)C=C(C=C8)O)O,,SMHBZVSVLIBGGO,c1ccc(C23Oc4ccccc4-c4cccc(c42)-c2ccc(-c4cc5ccccc5o4)cc2O3)cc1,,,,,C34H22O8,C34H22O8,True,558.131467664,559.138743664,True,C;O,0,1,False,,False,False,False,False,,False,False,False,False,False,False,False,False,0,0,,,False,True,True,0,0,True,True,True,True,True
1025,moracin C,isolated from Morus alba,prenylated benzofuran,,prenyl,69120-06-5,CC(=CCC1=C(C=C(C=C1O)C2=CC3=C(O2)C=C(C=C3)O)O)C,,ZTGHWUWBQNCCOH,c1ccc(-c2cc3ccccc3o2)cc1,,,,,C19H18O4,C19H18O4,True,310.12050905599995,311.12778505599994,True,C;O,0,1,False,,False,True,True,False,,True,False,False,False,False,True,False,False,0,0,,,True,True,True,5,0,False,False,False,False,False
1026,morusin,isolated from Morus alba,biprenylated flavonoid,flavone,"3´-prenyl, 8´-pyranoprenyl",62596-29-6,CC(=CCC1=C(OC2=C(C1=O)C(=CC3=C2C=CC(O3)(C)C)O)C4=C(C=C(C=C4)O)O)C,,XFFOMNJIDRDDLQ,O=c1cc(-c2ccccc2)oc2c3c(ccc12)OCC=C3,,,,,C25H24O6,C25H24O6,True,420.1572884879999,421.1645644879999,True,C;O,0,1,True,train,True,True,True,False,,True,False,False,False,False,True,True,False,9,3,[M+H]+,227616.0,True,True,False,7,1,False,False,False,False,False
1027,morusinol,isolated from Morus alba,biprenylated flavonoid,flavone,"3´-hydroxyprenyl, 8´-pyranoprenyl",62949-93-3,CC1(C=CC2=C(O1)C=C(C3=C2OC(=C(C3=O)CCC(C)(C)O)C4=C(C=C(C=C4)O)O)O)C,,AFOKZNPZDXHDHD,O=c1cc(-c2ccccc2)oc2c3c(ccc12)OCC=C3,,,,,C25H26O7,C25H26O7,True,438.16785317199987,439.17512917199986,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,6,0,True,True,False,False,False
1028,isoangustone A,isolated from Glycyrrhiza uralensis,biprenylated flavonoid,flavone,"6´-prenyl, 5´-prenyl",129280-34-8,CC(=CCC1=C(C(=CC(=C1)C2=COC3=C(C2=O)C(=C(C(=C3)O)CC=C(C)C)O)O)O)C,,QNLGNISMYMFVHP,O=c1c(-c2ccccc2)coc2ccccc12,,,,,C25H26O6,C25H26O6,True,422.1729385519999,423.1802145519999,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,5,2,True,True,False,False,False
1029,angustone B,isolated from Glycyrrhiza uralensis,biprenylated flavonoid,isoflavone,"6´-prenyl, B-pyranoprenyl",129280-34-8,CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=C(C4=C(C=C3)OC(C=C4)(C)C)O)O)C,,QQUXNFZAFOMGTQ,O=c1c(-c2ccc3c(c2)C=CCO3)coc2ccccc12,,,,,C25H24O6,C25H24O6,True,420.1572884879999,421.1645644879999,True,C;O,0,1,False,,False,True,False,False,,True,False,False,False,False,False,False,False,0,0,,,True,True,True,7,0,True,True,False,False,False
1030,glycycoumarin,isolated from Glycyrrhiza uralensis,prenylated coumarin,,6´-prenyl,94805-82-0,CC(=CCC1=C(C2=C(C=C1O)OC(=O)C(=C2)C3=C(C=C(C=C3)O)O)OC)C,,NZYSZZDSYIBYLC,O=c1oc2ccccc2cc1-c1ccccc1,,,,,C21H20O6,C21H20O6,True,368.1259883599999,369.1332643599999,True,C;O,0,1,True,train,True,True,True,True,WUR-NEG-DEV,True,False,False,False,False,True,True,False,20,3,[M+H]+;[M+Na]+,114833.0,True,True,False,12,1,False,False,False,False,False
1031,Sophoraflavanone G,reference standard_THP Products Vertiebs GbH,prenylated flavonoid,flavanone,8´-levandulyl,97938-30-2,CC(=CC[C@H](CC1=C2C(=C(C=C1O)O)C(=O)C[C@H](O2)C3=C(C=C(C=C3)O)O)C(=C)C)C,,XRYVAQQLDYTHCL,O=C1CC(c2ccccc2)Oc2ccccc21,,,,,C25H28O6,C25H28O6,True,424.18858861599995,425.19586461599994,True,C;O,0,1,True,train,False,True,True,False,,True,False,False,False,False,True,True,False,13,0,[M+H]+;[M+Na]+,305935.0,True,False,False,9,5,False,False,False,False,False
1032,kuwanon A,reference standard_THP Products Vertiebs GbH,biprenylated flavonoid,flavone,"3-prenyl,3´-pyranoprenyl",62949-77-3,CC(=CCC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=C4C(=C(C=C3)O)C=CC(O4)(C)C)C,,DBUNRZUFILGKHP,O=c1cc(-c2cccc3c2OCC=C3)oc2ccccc12,,,,,C25H24O6,C25H24O6,True,420.15728848799995,421.16456448799994,True,C;O,0,1,True,train,False,True,False,False,,False,False,False,False,False,True,False,False,2,0,[M+H]+,317312.0,True,False,False,7,1,True,False,False,False,False
1033,Licoflavone C ,reference standard_THP Products Vertiebs GbH,prenylated flavonoid,flavone,8´-prenyl,72357-31-4,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C=C(O2)C3=CC=C(C=C3)O)C,,MEHHCBRCXIDGKZ,O=c1cc(-c2ccccc2)oc2ccccc12,,,,,C20H18O5,C20H18O5,True,338.115423676,339.12269967599997,True,C;O,0,1,True,train,False,True,True,True,,True,False,False,False,False,True,False,False,1,0,[M+Na]+,359563.0,True,False,False,3,1,False,False,False,False,False
1034,Isobavachin ,reference standard_THP Products Vertiebs GbH,prenylated flavonoid,flavanone,8´-prenyl,31524-62-6,CC(=CCC1=C(C=CC2=C1O[C@@H](CC2=O)C3=CC=C(C=C3)O)O)C,,KYFBXCHUXFKMGQ,O=C1CC(c2ccccc2)Oc2ccccc21,,,,,C20H20O4,C20H20O4,True,324.13615911999995,325.14343511999994,True,C;O,0,1,True,train,True,True,True,True,,True,False,False,False,False,True,True,False,13,3,[M+H]+;[M+Na]+,233715.0,True,False,False,13,5,False,False,False,False,False
1035,Licochalcone A,reference standard_THP Products Vertiebs GbH,prenylated flavonoid,chalcone,prenyl,58749-22-7,CC(C)(C=C)C1=C(C=C(C(=C1)/C=C/C(=O)C2=CC=C(C=C2)O)OC)O,,KAZSKMJFUPEHHW,O=C(C=Cc1ccccc1)c1ccccc1,,,,,C21H22O4,C21H22O4,True,338.15180918399994,339.15908518399993,True,C;O,0,1,True,train,True,True,True,False,,True,False,False,False,False,True,False,True,33,0,[M+H]+;[M+Na]+,131975.0,True,False,False,8,4,False,False,False,False,False
1036,Leachianone A ,reference standard_THP Products Vertiebs GbH,prenylated flavonoid,flavanone,8´-levandulyl,97938-31-3,CC(=CC[C@H](CC1=C2C(=C(C=C1O)O)C(=O)C[C@H](O2)C3=C(C=C(C=C3)O)OC)C(=C)C)C,,YLTPWCZXKJSORQ,O=C1CC(c2ccccc2)Oc2ccccc21,,,,,C26H30O6,C26H30O6,True,438.20423867999995,439.21151467999994,True,C;O,0,1,True,train,False,True,True,True,,True,False,False,False,False,True,False,False,22,0,[M+H]+;[M+Na]+,321184.0,True,False,False,7,2,False,False,False,False,False
1037,Sanggenon C,reference standard_THP Products Vertiebs GbH,prenylated flavonoid,weird flavonoid,prenyl,80651-76-9,CC1=C[C@@H]([C@@H]([C@H](C1)C2=C(C=C(C=C2)O)O)C(=O)C3=C(C=C(C=C3)O)O)C4=C(C5=C(C=C4O)O[C@@]6(C7=C(C=C(C=C7)O)O[C@@]6(C5=O)O)CC=C(C)C)O,,XETHJOZXBVWLLM,O=C1c2cc(C3C=CCC(c4ccccc4)C3C(=O)c3ccccc3)ccc2OC2c3ccccc3OC12,,,,,C40H36O12,C40H36O12,True,708.220676592,709.2279525920001,True,C;O,0,1,True,val,False,True,True,True,,True,False,False,False,False,True,False,False,2,0,[M+H]+,397433.0,True,False,False,3,3,False,False,False,False,False
1038,Glabrol,reference standard_THP Products Vertiebs GbH,biprenylated flavonoid,flavanone,"3´-prenyl, 8´-prenyl",59870-65-4,CC(=CCC1=C(C=CC(=C1)[C@@H]2CC(=O)C3=C(O2)C(=C(C=C3)O)CC=C(C)C)O)C,,CUFAXDWQDQQKFF,O=C1CC(c2ccccc2)Oc2ccccc21,,,,,C25H28O4,C25H28O4,True,392.19875937599994,393.20603537599993,True,C;O,0,1,True,train,False,True,True,True,,True,False,False,False,False,True,False,False,18,0,[M+H]+;[M+Na]+,359423.0,True,False,False,5,2,False,False,False,False,False
