spectrum_id,compound_name,adduct,ion_mode,charge,precursor_mz_gnps,exact_mass_gnps,source_file,chemical_class,smiles_gnps,smiles_maf,formula_maf,mz_maf,adduct_maf,retention_time_maf,key,scaffold_group,key_maf,scaffold_group_maf,formula_rdkit_parent,monoisotopic_mass_parent,theoretical_precursor_mz,precursor_err_da,exactmass_err_da,elements,n_components_raw,charged_raw,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_simchallenge_all,in_msg15_recorded_train,in_msg15_recorded_val,in_msg15_recorded_test,in_muru_registry_all,in_muru_registry_direct_reason,in_muru_exposed_union,in_pr7_study2_population,in_comparator_common_population,in_msnlib_9lib,in_msnlib_v1_0_4lib,in_multims2_reserved_validation_secondary,in_muru_exposed_populations_union,in_muru_dev_compounds_csv_keys,in_pop_ENTACT-MIX-LISTS-499-503-505,in_pop_LCSB-ALL-MASSBANK-V1-EXPOSURE-SET,in_pop_LCSB-CONFIRMATION,in_pop_LCSB-DEV,in_pop_LCSB-NEG,in_pop_LCSB-POS-V2-SPECTRA,in_pop_LCSB-RAW-MIX-REPLICATE-SET-92,in_pop_LCSB-RAW-MIXES-499-503-505,in_pop_MultiMS2-ANCHOR,in_pop_V2-DEVELOPMENT-POPULATION,in_pop_WUR-DEV-ANALYSIS,in_pop_WUR-DEV-HOLD,in_pop_WUR-NEG-D6-EXCLUDED,in_pop_WUR-NEG-DEV,in_pop_WUR-POS-IDENTITY,in_pop_WUR-SEALED,sg_in_msg15_scaffold_groups,sg_in_muru_registry_scaffold_groups,sg_in_muru_dev_scaffold_groups,sg_in_pr7_scaffold_groups,sg_in_comparator_scaffold_groups,in_msg15_any_route,formula_in_msg,formula_and_scaffold_in_msg,excluded_key_level_conservative,excluded_scaffold_level_muru_pr7_comparator
CCMSLIB00012718482,Barbatic acid,M-H,Negative,-1,359.113,360.121,33 Scan.mzXML,Didepside,CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2)C)C(=O)O)O)C)O)C)OC,CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2)C)C(=O)O)O)C)O)C)OC,C19H20O7,359.1131,M-H,5.9,NMKBRSYSHBPUPY,O=C(Oc1ccccc1)c1ccccc1,NMKBRSYSHBPUPY,O=C(Oc1ccccc1)c1ccccc1,C19H20O7,360.1209029799999,359.11362697999994,-0.0006269799999358838,9.70200000551813e-05,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
CCMSLIB00012718483,Barbatolin,M-H,Negative,-1,345.061,346.069,34 Scan.mzXML,Benzyldepside,O=C(OCC1=CC(O)=C(C([H])=O)C(O)=C1)C2=C(C)C=C(O)C(C([H])=O)=C2O,O=C(OCC1=CC(O)=C(C([H])=O)C(O)=C1)C2=C(C)C=C(O)C(C([H])=O)=C2O,C17H14O8,345.0611,M-H,5.3,UMUVVQVTFYMPPV,O=C(OCc1ccccc1)c1ccccc1,UMUVVQVTFYMPPV,O=C(OCc1ccccc1)c1ccccc1,C17H14O8,346.06886740799996,345.06159140799997,-0.0005914079999911337,0.00013259200005677485,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True
CCMSLIB00012718484,Chlorolecideoidin,M+H,Positive,1,432.965,431.957,35 Scan.mzXML,Depsidone,O=C1C2=C(C)C(Cl)=C(O)C(Cl)=C2OC(C(C)=C(C(OC)=O)C(O)=C3Cl)=C3O1,O=C1C2=C(C)C(Cl)=C(O)C(Cl)=C2OC(C(C)=C(C(OC)=O)C(O)=C3Cl)=C3O1,C17H11Cl3O7,432.9648,M+H,4.5,CEVXIEGSMSMJTM,O=C1Oc2ccccc2Oc2ccccc21,CEVXIEGSMSMJTM,O=C1Oc2ccccc2Oc2ccccc21,C17H11Cl3O7,431.9570357319999,432.9643117319999,0.00068826800008992,-3.573199990114517e-05,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718485,Boninic acid,M-H,Negative,-1,459.202,460.21,36 Scan.mzXML,Didepside,CCCCCC1=CC(=C(C(=C1C(=O)O)O)OC(=O)C2=C(C=C(C=C2OC)OC)CCC)OC,CCCCCC1=CC(=C(C(=C1C(=O)O)O)OC(=O)C2=C(C=C(C=C2OC)OC)CCC)OC,C25H32O8,459.2019,M-H,6,GOWJVQGHIKADDP,O=C(Oc1ccccc1)c1ccccc1,GOWJVQGHIKADDP,O=C(Oc1ccccc1)c1ccccc1,C25H32O8,460.20971798399995,459.20244198399996,-0.0004419839999627584,0.00028201600002830673,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718486,"""Boryquinone or 3-Ethyl-2,5,7,8-tetrahydroxy-6-methylnaphtho-1,4-quinone, 6-Methylnorcristazarin""",M-H,Negative,-1,263.056,264.063,37 Scan.mzXML,Quinone,O=C1C(CC)=C(O)C(C2=C1C(O)=C(C)C(O)=C2O)=O,O=C1C(CC)=C(O)C(C2=C1C(O)=C(C)C(O)=C2O)=O,C13H12O6,263.0556,M-H,5.2,AXJZCFOOCLKHHS,O=C1C=CC(=O)c2ccccc21,AXJZCFOOCLKHHS,O=C1C=CC(=O)c2ccccc21,C13H12O6,264.063388104,263.056112104,-0.00011210400003847099,-0.000388104000023759,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True
CCMSLIB00012718487,Bourgeanic acid,2M+H,Positive,2,773.614,386.303,38 Scan.mzXML,Acid,CC[C@@H](C)C[C@@H](C)[C@@H]([C@H](C)C(=O)O[C@@H]([C@H](C)C[C@H](C)CC)[C@H](C)C(=O)O)O,CC[C@@H](C)C[C@@H](C)[C@@H]([C@H](C)C(=O)O[C@@H]([C@H](C)C[C@H](C)CC)[C@H](C)C(=O)O)O,C22H42O5,773.6142,2M+H,6.4,ZQEUMOKDJCSNHB,__ACYCLIC__ZQEUMOKDJCSNHB,ZQEUMOKDJCSNHB,__ACYCLIC__ZQEUMOKDJCSNHB,C22H42O5,386.3032244439999,773.6137248879999,0.00027511200016760995,-0.0002244439999117276,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00012718488,Brialmontin 1,M-H,Negative,-1,371.186,372.194,39 Scan.mzXML,Didepside,CC1=CC(=C(C(=C1C)OC(=O)C2=C(C(=C(C(=C2C)C)OC)C)OC)C)OC,CC1=CC(=C(C(=C1C)OC(=O)C2=C(C(=C(C(=C2C)C)OC)C)OC)C)OC,C22H28O5,371.1859,M-H,6.2,RTPOSGIWSAXENH,O=C(Oc1ccccc1)c1ccccc1,RTPOSGIWSAXENH,O=C(Oc1ccccc1)c1ccccc1,C22H28O5,372.1936739959999,371.1863979959999,-0.0003979959999469429,0.00032600400010096564,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718489,Brialmontin 2,M-H,Negative,-1,357.17,358.178,40 Scan.mzXML,Didepside,CC1=CC(=C(C(=C1C)OC(=O)C2=C(C(=C(C(=C2C)C)OC)C)O)C)OC,CC1=CC(=C(C(=C1C)OC(=O)C2=C(C(=C(C(=C2C)C)OC)C)O)C)OC,C21H26O5,357.1702,M-H,6.7,NJHFJFIKXZJXPS,O=C(Oc1ccccc1)c1ccccc1,NJHFJFIKXZJXPS,O=C(Oc1ccccc1)c1ccccc1,C21H26O5,358.1780239319999,357.1707479319999,-0.0007479319999106337,-2.3931999919568625e-05,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718490,Buellolide,M+H,Positive,1,433.001,431.993,41 Scan.mzXML,Diphenylether,O=C(OC1)C2=C1C(Cl)=C(OC)C=C2OC3=C(C)C(Cl)=C(OC)C(Cl)=C3OC,O=C(OC1)C2=C1C(Cl)=C(OC)C=C2OC3=C(C)C(Cl)=C(OC)C(Cl)=C3OC,C18H15Cl3O6,433.0012,M+H,5.7,OXWGVBMJMQGGEG,O=C1OCc2cccc(Oc3ccccc3)c21,OXWGVBMJMQGGEG,O=C1OCc2cccc(Oc3ccccc3)c21,C18H15Cl3O6,431.99342124,433.00069723999997,0.0003027600000109487,-0.0004212399999801164,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CCMSLIB00012718491,Butlerin A,M+H,Positive,1,411.181,410.173,42 Scan.mzXML,Terphenyl,COC(C=C1)CC=C1C(C(OC(C)=O)=C2OC)=C(OC)C=C2C3=CC=C(OC)C=C3,COC(C=C1)CC=C1C(C(OC(C)=O)=C2OC)=C(OC)C=C2C3=CC=C(OC)C=C3,C24H26O6,411.1807,M+H,5.6,NZNHRQMAKJPARQ,C1=CC(c2ccc(-c3ccccc3)cc2)=CCC1,NZNHRQMAKJPARQ,C1=CC(c2ccc(-c3ccccc3)cc2)=CCC1,C24H26O6,410.172938552,411.180214552,0.0007854479999878095,6.144799999674433e-05,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CCMSLIB00012718492,Butlerin D,M+H,Positive,1,441.191,440.184,44 Scan.mzXML,Terphenyl,COC(C=C1)CC=C1C(C(OC)=C2OC)=C(OC)C(OC(C)=O)=C2C3=CC=C(OC)C=C3,COC(C=C1)CC=C1C(C(OC)=C2OC)=C(OC)C(OC(C)=O)=C2C3=CC=C(OC)C=C3,C25H28O7,441.1913,M+H,5.4,MWMHDKYXUBWIEL,C1=CC(c2ccc(-c3ccccc3)cc2)=CCC1,MWMHDKYXUBWIEL,C1=CC(c2ccc(-c3ccccc3)cc2)=CCC1,C25H28O7,440.1835032359999,441.1907792359999,0.00022076400006199037,0.0004967640001041218,C;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CCMSLIB00012718493,Calycin,M+H,Positive,1,307.061,306.053,47 Scan.mzXML,Pulvinic Acid Derivatives,C1=CC=C(C=C1)C2=C(/C(=C\3/C4=CC=CC=C4OC3=O)/OC2=O)O,C1=CC=C(C=C1)C2=C(/C(=C\3/C4=CC=CC=C4OC3=O)/OC2=O)O,C18H10O5,307.0606,M+H,5.4,CGRCGRBHNKRILW,O=C1OC(=C2C(=O)Oc3ccccc32)C=C1c1ccccc1,CGRCGRBHNKRILW,O=C1OC(=C2C(=O)Oc3ccccc32)C=C1c1ccccc1,C18H10O5,306.0528234199999,307.0600994199999,0.0009005800000636555,0.00017658000007259034,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00012718494,Canesolide,M+H,Positive,1,466.962,465.954,48 Scan.mzXML,Diphenylether,CC1=C(C(=C(C(=C1Cl)OC)Cl)OC2=C(C(=C(C3=C2C(=O)OC3)Cl)OC)Cl)OC,CC1=C(C(=C(C(=C1Cl)OC)Cl)OC2=C(C(=C(C3=C2C(=O)OC3)Cl)OC)Cl)OC,C18H14Cl4O6,466.9622,M+H,6,NGRMNGAGQYRYKN,O=C1OCc2cccc(Oc3ccccc3)c21,NGRMNGAGQYRYKN,O=C1OCc2cccc(Oc3ccccc3)c21,C18H14Cl4O6,465.9544488879999,466.9617248879999,0.00027511200011076653,-0.0004488879998802986,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CCMSLIB00012718495,Caperatic acid,M-H,Negative,-1,401.254,402.262,49 Scan.mzXML,Acid,CCCCCCCCCCCCCCC(C(=O)O)C(CC(=O)OC)(C(=O)O)O,CCCCCCCCCCCCCCC(C(=O)O)C(CC(=O)OC)(C(=O)O)O,C21H38O7,401.254,M-H,6.2,HMJJWFFZRCLIDN,__ACYCLIC__HMJJWFFZRCLIDN,HMJJWFFZRCLIDN,__ACYCLIC__HMJJWFFZRCLIDN,C21H38O7,402.26175355599986,401.25447755599987,-0.0004775559998506651,0.0002464440001404,C;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False
CCMSLIB00012718496,Chloroatranorin,M-H,Negative,-1,407.053,408.061,50 Scan.mzXML,Didepside,CC1=CC(OC(C2=C(C)C(Cl)=C(O)C(C=O)=C2O)=O)=C(C)C(O)=C1C(OC)=O,CC1=CC(OC(C2=C(C)C(Cl)=C(O)C(C=O)=C2O)=O)=C(C)C(O)=C1C(OC)=O,C19H17ClO8,407.0534,M-H,6.2,ABZLZZCDSLOCNF,O=C(Oc1ccccc1)c1ccccc1,ABZLZZCDSLOCNF,O=C(Oc1ccccc1)c1ccccc1,C19H17ClO8,408.0611951839999,407.05391918399994,-0.0009191839999402873,-0.0001951839999492222,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718497,3-Chlorodivaricatic acid,M-H,Negative,-1,421.105,422.113,52 Scan.mzXML,Didepside,CCCC1=CC(OC(C2=C(O)C(Cl)=C(OC)C=C2CCC)=O)=CC(O)=C1C(O)=O,CCCC1=CC(OC(C2=C(O)C(Cl)=C(OC)C=C2CCC)=O)=CC(O)=C1C(O)=O,C21H23ClO7,421.1054,M-H,5.8,WVJIULQLWBXJKO,O=C(Oc1ccccc1)c1ccccc1,WVJIULQLWBXJKO,O=C(Oc1ccccc1)c1ccccc1,C21H23ClO7,422.11323075599995,421.10595475599996,-0.0009547559999418809,-0.00023075599995081575,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718498,5-Chlorodivaricatic acid,M-H,Negative,-1,421.105,422.113,53 Scan.mzXML,Didepside,CCCC1=CC(OC(C2=C(O)C=C(OC)C(Cl)=C2CCC)=O)=CC(O)=C1C(O)=O,CCCC1=CC(OC(C2=C(O)C=C(OC)C(Cl)=C2CCC)=O)=CC(O)=C1C(O)=O,C21H23ClO7,421.1054,M-H,5.7,OPCWRYYYOJWUDI,O=C(Oc1ccccc1)c1ccccc1,OPCWRYYYOJWUDI,O=C(Oc1ccccc1)c1ccccc1,C21H23ClO7,422.11323075599995,421.10595475599996,-0.0009547559999418809,-0.00023075599995081575,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718499,7-Chloroemodic acid,M-H,Negative,-1,332.98,333.988,54 Scan.mzXML,Quinone,OC1=CC(C(O)=O)=CC2=C1C(C3=C(O)C(Cl)=C(O)C=C3C2=O)=O,OC1=CC(C(O)=O)=CC2=C1C(C3=C(O)C(Cl)=C(O)C=C3C2=O)=O,C15H7ClO7,332.9802,M-H,4.9,JGHTWRZCNLXYPF,O=C1c2ccccc2C(=O)c2ccccc21,JGHTWRZCNLXYPF,O=C1c2ccccc2C(=O)c2ccccc21,C15H7ClO7,333.98803024399996,332.98075424399997,-0.0007542439999497219,-3.0243999958656786e-05,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
CCMSLIB00012718500,7-Chloroemodin,M-H,Negative,-1,303.006,304.014,55 Scan.mzXML,Quinone,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C(=C(C=C3C2=O)O)Cl)O,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C(=C(C=C3C2=O)O)Cl)O,C15H9ClO5,303.0061,M-H,5.5,AVSZOSVPTLSHOV,O=C1c2ccccc2C(=O)c2ccccc21,AVSZOSVPTLSHOV,O=C1c2ccccc2C(=O)c2ccccc21,C15H9ClO5,304.013851068,303.006575068,-0.0005750680000460306,0.0001489320000018779,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
CCMSLIB00012718501,7-Chloroemodinal,M-H,Negative,-1,316.985,317.993,56 Scan.mzXML,Quinone,OC1=CC(C([H])=O)=CC2=C1C(C3=C(O)C(Cl)=C(O)C=C3C2=O)=O,OC1=CC(C([H])=O)=CC2=C1C(C3=C(O)C(Cl)=C(O)C=C3C2=O)=O,C15H7ClO6,316.9853,M-H,5.2,ISRLJJVFKSOMLC,O=C1c2ccccc2C(=O)c2ccccc21,ISRLJJVFKSOMLC,O=C1c2ccccc2C(=O)c2ccccc21,C15H7ClO6,317.993115624,316.985839624,-0.0008396239999797217,-0.00011562399998865658,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
CCMSLIB00012718502,3-Chloroevernic acid,M-H,Negative,-1,365.043,366.051,57 Scan.mzXML,Didepside,OC1=C(C(C)=CC(OC)=C1Cl)C(OC2=CC(C)=C(C(O)=O)C(O)=C2)=O,OC1=C(C(C)=CC(OC)=C1Cl)C(OC2=CC(C)=C(C(O)=O)C(O)=C2)=O,C17H15ClO7,365.0428,M-H,5.3,LIAJITYYVWEESR,O=C(Oc1ccccc1)c1ccccc1,LIAJITYYVWEESR,O=C(Oc1ccccc1)c1ccccc1,C17H15ClO7,366.05063049999995,365.04335449999996,-0.0003544999999576248,0.0003695000000334403,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718503,3-Chloroisosubdivaricatic acid,M-H,Negative,-1,393.074,394.082,58 Scan.mzXML,Didepside,OC1=C(C(CCC)=CC(OC)=C1Cl)C(OC2=CC(C)=C(C(O)=O)C(O)=C2)=O,OC1=C(C(CCC)=CC(OC)=C1Cl)C(OC2=CC(C)=C(C(O)=O)C(O)=C2)=O,C19H19ClO7,393.0741,M-H,5.6,ZFMPBYQRGCTYIY,O=C(Oc1ccccc1)c1ccccc1,ZFMPBYQRGCTYIY,O=C(Oc1ccccc1)c1ccccc1,C19H19ClO7,394.08193062799995,393.07465462799996,-0.0006546279999497528,6.937200004131228e-05,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718504,3-Chlorolecanoric acid,M-H,Negative,-1,351.027,352.035,59 Scan.mzXML,Didepside,OC1=C(C(C)=CC(O)=C1Cl)C(OC2=CC(C)=C(C(O)=O)C(O)=C2)=O,OC1=C(C(C)=CC(O)=C1Cl)C(OC2=CC(C)=C(C(O)=O)C(O)=C2)=O,C16H13ClO7,351.0272,M-H,4.9,ABVYEEKRQGWSBK,O=C(Oc1ccccc1)c1ccccc1,ABVYEEKRQGWSBK,O=C(Oc1ccccc1)c1ccccc1,C16H13ClO7,352.03498043599996,351.02770443599996,-0.0007044359999781591,1.9564000069749454e-05,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718505,5-Chlorolecanoric acid,M-H,Negative,-1,351.027,352.035,60 Scan.mzXML,Didepside,OC1=C(C(C)=C(Cl)C(O)=C1)C(OC2=CC(C)=C(C(O)=O)C(O)=C2)=O,OC1=C(C(C)=C(Cl)C(O)=C1)C(OC2=CC(C)=C(C(O)=O)C(O)=C2)=O,C16H13ClO7,351.0272,M-H,4.9,KGYUAVFSVXVVSA,O=C(Oc1ccccc1)c1ccccc1,KGYUAVFSVXVVSA,O=C(Oc1ccccc1)c1ccccc1,C16H13ClO7,352.03498043599996,351.02770443599996,-0.0007044359999781591,1.9564000069749454e-05,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
CCMSLIB00012718506,Chlorolecideoidin,M-H,Negative,-1,430.949,431.957,61 Scan.mzXML,Depsidone,O=C1C2=C(C)C(Cl)=C(O)C(Cl)=C2OC(C(C)=C(C(OC)=O)C(O)=C3Cl)=C3O1,O=C1C2=C(C)C(Cl)=C(O)C(Cl)=C2OC(C(C)=C(C(OC)=O)C(O)=C3Cl)=C3O1,C17H11Cl3O7,430.9492,M-H,5.5,CEVXIEGSMSMJTM,O=C1Oc2ccccc2Oc2ccccc21,CEVXIEGSMSMJTM,O=C1Oc2ccccc2Oc2ccccc21,C17H11Cl3O7,431.9570357319999,430.9497597319999,-0.0007597319998922103,-3.573199990114517e-05,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718507,2-Chlorolichexanthone,M+H,Positive,1,321.053,320.045,62 Scan.mzXML,Xanthone,CC1=CC(OC)=CC2=C1C(C3=C(C=C(OC)C(Cl)=C3O)O2)=O,CC1=CC(OC)=CC2=C1C(C3=C(C=C(OC)C(Cl)=C3O)O2)=O,C16H13ClO5,321.053,M+H,6,MDGIQNQUOXZRIT,O=c1c2ccccc2oc2ccccc12,MDGIQNQUOXZRIT,O=c1c2ccccc2oc2ccccc12,C16H13ClO5,320.04515119599995,321.05242719599994,0.0005728040000576584,-0.0001511959999334067,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
CCMSLIB00012718508,4-Chlorolichexanthone,M+H,Positive,1,321.053,320.045,63 Scan.mzXML,Xanthone,CC1=CC(=CC2=C1C(=O)C3=C(O2)C(=C(C=C3O)OC)Cl)OC,CC1=CC(=CC2=C1C(=O)C3=C(O2)C(=C(C=C3O)OC)Cl)OC,C16H13ClO5,321.053,M+H,6.1,XHCJIWRCLSSDCD,O=c1c2ccccc2oc2ccccc12,XHCJIWRCLSSDCD,O=c1c2ccccc2oc2ccccc12,C16H13ClO5,320.045151196,321.052427196,0.000572804000000815,-0.00015119599999025013,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
CCMSLIB00012718509,5-Chlorolichexanthone,M+H,Positive,1,321.053,320.045,64 Scan.mzXML,Xanthone,CC1=CC(OC)=C(Cl)C2=C1C(C3=C(C=C(OC)C=C3O)O2)=O,CC1=CC(OC)=C(Cl)C2=C1C(C3=C(C=C(OC)C=C3O)O2)=O,C16H13ClO5,321.053,M+H,6.1,NDXSNEWMUYLDGU,O=c1c2ccccc2oc2ccccc12,NDXSNEWMUYLDGU,O=c1c2ccccc2oc2ccccc12,C16H13ClO5,320.04515119599995,321.05242719599994,0.0005728040000576584,-0.0001511959999334067,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
CCMSLIB00012718510,7-Chlorolichexanthone,M+H,Positive,1,321.053,320.045,65 Scan.mzXML,Xanthone,CC1=C(Cl)C(OC)=CC2=C1C(C3=C(C=C(OC)C=C3O)O2)=O,CC1=C(Cl)C(OC)=CC2=C1C(C3=C(C=C(OC)C=C3O)O2)=O,C16H13ClO5,321.053,M+H,6.3,CRIDBWSUONRAHA,O=c1c2ccccc2oc2ccccc12,CRIDBWSUONRAHA,O=c1c2ccccc2oc2ccccc12,C16H13ClO5,320.04515119599995,321.05242719599994,0.0005728040000576584,-0.0001511959999334067,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True
CCMSLIB00012718511,5-Chloro-2?-O-methylanziaic acid,M-H,Negative,-1,477.168,478.176,66 Scan.mzXML,Didepside,ClC1=C(CCCCC)C(C(OC2=CC(CCCCC)=C(C(O)=O)C(OC)=C2)=O)=C(O)C=C1O,ClC1=C(CCCCC)C(C(OC2=CC(CCCCC)=C(C(O)=O)C(OC)=C2)=O)=C(O)C=C1O,C25H31ClO7,477.168,M-H,5.7,OJVOQGWIFJVORR,O=C(Oc1ccccc1)c1ccccc1,OJVOQGWIFJVORR,O=C(Oc1ccccc1)c1ccccc1,C25H31ClO7,478.17583101199983,477.16855501199984,-0.000555011999836097,0.00016898800015496818,C;Cl;H;O;,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
CCMSLIB00012718512,2-Chloro-6-O-methylnorlichexanthone,M+H,Positive,1,307.037,306.03,67 Scan.mzXML,Xanthone,CC1=CC(OC)=CC2=C1C(C3=C(O2)C=C(C(Cl)=C3O)O)=O,CC1=CC(OC)=CC2=C1C(C3=C(O2)C=C(C(Cl)=C3O)O)=O,C15H11ClO5,307.0373,M+H,5.5,VZYXHXRKFKLWJI,O=c1c2ccccc2oc2ccccc12,VZYXHXRKFKLWJI,O=c1c2ccccc2oc2ccccc12,C15H11ClO5,306.02950113199995,307.03677713199994,0.00022286800003712415,0.0004988680000224122,C;Cl;H;O;,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
