record_id,compound_id,scaffold_group,nce,model,mapping,cosine,js,drop_reason
MSBNK-EAWAG-EC216501__GLACIER__K3,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,15,GLACIER,K3,0.0003918276007077161,0.010651457006603637,
MSBNK-EAWAG-EC216502__ICEBERG_2_1__K1,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,20,ICEBERG_2_1,K1,0.10055022907965687,0.16372473767948548,
MSBNK-EAWAG-EC216502__ICEBERG_2_1__K2,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,20,ICEBERG_2_1,K2,0.09199213764528537,0.1257254212054465,
MSBNK-EAWAG-EC216502__ICEBERG_2_1__K3,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,20,ICEBERG_2_1,K3,0.09188575958981028,0.12335006564154127,
MSBNK-EAWAG-EC216502__GLACIER__K1,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,20,GLACIER,K1,0.09689783258892849,0.1320843497948192,
MSBNK-EAWAG-EC216502__GLACIER__K2,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,20,GLACIER,K2,0.037919638110943496,0.05721127753271682,
MSBNK-EAWAG-EC216502__GLACIER__K3,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,20,GLACIER,K3,0.044011718587951096,0.06143453016644418,
MSBNK-EAWAG-EC216503__ICEBERG_2_1__K1,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,25,ICEBERG_2_1,K1,0.2462856960779591,0.27490063405029974,
MSBNK-EAWAG-EC216503__ICEBERG_2_1__K2,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,25,ICEBERG_2_1,K2,0.13346884374343357,0.21049048465405873,
MSBNK-EAWAG-EC216503__ICEBERG_2_1__K3,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,25,ICEBERG_2_1,K3,0.12769172956473493,0.20879388913279795,
MSBNK-EAWAG-EC216503__GLACIER__K1,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,25,GLACIER,K1,0.043645837316049256,0.1047089644651702,
MSBNK-EAWAG-EC216503__GLACIER__K2,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,25,GLACIER,K2,0.06189167036886648,0.08401405421267916,
MSBNK-EAWAG-EC216503__GLACIER__K3,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,25,GLACIER,K3,0.06159158088470664,0.08456919747520864,
MSBNK-EAWAG-EC216504__ICEBERG_2_1__K1,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,30,ICEBERG_2_1,K1,0.32626183684210824,0.34385022868440174,
MSBNK-EAWAG-EC216504__ICEBERG_2_1__K2,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,30,ICEBERG_2_1,K2,0.1275685840152697,0.21301345992451348,
MSBNK-EAWAG-EC216504__ICEBERG_2_1__K3,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,30,ICEBERG_2_1,K3,0.10467800249871242,0.21247030514031018,
MSBNK-EAWAG-EC216504__GLACIER__K1,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,30,GLACIER,K1,0.21348424632493368,0.21872847071515078,
MSBNK-EAWAG-EC216504__GLACIER__K2,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,30,GLACIER,K2,0.1095517824051911,0.13898203084579208,
MSBNK-EAWAG-EC216504__GLACIER__K3,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,30,GLACIER,K3,0.09473343044289238,0.14473964338442902,
MSBNK-EAWAG-EC216505__ICEBERG_2_1__K1,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,40,ICEBERG_2_1,K1,0.440140752933333,0.4637578655569481,
MSBNK-EAWAG-EC216505__ICEBERG_2_1__K2,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,40,ICEBERG_2_1,K2,0.3170597842506015,0.37004507660627106,
MSBNK-EAWAG-EC216505__ICEBERG_2_1__K3,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,40,ICEBERG_2_1,K3,0.32141558825736843,0.36754952803172514,
MSBNK-EAWAG-EC216505__GLACIER__K1,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,40,GLACIER,K1,0.35994518247366203,0.2883434265666418,
MSBNK-EAWAG-EC216505__GLACIER__K2,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,40,GLACIER,K2,0.33226641819702846,0.290810796553278,
MSBNK-EAWAG-EC216505__GLACIER__K3,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,40,GLACIER,K3,0.3011610507861083,0.28078402720060414,
MSBNK-EAWAG-EC216506__ICEBERG_2_1__K1,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,50,ICEBERG_2_1,K1,0.5704788148013572,0.5350625636256847,
MSBNK-EAWAG-EC216506__ICEBERG_2_1__K2,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,50,ICEBERG_2_1,K2,0.43130462813783726,0.4410996266858046,
MSBNK-EAWAG-EC216506__ICEBERG_2_1__K3,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,50,ICEBERG_2_1,K3,0.4184040094765811,0.43379960585187516,
MSBNK-EAWAG-EC216506__GLACIER__K1,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,50,GLACIER,K1,0.46362983964659,0.232279410487627,
MSBNK-EAWAG-EC216506__GLACIER__K2,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,50,GLACIER,K2,0.5398421458236207,0.38733778123835083,
MSBNK-EAWAG-EC216506__GLACIER__K3,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,50,GLACIER,K3,0.5214418239529287,0.38648748030973357,
MSBNK-EAWAG-EC216507__ICEBERG_2_1__K1,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,60,ICEBERG_2_1,K1,0.5753814475529746,0.5706234482236667,
MSBNK-EAWAG-EC216507__ICEBERG_2_1__K2,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,60,ICEBERG_2_1,K2,0.4689183448757439,0.49985023471522605,
MSBNK-EAWAG-EC216507__ICEBERG_2_1__K3,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,60,ICEBERG_2_1,K3,0.4746834613691765,0.5036538865328455,
MSBNK-EAWAG-EC216507__GLACIER__K1,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,60,GLACIER,K1,0.5615957487666606,0.46330848711493455,
MSBNK-EAWAG-EC216507__GLACIER__K2,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,60,GLACIER,K2,0.44977011526857164,0.4035953238546309,
MSBNK-EAWAG-EC216507__GLACIER__K3,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,60,GLACIER,K3,0.4359042175113553,0.39468132059701555,
MSBNK-EAWAG-EC224201__ICEBERG_2_1__K1,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,15,ICEBERG_2_1,K1,0.20156917384423953,0.35321692728606513,
MSBNK-EAWAG-EC224201__ICEBERG_2_1__K2,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,15,ICEBERG_2_1,K2,0.09023701912799258,0.19422457179499752,
MSBNK-EAWAG-EC224201__ICEBERG_2_1__K3,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,15,ICEBERG_2_1,K3,0.09216608270265318,0.20666415392740556,
MSBNK-EAWAG-EC224201__GLACIER__K1,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,15,GLACIER,K1,0.03684486931990572,0.1032567458386161,
MSBNK-EAWAG-EC224201__GLACIER__K2,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,15,GLACIER,K2,0.04730315248776456,0.11507756635883237,
MSBNK-EAWAG-EC224201__GLACIER__K3,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,15,GLACIER,K3,0.042950022668799805,0.10916233360059291,
MSBNK-EAWAG-EC224202__ICEBERG_2_1__K1,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,20,ICEBERG_2_1,K1,0.27949719270126133,0.3745839339620697,
MSBNK-EAWAG-EC224202__ICEBERG_2_1__K2,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,20,ICEBERG_2_1,K2,0.06243095583507744,0.16319409675523877,
MSBNK-EAWAG-EC224202__ICEBERG_2_1__K3,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,20,ICEBERG_2_1,K3,0.061534970057998115,0.16073969257640408,
MSBNK-EAWAG-EC224202__GLACIER__K1,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,20,GLACIER,K1,0.02367375883296326,0.10651469237655531,
MSBNK-EAWAG-EC224202__GLACIER__K2,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,20,GLACIER,K2,0.10845019416084672,0.22451179377567243,
MSBNK-EAWAG-EC224202__GLACIER__K3,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,20,GLACIER,K3,0.10802874843477607,0.2238992002276825,
MSBNK-EAWAG-EC224203__ICEBERG_2_1__K1,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,25,ICEBERG_2_1,K1,0.16200079840040088,0.3177806473469994,
MSBNK-EAWAG-EC224203__ICEBERG_2_1__K2,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,25,ICEBERG_2_1,K2,0.2827627328187464,0.33609953688515704,
MSBNK-EAWAG-EC224203__ICEBERG_2_1__K3,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,25,ICEBERG_2_1,K3,0.30392928295874294,0.354022552053187,
MSBNK-EAWAG-EC224203__GLACIER__K1,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,25,GLACIER,K1,0.24257317761085426,0.27621630641643036,
MSBNK-EAWAG-EC224203__GLACIER__K2,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,25,GLACIER,K2,0.23640979608449553,0.2366924331138187,
MSBNK-EAWAG-EC224203__GLACIER__K3,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,25,GLACIER,K3,0.2312829627753767,0.23649777930065596,
MSBNK-EAWAG-EC224204__ICEBERG_2_1__K1,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,30,ICEBERG_2_1,K1,0.4475660382614256,0.4438952357764204,
MSBNK-EAWAG-EC224204__ICEBERG_2_1__K2,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,30,ICEBERG_2_1,K2,0.5911733448859106,0.4897695200363056,
MSBNK-EAWAG-EC224204__ICEBERG_2_1__K3,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,30,ICEBERG_2_1,K3,0.5874126929143444,0.4895919789651253,
MSBNK-EAWAG-EC224204__GLACIER__K1,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,30,GLACIER,K1,0.7278503454551434,0.5058670449414424,
MSBNK-EAWAG-EC224204__GLACIER__K2,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,30,GLACIER,K2,0.5479560997830643,0.33935074420759537,
MSBNK-EAWAG-EC224204__GLACIER__K3,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,30,GLACIER,K3,0.5525547910275002,0.3408877731369132,
MSBNK-EAWAG-EC224205__ICEBERG_2_1__K1,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,40,ICEBERG_2_1,K1,0.6262120710175079,0.5845548648690123,
MSBNK-EAWAG-EC224205__ICEBERG_2_1__K2,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,40,ICEBERG_2_1,K2,0.6419145449745981,0.5822310173062226,
MSBNK-EAWAG-EC224205__ICEBERG_2_1__K3,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,40,ICEBERG_2_1,K3,0.6525048276612114,0.5895928842186797,
MSBNK-EAWAG-EC224205__GLACIER__K1,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,40,GLACIER,K1,0.58600909634404,0.3991581371704416,
MSBNK-EAWAG-EC224205__GLACIER__K2,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,40,GLACIER,K2,0.7351722651477828,0.4680137020669387,
MSBNK-EAWAG-EC224205__GLACIER__K3,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,40,GLACIER,K3,0.7456586561252467,0.4894040243843263,
MSBNK-EAWAG-EC224206__ICEBERG_2_1__K1,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,50,ICEBERG_2_1,K1,0.6422393368677748,0.636321749198519,
MSBNK-EAWAG-EC224206__ICEBERG_2_1__K2,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,50,ICEBERG_2_1,K2,0.47708380991601707,0.5531105437464359,
MSBNK-EAWAG-EC224206__ICEBERG_2_1__K3,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,50,ICEBERG_2_1,K3,0.47902488352457157,0.5520344223340581,
MSBNK-EAWAG-EC224206__GLACIER__K1,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,50,GLACIER,K1,0.622875001871736,0.42423520048915997,
MSBNK-EAWAG-EC224206__GLACIER__K2,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,50,GLACIER,K2,0.5725778212218474,0.5909321887687679,
MSBNK-EAWAG-EC224206__GLACIER__K3,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,50,GLACIER,K3,0.5766909873538368,0.5946666594739337,
MSBNK-EAWAG-EC224207__ICEBERG_2_1__K1,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,60,ICEBERG_2_1,K1,0.575644977951047,0.6764122574721863,
MSBNK-EAWAG-EC224207__ICEBERG_2_1__K2,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,60,ICEBERG_2_1,K2,0.6088122655365118,0.6147178530762103,
MSBNK-EAWAG-EC224207__ICEBERG_2_1__K3,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,60,ICEBERG_2_1,K3,0.592656450803222,0.6265972059605254,
MSBNK-EAWAG-EC224207__GLACIER__K1,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,60,GLACIER,K1,0.5583696363187619,0.5071504831914344,
MSBNK-EAWAG-EC224207__GLACIER__K2,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,60,GLACIER,K2,0.8109300060829431,0.6971245932396044,
MSBNK-EAWAG-EC224207__GLACIER__K3,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,60,GLACIER,K3,0.8167689703668026,0.6960787207001258,
MSBNK-EAWAG-ED001501__ICEBERG_2_1__K1,MPGIDXBHXRMMSY,C1=NNOCC1,15,ICEBERG_2_1,K1,0.9165314671218059,0.6137101771875788,
MSBNK-EAWAG-ED001501__ICEBERG_2_1__K2,MPGIDXBHXRMMSY,C1=NNOCC1,15,ICEBERG_2_1,K2,0.934028355266346,0.6670524571371381,
MSBNK-EAWAG-ED001501__ICEBERG_2_1__K3,MPGIDXBHXRMMSY,C1=NNOCC1,15,ICEBERG_2_1,K3,0.9295452499978575,0.6550085665034079,
MSBNK-EAWAG-ED001501__GLACIER__K1,MPGIDXBHXRMMSY,C1=NNOCC1,15,GLACIER,K1,0.712387371060884,0.45147774306913113,
MSBNK-EAWAG-ED001501__GLACIER__K2,MPGIDXBHXRMMSY,C1=NNOCC1,15,GLACIER,K2,0.9262422057310808,0.6194043552089115,
MSBNK-EAWAG-ED001501__GLACIER__K3,MPGIDXBHXRMMSY,C1=NNOCC1,15,GLACIER,K3,0.9266917038086728,0.6264991661629988,
MSBNK-EAWAG-ED001502__ICEBERG_2_1__K1,MPGIDXBHXRMMSY,C1=NNOCC1,20,ICEBERG_2_1,K1,0.697821739492327,0.4664717404231675,
MSBNK-EAWAG-ED001502__ICEBERG_2_1__K2,MPGIDXBHXRMMSY,C1=NNOCC1,20,ICEBERG_2_1,K2,0.6060415427660479,0.3909776203749926,
MSBNK-EAWAG-ED001502__ICEBERG_2_1__K3,MPGIDXBHXRMMSY,C1=NNOCC1,20,ICEBERG_2_1,K3,0.6964891457025923,0.4600347459822576,
MSBNK-EAWAG-ED001502__GLACIER__K1,MPGIDXBHXRMMSY,C1=NNOCC1,20,GLACIER,K1,0.3772591041531697,0.35127402437182653,
MSBNK-EAWAG-ED001502__GLACIER__K2,MPGIDXBHXRMMSY,C1=NNOCC1,20,GLACIER,K2,0.6962575265627515,0.44092027587221116,
MSBNK-EAWAG-ED001502__GLACIER__K3,MPGIDXBHXRMMSY,C1=NNOCC1,20,GLACIER,K3,0.6956709519394482,0.4373262043970625,
MSBNK-EAWAG-ED001503__ICEBERG_2_1__K1,MPGIDXBHXRMMSY,C1=NNOCC1,25,ICEBERG_2_1,K1,0.20088665034791472,0.2488087914057825,
MSBNK-EAWAG-ED001503__ICEBERG_2_1__K2,MPGIDXBHXRMMSY,C1=NNOCC1,25,ICEBERG_2_1,K2,0.27271572971526853,0.22703511734864879,
MSBNK-EAWAG-ED001503__ICEBERG_2_1__K3,MPGIDXBHXRMMSY,C1=NNOCC1,25,ICEBERG_2_1,K3,0.2764186978432009,0.22678179395305265,
MSBNK-EAWAG-ED001503__GLACIER__K1,MPGIDXBHXRMMSY,C1=NNOCC1,25,GLACIER,K1,0.05016939498507873,0.18980411560671817,
MSBNK-EAWAG-ED001503__GLACIER__K2,MPGIDXBHXRMMSY,C1=NNOCC1,25,GLACIER,K2,0.2165136344392487,0.19513824984235073,
MSBNK-EAWAG-ED001503__GLACIER__K3,MPGIDXBHXRMMSY,C1=NNOCC1,25,GLACIER,K3,0.20491489745931887,0.17999420568679447,
MSBNK-EAWAG-ED001504__ICEBERG_2_1__K1,MPGIDXBHXRMMSY,C1=NNOCC1,30,ICEBERG_2_1,K1,0.11868714359369267,0.21343525749989056,
MSBNK-EAWAG-ED001504__ICEBERG_2_1__K2,MPGIDXBHXRMMSY,C1=NNOCC1,30,ICEBERG_2_1,K2,0.04775514297222346,0.12278668623277,
MSBNK-EAWAG-ED001504__ICEBERG_2_1__K3,MPGIDXBHXRMMSY,C1=NNOCC1,30,ICEBERG_2_1,K3,0.04174820583376026,0.10912170676307631,
MSBNK-EAWAG-ED001504__GLACIER__K1,MPGIDXBHXRMMSY,C1=NNOCC1,30,GLACIER,K1,0.2936305272826841,0.3976561605890846,
MSBNK-EAWAG-ED001504__GLACIER__K2,MPGIDXBHXRMMSY,C1=NNOCC1,30,GLACIER,K2,0.04340622813984018,0.1567857226272935,
MSBNK-EAWAG-ED001504__GLACIER__K3,MPGIDXBHXRMMSY,C1=NNOCC1,30,GLACIER,K3,0.048919072580870714,0.12622437628805439,
MSBNK-EAWAG-ED001505__ICEBERG_2_1__K1,MPGIDXBHXRMMSY,C1=NNOCC1,40,ICEBERG_2_1,K1,0.09450817632611866,0.225582973629602,
MSBNK-EAWAG-ED001505__ICEBERG_2_1__K2,MPGIDXBHXRMMSY,C1=NNOCC1,40,ICEBERG_2_1,K2,0.029062395795750366,0.11029230913112709,
MSBNK-EAWAG-ED001505__ICEBERG_2_1__K3,MPGIDXBHXRMMSY,C1=NNOCC1,40,ICEBERG_2_1,K3,0.016499206477102683,0.08271940650672582,
MSBNK-EAWAG-ED001505__GLACIER__K1,MPGIDXBHXRMMSY,C1=NNOCC1,40,GLACIER,K1,0.6538227867717341,0.5599782876401748,
MSBNK-EAWAG-ED001505__GLACIER__K2,MPGIDXBHXRMMSY,C1=NNOCC1,40,GLACIER,K2,0.07154078659396848,0.21368944851257987,
MSBNK-EAWAG-ED001505__GLACIER__K3,MPGIDXBHXRMMSY,C1=NNOCC1,40,GLACIER,K3,0.037037758205959566,0.15267093399441212,
MSBNK-EAWAG-ED001506__ICEBERG_2_1__K1,MPGIDXBHXRMMSY,C1=NNOCC1,50,ICEBERG_2_1,K1,0.09717784765646155,0.24883463087279523,
MSBNK-EAWAG-ED001506__ICEBERG_2_1__K2,MPGIDXBHXRMMSY,C1=NNOCC1,50,ICEBERG_2_1,K2,0.028893867752558325,0.10302184150844318,
MSBNK-EAWAG-ED001506__ICEBERG_2_1__K3,MPGIDXBHXRMMSY,C1=NNOCC1,50,ICEBERG_2_1,K3,0.03932208680566368,0.10944207110508442,
MSBNK-EAWAG-ED001506__GLACIER__K1,MPGIDXBHXRMMSY,C1=NNOCC1,50,GLACIER,K1,0.7332048515340314,0.6293817531141033,
MSBNK-EAWAG-ED001506__GLACIER__K2,MPGIDXBHXRMMSY,C1=NNOCC1,50,GLACIER,K2,0.31723525546054876,0.4006606947879774,
MSBNK-EAWAG-ED001506__GLACIER__K3,MPGIDXBHXRMMSY,C1=NNOCC1,50,GLACIER,K3,0.16307515416838478,0.336228950806013,
MSBNK-EAWAG-ED001507__ICEBERG_2_1__K1,MPGIDXBHXRMMSY,C1=NNOCC1,60,ICEBERG_2_1,K1,0.07642214323967332,0.2804015854296176,
MSBNK-EAWAG-ED001507__ICEBERG_2_1__K2,MPGIDXBHXRMMSY,C1=NNOCC1,60,ICEBERG_2_1,K2,0.05113468244203046,0.18439235419638966,
MSBNK-EAWAG-ED001507__ICEBERG_2_1__K3,MPGIDXBHXRMMSY,C1=NNOCC1,60,ICEBERG_2_1,K3,0.03296233044754574,0.10509139608700824,
MSBNK-EAWAG-ED001507__GLACIER__K1,MPGIDXBHXRMMSY,C1=NNOCC1,60,GLACIER,K1,0.8026018898369678,0.6420522794307546,
MSBNK-EAWAG-ED001507__GLACIER__K2,MPGIDXBHXRMMSY,C1=NNOCC1,60,GLACIER,K2,0.3244311133990075,0.46832255246404164,
MSBNK-EAWAG-ED001507__GLACIER__K3,MPGIDXBHXRMMSY,C1=NNOCC1,60,GLACIER,K3,0.5342252351413437,0.5544673598088568,
MSBNK-EAWAG-ED013701__ICEBERG_2_1__K1,YLSOIPHOXMRWGW,O=C1CCCCCNC(=O)C(CCc2ccccc2)NC(=O)CN1,15,ICEBERG_2_1,K1,0.3564767207466425,0.48821725863502885,
MSBNK-EAWAG-ED013701__ICEBERG_2_1__K2,YLSOIPHOXMRWGW,O=C1CCCCCNC(=O)C(CCc2ccccc2)NC(=O)CN1,15,ICEBERG_2_1,K2,0.39648583747120814,0.5247365534385595,
MSBNK-EAWAG-ED013701__ICEBERG_2_1__K3,YLSOIPHOXMRWGW,O=C1CCCCCNC(=O)C(CCc2ccccc2)NC(=O)CN1,15,ICEBERG_2_1,K3,0.40547161915752944,0.5326294540362222,
MSBNK-EAWAG-ED013701__GLACIER__K1,YLSOIPHOXMRWGW,O=C1CCCCCNC(=O)C(CCc2ccccc2)NC(=O)CN1,15,GLACIER,K1,0.09812186486194818,0.24304866822287918,
MSBNK-EAWAG-ED013701__GLACIER__K2,YLSOIPHOXMRWGW,O=C1CCCCCNC(=O)C(CCc2ccccc2)NC(=O)CN1,15,GLACIER,K2,0.10302493692166785,0.23617700029201094,
MSBNK-EAWAG-ED013701__GLACIER__K3,YLSOIPHOXMRWGW,O=C1CCCCCNC(=O)C(CCc2ccccc2)NC(=O)CN1,15,GLACIER,K3,0.09599704467791996,0.2388666984059703,
MSBNK-EAWAG-ED013702__ICEBERG_2_1__K1,YLSOIPHOXMRWGW,O=C1CCCCCNC(=O)C(CCc2ccccc2)NC(=O)CN1,20,ICEBERG_2_1,K1,0.29373943652787476,0.35194861797193666,
MSBNK-EAWAG-ED013702__ICEBERG_2_1__K2,YLSOIPHOXMRWGW,O=C1CCCCCNC(=O)C(CCc2ccccc2)NC(=O)CN1,20,ICEBERG_2_1,K2,0.4907084337820082,0.4466935620628908,
